@relation restaurant#general

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
14256,'Not only is it an adventure getting to this somewhat hidden spot , once you enter the unmarked wooden doors , the zen and intimate d?cor will make you feel like you re no longer in the city . ','not only be it an adventure get to this somewhat hide spot , once you enter the unmarked wooden door , the zen and intimate d?cor will make you feel like you be no long in the city . ','Not_only only_is is_it it_an an_adventure adventure_getting getting_to to_this this_somewhat somewhat_hidden hidden_spot spot_, ,_once once_you you_enter enter_the the_unmarked unmarked_wooden wooden_doors doors_, ,_the the_zen zen_and and_intimate intimate_d?cor d?cor_will will_make make_you you_feel feel_like like_you you_re re_no no_longer longer_in in_the the_city city_. ','not_only only_be be_it it_an an_adventure adventure_get get_to to_this this_somewhat somewhat_hide hide_spot spot_, ,_once once_you you_enter enter_the the_unmarked unmarked_wooden wooden_door door_, ,_the the_zen zen_and and_intimate intimate_d?cor d?cor_will will_make make_you you_feel feel_like like_you you_be be_no no_long long_in in_the the_city city_. ','RB_RB RB_VBZ VBZ_PRP PRP_DT DT_NN NN_VBG VBG_IN IN_DT DT_RB RB_VBN VBN_NN NN_, ,_IN IN_PRP PRP_VBP VBP_DT DT_JJ JJ_JJ JJ_NNS NNS_, ,_DT DT_NNS NNS_CC CC_JJ JJ_NN NN_MD MD_VB VB_PRP PRP_VB VB_IN IN_PRP PRP_VBP VBP_RB RB_RBR RBR_IN IN_DT DT_NN NN_. ',false
14268,'If you re planning to come here , make sure that your date is someone whom you really like since you ll be ushered to private booths where there will be no people or food watching ( choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) ','if you be plan to come here , make sure that your date be someone whom you really like since you will be usher to private booth where there will be no people or food watch ( choose the #crd# on the ground level that have glass ceiling so you may see the star in the sky ! ) ','If_you you_re re_planning planning_to to_come come_here here_, ,_make make_sure sure_that that_your your_date date_is is_someone someone_whom whom_you you_really really_like like_since since_you you_ll ll_be be_ushered ushered_to to_private private_booths booths_where where_there there_will will_be be_no no_people people_or or_food food_watching watching_( (_choose choose_the the_ones ones_on on_the the_ground ground_level level_that that_have have_glass glass_ceilings ceilings_so so_you you_may may_see see_the the_stars stars_in in_the the_sky sky_! !_) ','if_you you_be be_plan plan_to to_come come_here here_, ,_make make_sure sure_that that_your your_date date_be be_someone someone_whom whom_you you_really really_like like_since since_you you_will will_be be_usher usher_to to_private private_booth booth_where where_there there_will will_be be_no no_people people_or or_food food_watch watch_( (_choose choose_the the_#crd# #crd#_on on_the the_ground ground_level level_that that_have have_glass glass_ceiling ceiling_so so_you you_may may_see see_the the_star star_in in_the the_sky sky_! !_) ','IN_PRP PRP_VBP VBP_VBG VBG_TO TO_VB VB_RB RB_, ,_VB VB_JJ JJ_IN IN_PRP$ PRP$_NN NN_VBZ VBZ_NN NN_WP WP_PRP PRP_RB RB_VBP VBP_IN IN_PRP PRP_MD MD_VB VB_VBN VBN_IN IN_JJ JJ_NNS NNS_WRB WRB_EX EX_MD MD_VB VB_DT DT_NNS NNS_CC CC_NN NN_VBG VBG_-LRB- -LRB-_VB VB_DT DT_NNS NNS_IN IN_DT DT_NN NN_NN NN_WDT WDT_VBP VBP_NN NN_NNS NNS_IN IN_PRP PRP_MD MD_VB VB_DT DT_NNS NNS_IN IN_DT DT_NN NN_. ._-RRB- ',false
14280,'It s just you and your date and an occasional cute  excuse me  before the waiter opens the little curtain to your booth ! ','it s just you and your date and an occasional cute  excuse me  before the waiter open the little curtain to your booth ! ','It_s s_just just_you you_and and_your your_date date_and and_an an_occasional occasional_cute cute_ _excuse excuse_me me_ _before before_the the_waiter waiter_opens opens_the the_little little_curtain curtain_to to_your your_booth booth_! ','it_s s_just just_you you_and and_your your_date date_and and_an an_occasional occasional_cute cute_ _excuse excuse_me me_ _before before_the the_waiter waiter_open open_the the_little little_curtain curtain_to to_your your_booth booth_! ','PRP_VBZ VBZ_RB RB_PRP PRP_CC CC_PRP$ PRP$_NN NN_CC CC_DT DT_JJ JJ_JJ JJ_ _VB VB_PRP PRP_ _IN IN_DT DT_NN NN_VBZ VBZ_DT DT_JJ JJ_NN NN_IN IN_PRP$ PRP$_NN NN_. ',false
14292,'My party had the BBE $ 29 fixe prix menu , which was such a wonderful deal since it also came with a flight of sake ! ','my party have the bbe $ 0 fixe prix menu , which be such a wonderful deal since it also come with a flight of sake ! ','My_party party_had had_the the_BBE BBE_$ $_29 29_fixe fixe_prix prix_menu menu_, ,_which which_was was_such such_a a_wonderful wonderful_deal deal_since since_it it_also also_came came_with with_a a_flight flight_of of_sake sake_! ','my_party party_have have_the the_bbe bbe_$ $_0 0_fixe fixe_prix prix_menu menu_, ,_which which_be be_such such_a a_wonderful wonderful_deal deal_since since_it it_also also_come come_with with_a a_flight flight_of of_sake sake_! ','PRP$_NN NN_VBD VBD_DT DT_NNP NNP_$ $_CD CD_NN NN_NN NN_NN NN_, ,_WDT WDT_VBD VBD_PDT PDT_DT DT_JJ JJ_NN NN_IN IN_PRP PRP_RB RB_VBD VBD_IN IN_DT DT_NN NN_IN IN_NN NN_. ',false
14304,'I picked the Grilled Black Cod as my entree , which I absolutely devoured while someone commented that the Grilled Salmon dish was better . ','I pick the grilled black cod as my entree , which I absolutely devour while someone comment that the grilled salmon dish be good . ','I_picked picked_the the_Grilled Grilled_Black Black_Cod Cod_as as_my my_entree entree_, ,_which which_I I_absolutely absolutely_devoured devoured_while while_someone someone_commented commented_that that_the the_Grilled Grilled_Salmon Salmon_dish dish_was was_better better_. ','I_pick pick_the the_grilled grilled_black black_cod cod_as as_my my_entree entree_, ,_which which_I I_absolutely absolutely_devour devour_while while_someone someone_comment comment_that that_the the_grilled grilled_salmon salmon_dish dish_be be_good good_. ','PRP_VBD VBD_DT DT_NNP NNP_NNP NNP_NNP NNP_IN IN_PRP$ PRP$_NN NN_, ,_WDT WDT_PRP PRP_RB RB_VBD VBD_IN IN_NN NN_VBD VBD_IN IN_DT DT_NNP NNP_NNP NNP_NN NN_VBD VBD_JJR JJR_. ',false
14316,'Maybe it was the great company ( I had friends visiting from Philly yes , it was not a date this time ) or the super reasonable price point , but I just ca nt say enough good things about this brasserie . ','maybe it be the great company ( I have friend visit from philly yes , it be not a date this time ) or the super reasonable price point , but I just can not say enough good thing about this brasserie . ','Maybe_it it_was was_the the_great great_company company_( (_I I_had had_friends friends_visiting visiting_from from_Philly Philly_yes yes_, ,_it it_was was_not not_a a_date date_this this_time time_) )_or or_the the_super super_reasonable reasonable_price price_point point_, ,_but but_I I_just just_ca ca_nt nt_say say_enough enough_good good_things things_about about_this this_brasserie brasserie_. ','maybe_it it_be be_the the_great great_company company_( (_I I_have have_friend friend_visit visit_from from_philly philly_yes yes_, ,_it it_be be_not not_a a_date date_this this_time time_) )_or or_the the_super super_reasonable reasonable_price price_point point_, ,_but but_I I_just just_can can_not not_say say_enough enough_good good_thing thing_about about_this this_brasserie brasserie_. ','RB_PRP PRP_VBD VBD_DT DT_JJ JJ_NN NN_-LRB- -LRB-_PRP PRP_VBD VBD_NNS NNS_VBG VBG_IN IN_NNP NNP_UH UH_, ,_PRP PRP_VBD VBD_RB RB_DT DT_NN NN_DT DT_NN NN_-RRB- -RRB-_CC CC_DT DT_JJ JJ_JJ JJ_NN NN_NN NN_, ,_CC CC_PRP PRP_RB RB_MD MD_RB RB_VB VB_JJ JJ_JJ JJ_NNS NNS_IN IN_DT DT_NN NN_. ',true
14328,'I do nt usually visit the same establishment more than once , what more twice , but I ll come to Zenkichi anytime for a quiet , unhurried and memorable dinner . ','I do not usually visit the same establishment more than once , what more twice , but I will come to zenkichi anytime for a quiet , unhurried and memorable dinner . ','I_do do_nt nt_usually usually_visit visit_the the_same same_establishment establishment_more more_than than_once once_, ,_what what_more more_twice twice_, ,_but but_I I_ll ll_come come_to to_Zenkichi Zenkichi_anytime anytime_for for_a a_quiet quiet_, ,_unhurried unhurried_and and_memorable memorable_dinner dinner_. ','I_do do_not not_usually usually_visit visit_the the_same same_establishment establishment_more more_than than_once once_, ,_what what_more more_twice twice_, ,_but but_I I_will will_come come_to to_zenkichi zenkichi_anytime anytime_for for_a a_quiet quiet_, ,_unhurried unhurried_and and_memorable memorable_dinner dinner_. ','PRP_VBP VBP_RB RB_RB RB_VB VB_DT DT_JJ JJ_NN NN_RBR RBR_IN IN_RB RB_, ,_WP WP_RBR RBR_RB RB_, ,_CC CC_PRP PRP_MD MD_VB VB_TO TO_VB VB_RB RB_IN IN_DT DT_JJ JJ_, ,_JJ JJ_CC CC_JJ JJ_NN NN_. ',true
14340,'Terrible would be a compliment ! ','terrible would be a compliment ! ','Terrible_would would_be be_a a_compliment compliment_! ','terrible_would would_be be_a a_compliment compliment_! ','JJ_MD MD_VB VB_DT DT_NN NN_. ',true
14352,'The service leaves much to be desired , from feeling like you are rushed the place your order , to being ignored the rest of the night . ','the service leave much to be desire , from feel like you be rush the place your order , to be ignore the rest of the night . ','The_service service_leaves leaves_much much_to to_be be_desired desired_, ,_from from_feeling feeling_like like_you you_are are_rushed rushed_the the_place place_your your_order order_, ,_to to_being being_ignored ignored_the the_rest rest_of of_the the_night night_. ','the_service service_leave leave_much much_to to_be be_desire desire_, ,_from from_feel feel_like like_you you_be be_rush rush_the the_place place_your your_order order_, ,_to to_be be_ignore ignore_the the_rest rest_of of_the the_night night_. ','DT_NN NN_VBZ VBZ_JJ JJ_TO TO_VB VB_VBN VBN_, ,_IN IN_VBG VBG_IN IN_PRP PRP_VBP VBP_VBN VBN_DT DT_NN NN_PRP$ PRP$_NN NN_, ,_IN IN_VBG VBG_VBN VBN_DT DT_NN NN_IN IN_DT DT_NN NN_. ',false
14364,'Stay away ','stay away ','Stay_away ','stay_away ','VB_RB ',true
14376,'Great Shabu Shabu ','great shabu shabu ','Great_Shabu Shabu_Shabu ','great_shabu shabu_shabu ','JJ_NNP NNP_NNP ',false
14388,'I tried a couple other dishes but was nt too impressed . ','I try a couple other dish but be not too impressed . ','I_tried tried_a a_couple couple_other other_dishes dishes_but but_was was_nt nt_too too_impressed impressed_. ','I_try try_a a_couple couple_other other_dish dish_but but_be be_not not_too too_impressed impressed_. ','PRP_VBD VBD_DT DT_NN NN_JJ JJ_NNS NNS_CC CC_VBD VBD_RB RB_RB RB_JJ JJ_. ',false
14400,'But for the Shabu Shabu , you wo nt find much better in NY . ','but for the shabu shabu , you wo not find much good in ny . ','But_for for_the the_Shabu Shabu_Shabu Shabu_, ,_you you_wo wo_nt nt_find find_much much_better better_in in_NY NY_. ','but_for for_the the_shabu shabu_shabu shabu_, ,_you you_wo wo_not not_find find_much much_good good_in in_ny ny_. ','CC_IN IN_DT DT_NNP NNP_NNP NNP_, ,_PRP PRP_MD MD_RB RB_VB VB_RB RB_JJR JJR_IN IN_NNP NNP_. ',false
14412,'Dokebi gives Williamsburg the right one - two punch of classic Korean food and fusion twists like pork belly tacos . ','dokebi give williamsburg the right #crd# - #crd# punch of classic korean food and fusion twist like pork belly taco . ','Dokebi_gives gives_Williamsburg Williamsburg_the the_right right_one one_- -_two two_punch punch_of of_classic classic_Korean Korean_food food_and and_fusion fusion_twists twists_like like_pork pork_belly belly_tacos tacos_. ','dokebi_give give_williamsburg williamsburg_the the_right right_#crd# #crd#_- -_#crd# #crd#_punch punch_of of_classic classic_korean korean_food food_and and_fusion fusion_twist twist_like like_pork pork_belly belly_taco taco_. ','NNP_VBZ VBZ_NNP NNP_DT DT_JJ JJ_CD CD_HYPH HYPH_CD CD_NN NN_IN IN_JJ JJ_JJ JJ_NN NN_CC CC_NN NN_NNS NNS_IN IN_NN NN_NN NN_NNS NNS_. ',false
14424,'The hot dogs are good , yes , but the reason to get over here is the fantastic pork croquette sandwich , perfect on its supermarket squishy bun . ','the hot dog be good , yes , but the reason to get over here be the fantastic pork croquette sandwich , perfect on its supermarket squishy bun . ','The_hot hot_dogs dogs_are are_good good_, ,_yes yes_, ,_but but_the the_reason reason_to to_get get_over over_here here_is is_the the_fantastic fantastic_pork pork_croquette croquette_sandwich sandwich_, ,_perfect perfect_on on_its its_supermarket supermarket_squishy squishy_bun bun_. ','the_hot hot_dog dog_be be_good good_, ,_yes yes_, ,_but but_the the_reason reason_to to_get get_over over_here here_be be_the the_fantastic fantastic_pork pork_croquette croquette_sandwich sandwich_, ,_perfect perfect_on on_its its_supermarket supermarket_squishy squishy_bun bun_. ','DT_JJ JJ_NNS NNS_VBP VBP_JJ JJ_, ,_UH UH_, ,_CC CC_DT DT_NN NN_TO TO_VB VB_RB RB_RB RB_VBZ VBZ_DT DT_JJ JJ_NN NN_NN NN_NN NN_, ,_JJ JJ_IN IN_PRP$ PRP$_NN NN_NN NN_NN NN_. ',false
14436,'Restaurant with a view ','restaurant with a view ','Restaurant_with with_a a_view ','restaurant_with with_a a_view ','NN_IN IN_DT DT_NN ',false
14448,'Price is high but the food is good , so I would come back again . ','price be high but the food be good , so I would come back again . ','Price_is is_high high_but but_the the_food food_is is_good good_, ,_so so_I I_would would_come come_back back_again again_. ','price_be be_high high_but but_the the_food food_be be_good good_, ,_so so_I I_would would_come come_back back_again again_. ','NN_VBZ VBZ_JJ JJ_CC CC_DT DT_NN NN_VBZ VBZ_JJ JJ_, ,_CC CC_PRP PRP_MD MD_VB VB_RB RB_RB RB_. ',true
14460,'This place does nt make any sense ','this place do not make any sense ','This_place place_does does_nt nt_make make_any any_sense ','this_place place_do do_not not_make make_any any_sense ','DT_NN NN_VBZ VBZ_RB RB_VB VB_DT DT_NN ',true
14472,'Just want to warn you all - do nt waste your time and money . ','just want to warn you all - do not waste your time and money . ','Just_want want_to to_warn warn_you you_all all_- -_do do_nt nt_waste waste_your your_time time_and and_money money_. ','just_want want_to to_warn warn_you you_all all_- -_do do_not not_waste waste_your your_time time_and and_money money_. ','RB_VB VB_TO TO_VB VB_PRP PRP_RB RB_HYPH HYPH_VB VB_RB RB_VB VB_PRP$ PRP$_NN NN_CC CC_NN NN_. ',true
14484,'This place has totally weird decor , stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional . ','this place have totally weird decor , stair go up with mirror wall - I be surprised how no #crd# yet break their head or fall off the stair - mirror wall make you dizzy and delusional . ','This_place place_has has_totally totally_weird weird_decor decor_, ,_stairs stairs_going going_up up_with with_mirrored mirrored_walls walls_- -_I I_am am_surprised surprised_how how_no no_one one_yet yet_broke broke_their their_head head_or or_fall fall_off off_the the_stairs stairs_- -_mirrored mirrored_walls walls_make make_you you_dizzy dizzy_and and_delusional delusional_. ','this_place place_have have_totally totally_weird weird_decor decor_, ,_stair stair_go go_up up_with with_mirror mirror_wall wall_- -_I I_be be_surprised surprised_how how_no no_#crd# #crd#_yet yet_break break_their their_head head_or or_fall fall_off off_the the_stair stair_- -_mirror mirror_wall wall_make make_you you_dizzy dizzy_and and_delusional delusional_. ','DT_NN NN_VBZ VBZ_RB RB_JJ JJ_NN NN_, ,_NNS NNS_VBG VBG_RP RP_IN IN_VBN VBN_NNS NNS_: :_PRP PRP_VBP VBP_JJ JJ_WRB WRB_DT DT_NN NN_RB RB_VBD VBD_PRP$ PRP$_NN NN_CC CC_VB VB_RP RP_DT DT_NNS NNS_HYPH HYPH_VBN VBN_NNS NNS_VBP VBP_PRP PRP_JJ JJ_CC CC_JJ JJ_. ',false
14496,'This place is not inviting and the food is totally weird . ','this place be not invite and the food be totally weird . ','This_place place_is is_not not_inviting inviting_and and_the the_food food_is is_totally totally_weird weird_. ','this_place place_be be_not not_invite invite_and and_the the_food food_be be_totally totally_weird weird_. ','DT_NN NN_VBZ VBZ_RB RB_VBG VBG_CC CC_DT DT_NN NN_VBZ VBZ_RB RB_JJ JJ_. ',false
