@relation Ausstattung

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
37793,'personel attentive great other other buffet arc equipment great ambience ','_personel_be _attentive_great _great_choice _other_for _other_buffet _buffet_arc _arc_bar _equipment_have _great_ambience _ambience_. ',true
37794,'poor wifi ','_poor_wifi ',false
37816,'exceptional ','_exceptional_. ',false
37817,'courteousness personel well other ','_courteousness_of _personel_as _well_as _other_. ',false
37818,'extra credit amount take find difficult map comfort ','_extra_credit _credit_amount _amount_that _take_from _find_it _difficult_to _map_it _comfort_. ',false
37840,'price much much high show booking ','_price_be _much_much _much_high _high_than _show_on _booking_. ',false
37841,'location great ','_location_be _great_. ',false
37842,'close location convenient connect flight ','_close_to _location_which _convenient_for _connect_flight _flight_. ',false
37843,'equipment nice ','_equipment_be _nice_. ',true
37844,'comfort comfortable ','_comfort_comfortable _comfortable_. ',false
37845,'other amazing ','_other_amazing _amazing_. ',false
37846,'friendly personel ','_friendly_staff _personel_. ',false
37847,'disappointed communication ','_disappointed_in _communication_. ',false
37848,'misleading price advertising extreme tax ','_misleading_price _price_advertising _advertising_( _extreme_tax _tax_) ',false
37849,'mostly ask other location shuttle get answer price turn price equal 0 comfort price !! ','_mostly_that _ask_0 _other_about _location_shuttle _shuttle_, _get_the _answer_on _price_and _turn_out _price_be _equal_to _0_% _comfort_price _price_!! ',false
37850,'could take taxi rate ','_could_have _take_0 _taxi_at _rate_! ',false
37851,'cancel booking know ','_cancel_my _booking_if _know_. ',false
37936,'like equipment short other s close location ','_like_the _equipment_for _short_stay _other_as _s_close _close_to _location_. ',false
37937,'good other plenty other helpful personel ','_good_breakfast _other_, _plenty_of _other_& _helpful_staff _personel_. ',false
37938,'also like comfort lot power ','_also_like _like_the _comfort_lot _lot_of _power_. ',false
37939,'wary use hanger especialy wet white light coloured item ','_wary_when _use_the _hanger_especialy _especialy_on _wet_white _white_or _light_coloured _coloured_item _item_. ',false
37940,'get stain ','_get_stain ',false
37976,'good ','_good_. ',false
37977,'like personel friendly ','_like_the _personel_, _friendly_. ',false
37978,'other okay ','_other_be _okay_. ',false
37979,'comfort neat clean essential amenity ','_comfort_be _neat_and _clean_with _essential_amenity _amenity_. ',false
37980,'nothing ','',false
38016,'fine business equipment ','_fine_business _business_hotel _equipment_. ',false
38017,'#crd# equipment ','_#crd#_restaurant ',true
38032,'excellent ','_excellent_. ',false
38033,'pay wifi .. ','_pay_wifi _wifi_.. ',false
38034,'other jet toliet .. ','_other_jet _jet_for _toliet_.. ',false
38035,'expect indian equipment ','_expect_in _indian_hotel ',false
38064,'variety other menu ','_variety_on _other_menu _menu_. ',false
38065,'overall other good ','_overall_experience _other_be _good_. ',false
38066,'clean safe personel friendly ','_clean_, _safe_and _personel_be _friendly_. ',false
38067,'gym comfort well equip equipment decent ','_gym_room _comfort_be _well_equip _equip_and _equipment_be _decent_. ',true
38068,'other #crd# week eat #crd# meal daily ','_other_there _#crd#_week _week_and _eat_#crd# _#crd#_meal _meal_daily _daily_. ',false
38069,'other mostly indian other ','_other_be _mostly_indian _indian_food _other_. ',false
38070,'ala carte menu lack simple asian other noodle fry chicken ','_ala_carte _carte_menu _menu_be _lack_in _simple_asian _asian_food _other_such _noodle_and _fry_chicken _chicken_. ',false
38071,'also pork dish menu ','_also_no _pork_dish _dish_on ',false
38128,'nice equipment ','_nice_hotel _equipment_. ',true
38129,'other .. ','_other_.. ',false
38130,'awesome ','_awesome_. ',false
38131,'location build site rear ','_location_of _build_site _site_to ',false
38160,'great other near location excellent personel comfort ','_great_stay _other_and _near_airport _location_with _excellent_staff _personel_and _comfort_. ',false
38161,'great location near location clean comfortable comfort personel great ','_great_location _location_near _near_airport _location_clean _clean_and _comfortable_room _comfort_staff _personel_be _great_. ',false
38162,'dinner could little vegetarian little less expensive otherwise personel great ','_dinner_could _could_be _little_more _vegetarian_and _little_less _less_expensive _expensive_but _otherwise_the _personel_be ',false
38184,'felt home ','_felt_very _home_here ',false
38185,'comfortable comfort ','_comfortable_bed _comfort_. ',false
38186,'choose equipment other past s overall comfort ','_choose_this _equipment_a _other_in _past_for _s_overall _overall_comfort ',false
38208,'nice other comfort nice personel helpful ','_nice_stay _other_- _comfort_very _nice_- _personel_very _helpful_. ',false
38209,'friendly personel ','_friendly_staff ',false
38224,'good personel excellent ','_good_and _personel_be _excellent_. ',false
38225,'comfort large lot natural light ','_comfort_be _large_with _lot_of _natural_light _light_. ',false
38226,'comfort comfortable really good night s sleep ','_comfort_be _comfortable_and _really_have _good_night _night_s _s_sleep _sleep_. ',false
38248,'efficient location business trip ','_efficient_location _location_for _business_trip _trip_. ',false
38249,'wonderful other buffet extremely helpful polite employee efficient checking checkout procedure nice comfort comfortable comfort ','_wonderful_breakfast _other_buffet _buffet_extremely _extremely_helpful _helpful_and _polite_employee _employee_very _efficient_checking _checking_and _checkout_procedure _procedure_very _nice_room _comfort_and _comfortable_bed ',false
38264,'fanatasic ','_fanatasic_. ',false
38265,'personel freindly ','_personel_be _freindly_. ',false
38266,'rate ','',false
38288,'comfort personel slow french fry order cold ','_comfort_service _personel_be _slow_french _french_fry _fry_order _order_be _cold_. ',false
38289,'other ','_other_. ',false
38290,'personel ','',false
38312,'absolutely wonderful personel everyone ','_absolutely_wonderful _wonderful_service _personel_from _everyone_! ',false
38313,'never other fantastic personel absolutely everyone equipment ','_never_experience _other_such _fantastic_service _personel_, _absolutely_everyone _everyone_at _equipment_. ',false
38314,'reception personel ridiculously fast response request make phone incredible team run delicious other buffet ','_reception_staff _personel_to _ridiculously_fast _fast_response _response_to _request_make _make_by _phone_to _incredible_team _team_run _run_the _delicious_breakfast _other_buffet _buffet_. ',false
38315,'paneer paratha masala chai killer ','_paneer_paratha _paratha_and _masala_chai _chai_be _killer_! ',false
38316,'wonderful other other ','_wonderful_stay _other_and _other_. ',false
38317,'go back sure ','_go_back _back_for _sure_. ',false
38360,'comfortable enjoyble other ','_comfortable_and _enjoyble_stay _other_there ',false
38361,'equipment personel helpful friendly ','_equipment_staff _personel_be _helpful_and _friendly_. ',false
38362,'wifi chargeble nowdays digital india ','_wifi_be _chargeble_in _nowdays_in _digital_india ',false
38384,'good ','_good_. ',false
38385,'could give us smoking comfort even make request prior other ','_could_not _give_us _us_a _smoking_room _comfort_even _even_after _make_a _request_prior _prior_to ',false
38400,'amazing ','_amazing_. ',false
38401,'personel kind helpful ','_personel_be _kind_and _helpful_. ',false
38402,'ambience relax serene forget hectic outside forget mumbai ','_ambience_be _relax_and _serene_, _forget_the _hectic_outside _outside_and _forget_that _mumbai_. ',false
38403,'comfort neat clean look nice ','_comfort_be _neat_, _clean_and _look_very _nice_. ',false
38404,'other buffet amazing ','_other_buffet _buffet_, _amazing_. ',false
38405,'lot other sure person satisfied ','_lot_of _other_and _sure_that _person_will _satisfied_. ',false
38406,'personally love other lot healthy option choose ','_personally_love _love_about _other_, _lot_of _healthy_option _option_to _choose_. ',false
38407,'definitely good other india ','_definitely_the _good_stay _other_we _india_. ',false
38464,'excellent ','_excellent_. ',false
38465,'far isolate ','_far_and ',false
38480,'fantastic other ','_fantastic_experience _other_. ',false
38481,'clean comfort glass comfort frame ','_clean_shower _comfort_glass _glass_door _comfort_n ',false
38496,'good ','_good_. ',false
38497,'even kettle comfort didn ','_even_kettle _kettle_in _comfort_didn _didn_? ',false
38498,'ft work ','_ft_work ',false
38520,'excellent ','_excellent_. ',false
38521,'location cleanliness construction ','_location_from _cleanliness_be _construction_. ',false
38522,'change comfort reception revert back ','_change_the _comfort_, _reception_do _revert_back ',false
38544,'great location nice interior ambience comfortable other !! ','_great_location _location_, _nice_interior _interior_and _ambience_, _comfortable_stay _other_!! ',true
38545,'other spread good ','_other_spread _spread_be _good_. ',false
38546,'nice air freshener lobby :) delicious welcome pastry :) ','_nice_air _air_freshener _freshener_in _lobby_:) _:)_delicious _delicious_welcome _welcome_pastry _pastry_:) ',true
38568,'excellent location equipment personel ','_excellent_location _location_, _equipment_, _personel_. ',true
38569,'equipment location ','_equipment_area _location_. ',false
38570,'daniel front desk book complimentary car take us location ','_daniel_on _front_desk _desk_book _book_a _complimentary_car _car_to _take_us _us_to _location_. ',false
38571,'nothing ','',false
38600,'exellent ','_exellent_. ',false
38601,'other good ','_other_be _good_. ',false
38602,'take equipment equipment ','_take_spa _equipment_in _equipment_. ',false
38603,'ambience equipment good ','_ambience_of _equipment_be _good_. ',true
38604,'reception good cooperation personel ','_reception_good _good_cooperation _cooperation_from _personel_. ',false
38605,'happy other equipment ','_happy_to _other_in _equipment_. ',false
38606,'early use other bawa interntional ','_early_i _use_to _other_at _bawa_interntional _interntional_. ',false
38607,'far good equipment ','_far_good _good_than ',false
38664,'good ','_good_. ',false
38665,'personel polite helpful ','_personel_be _polite_and _helpful_. ',false
38666,'other option everyday ','_other_option _option_be ',false
38688,'excellent ','_excellent_. ',false
38689,'love wide range other other ','_love_the _wide_range _range_of _other_at _other_. ',false
38690,'treat stomach also eye ','_treat_not _stomach_but _also_for _eye_. ',false
38712,'good ','_good_. ',false
38713,'other flight land early wait hr other painful personel helpful well organize ','_other_in _flight_land _land_early _early_i _wait_0 _hr_to _other_in _painful_staff _personel_be _helpful_but _well_organize _organize_. ',false
38728,'consider come back ','_consider_to _come_back _back_. ',false
38729,'location good ','_location_be _good_. ',false
38730,'equipment other bit disappointing ','_equipment_experience _other_be _bit_disappointing ',true
