@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
34269,'efficient clean business like ','_efficient_, _clean_and _business_like _like_. ',false
34270,'other spread fantastic ','_other_spread _spread_be _fantastic_. ',false
34271,'personel equipment personel equally good ','_personel_by _equipment_staff _personel_be _equally_good _good_. ',false
34295,'good ','_good_. ',false
34296,'comfort change request attend timely manner ','_comfort_change _change_request _request_be _attend_to _timely_manner _manner_. ',false
34297,'wait #crd# hour comfort shift luggage new comfort ','_wait_for _#crd#_hour _hour_in _comfort_to _shift_our _luggage_to _new_room _comfort_. ',false
34354,'price price ','_price_for _price_. ',true
34355,'equipment clean ','_equipment_be _clean_. ',false
34356,'comfort spacious comfort comfortable ','_comfort_be _spacious_and _comfort_be _comfortable_. ',false
34357,'equipment good size ','_equipment_be _good_size _size_. ',false
34358,'other good other ','_other_be _good_and _other_. ',false
34359,'request interconnecting comfort adhere ','_request_for _interconnecting_room _comfort_be _adhere_to ',false
34360,'travel family son autistic boy tough other go comfort every other ','_travel_with _family_and _son_be _autistic_boy _boy_i _tough_time _other_go _go_from _comfort_to _every_now _other_on ',false
34361,'make request book comfort ','_make_the _request_when _book_the _comfort_. ',false
34362,'also comfort book #url# eligible marriott reward ','_also_room _comfort_book _book_through _#url#_be _eligible_for _marriott_reward _reward_. ',false
34363,'something stop go #url# ','_something_which _stop_me _go_through _#url#_again ',false
34399,'wonderful ','_wonderful_. ',false
34400,'other s fine except wifi low expectation ','_other_s _s_just _fine_except _except_for _wifi_, _low_than _expectation_. ',false
34401,'other other want ','_other_have _other_you _want_. ',false
34433,'convenient equipment bit expensive ','_convenient_place _equipment_but _bit_expensive _expensive_. ',false
34434,'clean comfortable comfort ','_clean_and _comfortable_room _comfort_. ',false
34435,'high pressure comfort other ','_high_pressure _pressure_of _comfort_water _other_. ',false
34436,'location transfer personel expensive ','_location_transfer _transfer_service _personel_be _expensive_. ',true
34437,'price 0rs go back 0min ','_price_0rs _0rs_for _go_and _back_of _0min_. ',false
34463,'exceptional ','_exceptional_. ',false
34464,'other equipment ','_other_in _equipment_. ',false
34465,'outside equipment crowded ','_outside_of _equipment_be ',false
34497,'good ','_good_. ',false
34498,'back location comfort dirty construction site ','_back_view _location_room _comfort_with _dirty_construction _construction_site _site_. ',false
34499,'other log green layered growth ','_other_log _log_with _green_layered _layered_growth _growth_. ',false
34500,'could open curtain ','_could_not _open_curtain _curtain_. ',false
34501,'look crowded reasonably manage ','_look_over _crowded_but _reasonably_manage _manage_. ',false
34527,'exceptional ','_exceptional_. ',false
34528,'thumb public relation ','_thumb_for _public_relation _relation_. ',false
34529,'bidet comfort s toilet highly recommend ','_bidet_in _comfort_s _s_toilet _toilet_be _highly_recommend _recommend_. ',false
34556,'good ','_good_. ',false
34557,'typical courtyard equipment nothing complain term comfort personel etc. other buffet quite good term spread quality ','_typical_courtyard _courtyard_hotel _equipment_so _nothing_to _complain_in _term_of _comfort_, _personel_etc. _etc._the _other_buffet _buffet_be _quite_good _good_too _term_of _spread_and _quality_. ',false
34558,'quite expensive essentially courtyard ','_quite_expensive _expensive_for _essentially_a _courtyard_. ',true
34559,'vivanta seem good price price ','_vivanta_seem _seem_good _good_value _price_for _price_. ',false
34583,'good other overall ','_good_stay _other_overall _overall_. ',false
34584,'personel friendly helpful ','_personel_very _friendly_and _helpful_. ',false
34585,'comfort cleanliness .. ','_comfort_smell _cleanliness_.. ',false
34607,'valie price ','_valie_for _price_. ',false
34608,'other good specially other mojo ','_other_be _good_specially _specially_breakfast _other_at _mojo_. ',false
34609,'improve comfort personel good need little improvement call 0 times order followup ','_improve_room _comfort_service _personel_- _good_but _need_little _little_improvement _improvement_, _call_0 _0_times _times_to _order_n ',false
34636,'good ','_good_. ',false
34637,'quite near location ','_quite_near _near_to _location_. ',false
34638,'meet comfort small group available ','_meet_room _comfort_for _small_group _group_not _available_. ',false
34639,'pax tell small meeting could take pax ','_pax_and _tell_that _small_meeting _meeting_could _could_only _take_0 _pax_. ',false
34663,'good ','_good_. ',false
34664,'other good spread ','_other_be _good_spread _spread_. ',false
34665,'personel really helpful other ','_personel_be _really_helpful _helpful_about _other_. ',false
34712,'may expensive booking every bit additional personel price ','_may_be _expensive_while _booking_but _every_bit _bit_of _additional_service _personel_will _price_you ',true
34713,'other great ','_other_be _great_. ',false
34714,'many other always sunny helpful personel momo equipment ','_many_choice _other_and _always_very _sunny_and _helpful_staff _personel_in _momo_restaurant _equipment_. ',false
34715,'front desk personel less helpful other march choose equipment other night ','_front_desk _desk_staff _personel_be _less_helpful _helpful_than _other_here _march_, _choose_this _equipment_again _other_0 _night_. ',false
34716,'however disappointed other ','_however_, _disappointed_this _other_. ',false
34717,'get free wifi personel call comfort personel wait several minute phone someone pick ','_get_free _free_wifi _wifi_service _personel_after _call_the _comfort_service _personel_and _wait_several _several_minute _minute_on _phone_before _someone_pick _pick_up ',false
34718,'price use executive lounge other allow meet #crd# visitor #ord# complain confirm would leave 0 pm ','_price_for _use_executive _executive_lounge _lounge_this _other_and _allow_to _meet_#crd# _#crd#_visitor _visitor_there _#ord#_until _complain_and _confirm_that _would_leave _leave_before _0_pm _pm_. ',false
34719,'book car equipment pune price us around 0 usd car common toyota driver barely speak english sentence ','_book_a _car_in _equipment_to _pune_and _price_us _us_around _around_0 _0_usd _usd_while _car_be _common_toyota _toyota_and _driver_can _barely_speak _speak_english _english_sentence _sentence_. ',false
34766,'exceptional ','_exceptional_. ',false
34767,'other excelent ','_other_excelent _excelent_. ',false
34768,'dint bidet ','_dint_have _bidet_. ',false
34769,'base asia ','_base_in _asia_. ',false
34770,'asian prefer t.paper bidet ','_asian_prefer _prefer_t.paper _t.paper_with _bidet_. ',false
34771,'europen prefer t.paper ','_europen_prefer _prefer_t.paper _t.paper_. ',false
34804,'close location good equipment business travel ','_close_to _location_, _good_place _equipment_for _business_travel _travel_. ',false
34805,'love other equipment steam comfort ','_love_the _other_the _equipment_the _steam_room _comfort_. ',false
34806,'also like wide spread available buffet ','_also_like _like_the _wide_spread _spread_available _available_on _buffet_. ',false
34807,'approach equipment impressive much construction ','_approach_to _equipment_be _impressive_, _much_construction ',false
34846,'good ','_good_. ',false
34847,'nice clean comfort ','_nice_and _clean_room _comfort_. ',false
34848,'excellent equipment nice gym ','_excellent_pool _equipment_and _nice_gym _gym_. ',false
34849,'other spread wasn ','_other_spread _spread_wasn _wasn_? ',false
34850,'ft inspire ','_ft_very _inspire_. ',false
34851,'#crd# followed request couple bottle other day checkout ','_#crd#_followed _followed_through _request_for _couple_of _bottle_of _other_on _day_of _checkout_. ',false
34879,'good ','_good_. ',false
34880,'hospitable personel ','_hospitable_staff _personel_. ',false
34881,'comfort clean ','_comfort_can ',false
34908,'upmarket equipment great close location ','_upmarket_hotel _equipment_, _great_for _close_to _location_. ',false
34909,'excellent other other iron comfort upmarket ','_excellent_breakfast _other_choice _other_, _iron_in _comfort_, _upmarket_. ',false
34910,'could quick comfort personel ','_could_have _quick_with _comfort_service _personel_. ',false
34911,'surround location business relate ','_surround_area _location_be _business_relate _relate_only ',false
34930,'wonderful ','_wonderful_. ',false
34931,'super other kind personel good location ','_super_breakfast _other_kind _kind_staff _personel_good _good_location ',false
34961,'beautiful equipment excellent personel .. ','_beautiful_hotel _equipment_, _excellent_staff _personel_.. ',false
34962,'courteous polite ','_courteous_and _polite_. ',false
34963,'great other ','_great_food _other_. ',false
34964,'extremely friendly personel ','_extremely_friendly _friendly_staff _personel_. ',false
34965,'toilet health faucet ','_toilet_do _health_faucet ',false
34991,'good ','_good_. ',false
34992,'house keep come 0 other consumption equipment comfort ','_house_keep _keep_come _come_at _0_am _other_if _consumption_do _equipment_in _comfort_. ',false
34993,'accept early morning come knock comfort other ','_accept_so _early_morning _morning_to _come_and _knock_door _comfort_and _other_. ',false
35050,'notably care personel well maintain new property ','_notably_care _care_staff _personel_and _well_maintain _maintain_new _new_property _property_. ',false
35051,'notably warm caring personel efficient front desk personel ','_notably_warm _warm_and _caring_staff _personel_- _efficient_front _front_desk _desk_staff _personel_. ',false
35052,'take us less 0 minute settle comfort helpful equipment personel ','_take_us _us_less _less_than _0_minute _minute_to _settle_in _comfort_- _helpful_restaurant _equipment_staff _personel_. ',false
35053,'although buffet other personel serve us bring other us table ','_although_buffet _buffet_breakfast _other_, _personel_serve _serve_us _us_bring _bring_the _other_for _us_to _table_. ',false
35054,'#crd# isolate section other location pork bacon ','_#crd#_isolate _isolate_section _section_of _other_area _location_have _pork_bacon _bacon_. ',false
35055,'personel offer us new disposable utensil make us feel comfortable assured kitchen separate ','_personel_offer _offer_us _us_new _new_and _disposable_utensil _utensil_to _make_us _us_feel _feel_comfortable _comfortable_and _assured_that _kitchen_be _separate_. ',false
35056,'son leave new dress comfort personel couriered address demand us anything ','_son_leave _leave_a _new_dress _dress_in _comfort_, _personel_couriered _couriered_it _address_not _demand_us _us_anything _anything_! ',false
35057,'care !! ','_care_!! ',false
35058,'drastic difference outside equipment premise ','_drastic_difference _difference_once _outside_the _equipment_premise _premise_. ',false
35059,'location good ','_location_not _good_. ',false
35095,'overall wholesome equipment ','_overall_a _wholesome_place _equipment_. ',false
35096,'#crd# good other spread ','_#crd#_of _good_breakfast _other_spread _spread_. ',false
35097,'busy equipment right since morning hence bit wait always ','_busy_restaurant _equipment_right _right_since _since_the _morning_, _hence_a _bit_of _wait_always _always_. ',false
35114,'good ','_good_. ',false
35115,'pretty expensive compare location ','_pretty_expensive _expensive_compare _compare_to ',true
35130,'exceptional ','_exceptional_. ',false
