@relation valence

@attribute id numeric
@attribute wordA string
@attribute dependency_type string
@attribute lexicons_min numeric
@attribute lexicons_avg numeric
@attribute lexicons_max numeric
@attribute context_negation numeric
@attribute context_lexicon_avg numeric
@attribute sentence_length numeric
@attribute aspecttype {positive, negative}

@data
4098,stay,OTHER,0,0,0,0,0,18,positive
4099,service,Hotelpersonal,0,0,0,1,0,51,positive
4100,service,Hotelpersonal,0,0,0,1,0,51,positive
4101,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,12,positive
4102,linen,Komfort,0,0,0,0,0,43,positive
4103,bed,Komfort,0,0,0,0,0,43,positive
4104,staff,Hotelpersonal,0,0,0,0,0,33,positive
4105,lady,Hotelpersonal,0,0,0,0,0,73,negative
4106,lady,Hotelpersonal,0,0,0,0,0,73,negative
4107,ask,Hotelpersonal,0,0,0,1,0,66,negative
4108,tell,Hotelpersonal,0,0,0,1,0,66,negative
4109,place,Ausstattung,0,0,0,0,0,50,positive
4110,staff,Hotelpersonal,0,0,0,0,0,50,positive
4111,room,Komfort,0,0,0,0,0,50,negative
4112,room,Preis-Leistungs-Verhltnis,0,0,0,0,0,50,negative
4113,location,Lage,0,0,0,0,0,22,positive
4114,furniture,Komfort,0,0,0,0,0,33,negative
4115,stay,OTHER,0,0,0,0,0,55,positive
4116,staff,Hotelpersonal,0,0,0,0,0,55,positive
4117,staff,Hotelpersonal,0,0,0,0,0,55,positive
4118,lounge,Ausstattung,0,0,0,1,0,42,positive
4119,snack,OTHER,0,0,0,1,0,96,positive
4120,area,Lage,0,0,0,1,0,40,negative
4121,staff,Hotelpersonal,0,0,0,0,0,27,positive
4122,situate,Lage,0,0,0,0,0,64,positive
4123,bidet,Komfort,0,0,0,1,0,69,negative
4124,food,OTHER,0,0,0,0,0,93,positive
4125,staff,Hotelpersonal,0,0,0,0,0,93,positive
4126,lobby,Ausstattung,0,0,0,0,0,93,positive
4127,lobby,Ausstattung,0,0,0,0,0,93,positive
4128,overall,OTHER,0,0,0,0,0,93,positive
4129,staff,Hotelpersonal,0,0,0,0,0,32,positive
4130,socket,Komfort,0,0,0,0,0,55,negative
4131,replacement,Komfort,0,0,0,1,0,55,negative
4132,stay,OTHER,0,0,0,0,0,25,positive
4133,stay,OTHER,0,0,0,0,0,25,positive
4134,location,Lage,0,0,0,0,0,86,positive
4135,transportation,Lage,0,0,0,0,0,86,positive
4136,hotel,Ausstattung,0,0,0,0,0,92,positive
4137,hotel,Sauberkeit,0,0,0,0,0,92,positive
4138,dining,Ausstattung,0,0,0,0,0,92,positive
4139,pillow,Komfort,0,0,0,0,0,65,positive
4140,pillow,Komfort,0,0,0,0,0,65,positive
4141,service,Hotelpersonal,0,0,0,1,0,65,positive
4142,breakfast,OTHER,0,0,0,0,0,66,positive
4143,buffet,OTHER,0,0,0,0,0,66,positive
4144,experience,OTHER,0,0,0,0,0,59,positive
4145,faucet,Komfort,0,0,0,0,0,134,negative
4146,airport,Lage,0,0,0,0,0,66,positive
4147,stay,OTHER,0,0,0,0,0,11,positive
4148,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,21,positive
4149,room,Komfort,0,0,0,0,0,36,positive
4150,internet,WLAN,0,0,0,1,0,36,positive
4151,staff,Hotelpersonal,0,0,0,0,0,28,positive
4152,bar,Ausstattung,0,0,0,0,0,28,positive
4153,airport,Lage,0,0,0,0,0,99,negative
4154,room,Komfort,0,0,0,1,0,142,negative
4155,proof,Komfort,0,0,0,1,0,142,negative
4156,music,Komfort,0,0,0,0,0,142,negative
4157,process,OTHER,0,0,0,0,0,142,negative
4158,mukhtar,Hotelpersonal,0,0,0,0,0,47,positive
4159,guy,Hotelpersonal,0,0,0,0,0,12,positive
4160,choice,OTHER,0,0,0,0,0,63,positive
4161,bidet,Komfort,0,0,0,1,0,22,negative
4162,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,22,positive
4163,management,Hotelpersonal,0,0,0,1,0,92,positive
4164,staff,Hotelpersonal,0,0,0,0,0,55,positive
4165,staff,Hotelpersonal,0,0,0,0,0,55,positive
4166,staff,Hotelpersonal,0,0,0,0,0,52,positive
4167,staff,Hotelpersonal,0,0,0,0,0,52,positive
4168,stay,OTHER,0,0,0,1,0,15,positive
4169,room,Sauberkeit,0,0,0,0,0,77,positive
4170,room,Sauberkeit,0,0,0,0,0,77,positive
4171,food,OTHER,0,0,0,0,0,22,positive
4172,sleep,Komfort,0,0,0,0,0,22,positive
4173,outlet,Komfort,0,0,0,1,0,48,negative
4174,hotel,Ausstattung,0,0,0,0,0,48,negative
4175,sauna,Ausstattung,0,0,0,1,0,54,negative
4176,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,29,negative
4177,hotel,Ausstattung,0,0,0,0,0,60,positive
4178,thing,OTHER,0,0,0,0,0,52,positive
4179,stay,OTHER,0,0,0,0,0,76,positive
4180,bed,Komfort,0,0,0,0,0,21,positive
4181,smell,Sauberkeit,0,0,0,1,0,76,negative
4182,air,Komfort,0,0,0,0,0,76,negative
4183,odour,Sauberkeit,0,0,0,0,0,35,negative
4184,airport,Lage,0,0,0,0,0,63,positive
4185,breakfast,OTHER,0,0,0,0,0,63,positive
4186,bathroom,Komfort,0,0,0,0,0,63,positive
4187,room,Komfort,0,0,0,0,0,30,negative
4188,room,Komfort,0,0,0,0,0,30,negative
4189,staff,Hotelpersonal,0,0,0,0,0,175,positive
4190,food,OTHER,0,0,0,0,0,175,positive
4191,room,Sauberkeit,0,0,0,0,0,175,positive
4192,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,175,positive
4193,stay,OTHER,0,0,0,1,0,43,positive
4194,staff,Hotelpersonal,0,0,0,1,0,43,positive
4195,property,Ausstattung,0,0,0,1,0,52,positive
4196,rating,OTHER,0,0,0,0,0,52,positive
4197,staff,Hotelpersonal,0,0,0,0,0,36,positive
4198,communicate,Hotelpersonal,0,0,0,1,0,57,positive
4199,guest,Hotelpersonal,0,0,0,1,0,61,positive
4200,staff,Hotelpersonal,0,0,0,1,0,180,positive
4201,team,Hotelpersonal,0,0,0,1,0,180,positive
4202,put,Komfort,0,0,0,0,0,72,positive
4203,feel,Hotelpersonal,0,0,0,0,0,72,positive
4204,mattress,Komfort,0,0,0,0,0,48,positive
4205,pillow,Komfort,0,0,0,0,0,48,positive
4206,location,Lage,0,0,0,1,0,28,negative
4207,service,Hotelpersonal,0,0,0,1,0,51,positive
4208,amenity,Komfort,0,0,0,1,0,51,positive
4209,room,Sauberkeit,0,0,0,0,0,51,positive
4210,property,Ausstattung,0,0,0,1,0,18,positive
4211,breakfast,OTHER,0,0,0,1,0,32,positive
4212,service,Hotelpersonal,0,0,0,1,0,50,positive
4213,request,Hotelpersonal,0,0,0,1,0,60,negative
4214,wait,Komfort,0,0,0,0,0,78,negative
4215,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,17,positive
4216,hotel,Sauberkeit,0,0,0,0,0,25,positive
4217,room,Komfort,0,0,0,0,0,43,positive
4218,bed,Komfort,0,0,0,0,0,43,positive
4219,size,Ausstattung,0,0,0,0,0,24,positive
4220,food,OTHER,0,0,0,0,0,43,positive
4221,breakfast,OTHER,0,0,0,0,0,43,positive
4222,request,Hotelpersonal,0,0,0,1,0,63,negative
4223,time,Komfort,0,0,0,0,0,148,negative
4224,reward,OTHER,0,0,0,0,0,77,negative
4225,stop,OTHER,0,0,0,0,0,73,negative
4226,everything,OTHER,0,0,0,0,0,74,positive
4227,wifi,WLAN,0,0,0,0,0,74,negative
4228,everything,OTHER,0,0,0,1,0,35,positive
4229,place,Ausstattung,0,0,0,1,0,36,positive
4230,room,Sauberkeit,0,0,0,0,0,28,positive
4231,room,Komfort,0,0,0,0,0,28,positive
4232,pressure,Komfort,0,0,0,0,0,31,positive
4233,service,Preis-Leistungs-Verhltnis,0,0,0,0,0,43,negative
4234,outside,OTHER,0,0,0,0,0,28,negative
4235,view,Lage,0,0,0,0,0,47,negative
4236,water,Sauberkeit,0,0,0,0,0,41,negative
4237,growth,Sauberkeit,0,0,0,0,0,41,negative
4238,curtain,Komfort,0,0,0,1,0,25,negative
4239,manage,Hotelpersonal,0,0,0,0,0,44,positive
4240,relation,OTHER,0,0,0,0,0,29,positive
4241,bidet,Komfort,0,0,0,0,0,51,positive
4242,service,Hotelpersonal,0,0,0,0,0,169,positive
4243,room,Komfort,0,0,0,0,0,169,positive
4244,breakfast,OTHER,0,0,0,0,0,169,positive
4245,courtyard,Preis-Leistungs-Verhltnis,0,0,0,1,0,53,negative
4246,stay,OTHER,0,0,0,0,0,19,positive
4247,staff,Hotelpersonal,0,0,0,0,0,33,positive
4248,staff,Hotelpersonal,0,0,0,0,0,33,positive
4249,pillow,Sauberkeit,0,0,0,0,0,20,negative
4250,food,OTHER,0,0,0,0,0,42,positive
4251,breakfast,OTHER,0,0,0,0,0,42,positive
4252,service,Hotelpersonal,0,0,0,1,0,129,negative
4253,good,OTHER,0,0,0,1,0,129,positive
4254,good,OTHER,0,0,0,1,0,129,negative
4255,airport,Lage,0,0,0,0,0,23,positive
4256,room,Ausstattung,0,0,0,0,0,44,negative
4257,spread,OTHER,0,0,0,0,0,33,positive
4258,staff,Hotelpersonal,0,0,0,0,0,43,positive
4259,expensive,Preis-Leistungs-Verhltnis,0,0,0,1,0,91,positive
4260,cost,Preis-Leistungs-Verhltnis,0,0,0,0,0,91,positive
4261,breakfast,OTHER,0,0,0,0,0,20,positive
4262,choice,OTHER,0,0,0,0,0,77,positive
4263,staff,Hotelpersonal,0,0,0,0,0,77,positive
4264,staff,Hotelpersonal,0,0,0,0,0,77,positive
4265,desk,Hotelpersonal,0,0,0,1,0,144,negative
4266,wifi,WLAN,0,0,0,0,0,125,positive
4267,allow,OTHER,0,0,0,1,0,179,negative
4268,airport,Lage,0,0,0,0,0,51,positive
4269,place,Ausstattung,0,0,0,0,0,51,positive
4270,room,Ausstattung,0,0,0,0,0,40,positive
4271,pool,Ausstattung,0,0,0,0,0,40,positive
4272,food,OTHER,0,0,0,0,0,40,positive
4273,spread,OTHER,0,0,0,0,0,48,positive
4274,approach,Ausstattung,0,0,0,0,0,64,negative
4275,construction,Lage,0,0,0,0,0,64,negative
4276,room,Komfort,0,0,0,0,0,21,positive
4277,room,Sauberkeit,0,0,0,0,0,21,positive
4278,pool,Ausstattung,0,0,0,1,0,29,positive
4279,gym,Ausstattung,0,0,0,0,0,29,positive
4280,request,Hotelpersonal,0,0,0,0,0,98,negative
4281,staff,Hotelpersonal,0,0,0,0,0,18,positive
4282,room,Sauberkeit,0,0,0,0,0,25,negative
4283,hotel,Ausstattung,0,0,0,0,0,55,positive
4284,airport,Lage,0,0,0,0,0,55,positive
4285,choice,OTHER,0,0,0,1,0,63,positive
4286,iron,Komfort,0,0,0,0,0,63,positive
4287,service,Hotelpersonal,0,0,0,0,0,43,negative
4288,breakfast,OTHER,0,0,0,0,0,41,positive
4289,staff,Hotelpersonal,0,0,0,0,0,41,positive
4290,location,Lage,0,0,0,0,0,41,positive
4291,hotel,Ausstattung,0,0,0,1,0,37,positive
4292,staff,Hotelpersonal,0,0,0,1,0,37,positive
4293,food,OTHER,0,0,0,0,0,12,positive
4294,staff,Hotelpersonal,0,0,0,0,0,26,positive
4295,have,RatingOfAspect,0,0,0,1,0,35,negative
4296,accept,Hotelpersonal,0,0,0,1,0,69,negative
4297,staff,Hotelpersonal,0,0,0,1,0,55,positive
4298,maintain,Ausstattung,0,0,0,1,0,55,positive
4299,property,Ausstattung,0,0,0,1,0,55,positive
4300,staff,Hotelpersonal,0,0,0,1,0,60,positive
4301,staff,Hotelpersonal,0,0,0,1,0,60,positive
4302,staff,Hotelpersonal,0,0,0,1,0,60,positive
4303,staff,Hotelpersonal,0,0,0,1,0,82,positive
4304,feel,Komfort,0,0,0,0,0,121,positive
4305,staff,Hotelpersonal,0,0,0,0,0,105,positive
4306,staff,Hotelpersonal,0,0,0,0,0,105,positive
4307,location,Lage,0,0,0,1,0,22,negative
4308,place,Ausstattung,0,0,0,0,0,27,positive
4309,spread,OTHER,0,0,0,0,0,35,positive
4310,restaurant,Ausstattung,0,0,0,1,0,79,negative
4311,location,Preis-Leistungs-Verhltnis,0,0,0,0,0,41,negative
4312,staff,Hotelpersonal,0,0,0,0,0,37,positive
4313,stay,OTHER,0,0,0,0,0,54,positive
4314,staff,Hotelpersonal,0,0,0,1,0,24,positive
4315,feel,Komfort,0,0,0,0,0,28,positive
4316,staff,Hotelpersonal,0,0,0,0,0,43,positive
4317,around,Lage,0,0,0,1,0,24,negative
4318,airport,Lage,0,0,0,0,0,50,positive
4319,wifi,WLAN,0,0,0,1,0,56,negative
4320,charge,Preis-Leistungs-Verhltnis,0,0,0,0,0,56,negative
4321,staff,Hotelpersonal,0,0,0,0,0,45,positive
4322,response,Hotelpersonal,0,0,0,0,0,45,positive
4323,food,OTHER,0,0,0,1,0,23,positive
4324,location,Lage,0,0,0,0,0,80,positive
4325,pizza,Lage,0,0,0,1,0,43,positive
4326,stay,OTHER,0,0,0,0,0,44,positive
4327,pillow,Sauberkeit,0,0,0,0,0,33,negative
4328,pillow,Sauberkeit,0,0,0,0,0,49,negative
4329,staff,Hotelpersonal,0,0,0,0,0,61,positive
4330,cleanliness,Sauberkeit,0,0,0,0,0,60,negative
4331,hotel,Ausstattung,0,0,0,0,0,48,positive
4332,selection,OTHER,0,0,0,0,0,33,positive
4333,view,Lage,0,0,0,0,0,131,negative
4334,site,Lage,0,0,0,0,0,131,negative
4335,site,Lage,0,0,0,0,0,131,negative
4336,site,Lage,0,0,0,0,0,131,negative
4337,slum,Lage,0,0,0,0,0,131,negative
4338,noise,Komfort,0,0,0,1,0,96,negative
4339,experience,OTHER,0,0,0,0,0,164,negative
4340,chef,Hotelpersonal,0,0,0,0,0,161,negative
4341,staff,Hotelpersonal,0,0,0,0,0,36,positive
4342,staff,Hotelpersonal,0,0,0,0,0,36,positive
4343,appreciate,OTHER,0,0,0,0,0,22,positive
4344,negative,OTHER,0,0,0,1,0,14,negative
4345,service,Hotelpersonal,0,0,0,1,0,51,negative
4346,order,OTHER,0,0,0,0,0,74,negative
4347,delay,Hotelpersonal,0,0,0,0,0,74,negative
4348,hotel,Ausstattung,0,0,0,0,0,44,positive
4349,hotel,Komfort,0,0,0,0,0,44,positive
4350,staff,Hotelpersonal,0,0,0,1,0,62,positive
4351,location,Lage,0,0,0,1,0,62,positive
4352,spread,OTHER,0,0,0,0,0,62,positive
4353,stay,OTHER,0,0,0,0,0,12,positive
4354,attitude,Hotelpersonal,0,0,0,0,0,27,positive
4355,they,Hotelpersonal,0,0,0,0,0,74,positive
4356,staff,Hotelpersonal,0,0,0,0,0,93,positive
4357,jay,Hotelpersonal,0,0,0,0,0,62,positive
4358,check,Hotelpersonal,0,0,0,0,0,53,positive
4359,staff,RatingOfAspect,0,0,0,0,0,113,positive
4360,staff,RatingOfAspect,0,0,0,0,0,113,positive
4361,attitude,Hotelpersonal,0,0,0,1,0,121,positive
4362,work,Hotelpersonal,0,0,0,0,0,121,positive
4363,bidet,Komfort,0,0,0,0,0,69,negative
4364,faucet,Komfort,0,0,0,0,0,69,negative
4365,faucet,Komfort,0,0,0,0,0,42,negative
4366,stay,OTHER,0,0,0,0,0,31,positive
4367,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,31,positive
4368,location,Lage,0,0,0,0,0,50,positive
4369,staff,Hotelpersonal,0,0,0,0,0,50,positive
4370,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,50,positive
4371,staff,Hotelpersonal,0,0,0,1,0,73,positive
4372,breakfast,OTHER,0,0,0,0,0,73,positive
4373,room,Komfort,0,0,0,0,0,73,positive
4374,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,73,positive
4375,breakfast,OTHER,0,0,0,0,0,21,positive
4376,staff,Hotelpersonal,0,0,0,0,0,144,positive
4377,staff,Hotelpersonal,0,0,0,0,0,144,positive
4378,feel,Komfort,0,0,0,0,0,28,positive
4379,road,Lage,0,0,0,0,0,97,negative
4380,stroll,Lage,0,0,0,0,0,97,negative
4381,money,Preis-Leistungs-Verhltnis,0,0,0,1,0,37,negative
4382,staff,Hotelpersonal,0,0,0,0,0,59,positive
4383,staff,Hotelpersonal,0,0,0,0,0,59,positive
4384,standard,Hotelpersonal,0,0,0,0,0,59,positive
4385,equipment,Komfort,0,0,0,1,0,24,positive
4386,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,69,negative
4387,hotel,OTHER,0,0,0,1,0,81,negative
4388,service,Hotelpersonal,0,0,0,0,0,205,positive
4389,treat,Hotelpersonal,0,0,0,0,0,205,positive
4390,feel,Hotelpersonal,0,0,0,0,0,205,positive
4391,cake,OTHER,0,0,0,0,0,205,positive
4392,all,OTHER,0,0,0,1,0,29,positive
4393,stay,OTHER,0,0,0,1,0,22,positive
4394,bed,Komfort,0,0,0,0,0,98,positive
4395,water,Komfort,0,0,0,0,0,98,positive
4396,staff,Hotelpersonal,0,0,0,1,0,98,positive
4397,credential,WLAN,0,0,0,1,0,66,negative
4398,all,OTHER,0,0,0,0,0,56,positive
4399,staff,Hotelpersonal,0,0,0,0,0,56,positive
4400,service,Hotelpersonal,0,0,0,0,0,185,negative
4401,omlette,OTHER,0,0,0,0,0,185,negative
4402,staff,Hotelpersonal,0,0,0,1,0,45,negative
4403,remember,OTHER,0,0,0,0,0,19,positive
4404,service,Hotelpersonal,0,0,0,0,0,16,positive
4405,convenience,Komfort,0,0,0,0,0,58,negative
4406,staff,Hotelpersonal,0,0,0,0,0,21,positive
4407,staff,Hotelpersonal,0,0,0,0,0,21,positive
4408,service,Hotelpersonal,0,0,0,0,0,15,positive
4409,breakfast,OTHER,0,0,0,0,0,36,positive
4410,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,36,positive
4411,hotel,Ausstattung,0,0,0,0,0,56,positive
4412,bathroom,Komfort,0,0,0,0,0,56,positive
4413,room,Komfort,0,0,0,0,0,56,positive
4414,staff,Hotelpersonal,0,0,0,0,0,56,positive
4415,all,OTHER,0,0,0,0,0,171,positive
4416,food,OTHER,0,0,0,0,0,171,negative
4417,thing,OTHER,0,0,0,0,0,22,negative
4418,stay,OTHER,0,0,0,0,0,17,positive
4419,stay,OTHER,0,0,0,0,0,43,positive
4420,hotel,Sauberkeit,0,0,0,0,0,27,positive
4421,food,OTHER,0,0,0,0,0,27,positive
4422,food,OTHER,0,0,0,1,0,22,positive
4423,breakfast,OTHER,0,0,0,0,0,17,positive
4424,bed,Komfort,0,0,0,0,0,17,negative
4425,breakfast,OTHER,0,0,0,0,0,53,positive
4426,view,Lage,0,0,0,0,0,53,positive
4427,expensive,Preis-Leistungs-Verhltnis,0,0,0,0,0,32,negative
4428,room,Komfort,0,0,0,0,0,74,positive
4429,everything,OTHER,0,0,0,0,0,20,positive
4430,service,Hotelpersonal,0,0,0,0,0,27,positive
4431,location,Lage,0,0,0,0,0,27,positive
4432,hotel,Ausstattung,0,0,0,0,0,17,positive
4433,room,Komfort,0,0,0,0,0,99,positive
4434,room,Sauberkeit,0,0,0,0,0,99,positive
4435,room,Komfort,0,0,0,0,0,99,positive
4436,spa,Ausstattung,0,0,0,0,0,27,positive
4437,pool,Ausstattung,0,0,0,0,0,27,positive
4438,airport,Lage,0,0,0,0,0,22,positive
4439,bar,Ausstattung,0,0,0,1,0,23,positive
4440,breakfast,OTHER,0,0,0,0,0,41,positive
4441,staff,Hotelpersonal,0,0,0,0,0,41,positive
4442,check,OTHER,0,0,0,0,0,33,positive
4443,check,OTHER,0,0,0,0,0,33,positive
4444,area,Lage,0,0,0,0,0,44,negative
4445,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,50,negative
4446,everything,OTHER,0,0,0,1,0,46,positive
4447,complain,OTHER,0,0,0,1,0,46,positive
4448,hotel,Ausstattung,0,0,0,0,0,21,positive
4449,breakfast,OTHER,0,0,0,0,0,16,positive
4450,everything,OTHER,0,0,0,0,0,36,negative
4451,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,22,negative
4452,quality,OTHER,0,0,0,0,0,38,negative
4453,staff,Hotelpersonal,0,0,0,1,0,69,positive
4454,staff,Hotelpersonal,0,0,0,1,0,69,positive
4455,staff,Hotelpersonal,0,0,0,1,0,42,positive
4456,staff,Hotelpersonal,0,0,0,1,0,42,positive
4457,shower,Sauberkeit,0,0,0,1,0,26,negative
4458,shower,Sauberkeit,0,0,0,0,0,29,negative
4459,everything,OTHER,0,0,0,0,0,16,positive
4460,location,Lage,0,0,0,1,0,59,positive
4461,airport,Lage,0,0,0,1,0,59,positive
4462,centre,Lage,0,0,0,1,0,59,positive
4463,hotel,Ausstattung,0,0,0,1,0,59,positive
4464,airport,Lage,0,0,0,0,0,59,positive
4465,oasis,Komfort,0,0,0,0,0,40,positive
4466,city,Lage,0,0,0,0,0,40,negative
4467,staff,Hotelpersonal,0,0,0,1,0,53,positive
4468,hotel,Sauberkeit,0,0,0,0,0,73,positive
4469,staff,Hotelpersonal,0,0,0,0,0,73,positive
4470,location,Lage,0,0,0,1,0,35,negative
4471,breakfast,OTHER,0,0,0,1,0,64,negative
4472,bed,Komfort,0,0,0,0,0,26,positive
4473,service,Hotelpersonal,0,0,0,0,0,58,positive
4474,service,Hotelpersonal,0,0,0,0,0,58,positive
4475,staff,Hotelpersonal,0,0,0,0,0,58,positive
4476,staff,Hotelpersonal,0,0,0,0,0,58,positive
4477,overall,RatingOfAspect,0,0,0,0,0,19,positive
4478,furniture,Komfort,0,0,0,0,0,190,negative
4479,room,Sauberkeit,0,0,0,1,0,190,negative
4480,room,Komfort,0,0,0,0,0,190,negative
4481,bar,Ausstattung,0,0,0,0,0,190,negative
4482,seat,Ausstattung,0,0,0,1,0,190,negative
4483,hotel,Ausstattung,0,0,0,0,0,25,positive
4484,hotel,Ausstattung,0,0,0,0,0,25,positive
4485,lounge,Ausstattung,0,0,0,0,0,27,positive
4486,expensive,Preis-Leistungs-Verhltnis,0,0,0,0,0,23,negative
4487,comfort,Komfort,0,0,0,0,0,38,positive
4488,location,Lage,0,0,0,0,0,38,positive
4489,pickup,OTHER,0,0,0,0,0,229,negative
4490,staff,Hotelpersonal,0,0,0,1,0,60,positive
4491,fault,OTHER,0,0,0,1,0,28,negative
4492,hotel,Ausstattung,0,0,0,0,0,45,positive
4493,staff,Hotelpersonal,0,0,0,0,0,45,positive
4494,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,45,positive
4495,construction,Komfort,0,0,0,1,0,291,negative
4496,construction,Komfort,0,0,0,1,0,291,negative
4497,bed,Komfort,0,0,0,0,0,291,positive
4498,noise,Komfort,0,0,0,1,0,161,negative
4499,manager,Hotelpersonal,0,0,0,1,0,161,positive
4500,bathroom,Komfort,0,0,0,0,0,49,positive
4501,bathroom,Komfort,0,0,0,0,0,49,positive
4502,machine,Komfort,0,0,0,0,0,77,negative
4503,stay,OTHER,0,0,0,1,0,49,positive
4504,go,OTHER,0,0,0,0,0,49,positive
4505,staff,Hotelpersonal,0,0,0,0,0,126,positive
4506,staff,Hotelpersonal,0,0,0,0,0,126,positive
4507,pick,Komfort,0,0,0,0,0,27,positive
4508,staff,Hotelpersonal,0,0,0,1,0,51,positive
4509,staff,Hotelpersonal,0,0,0,1,0,51,positive
4510,outside,Sauberkeit,0,0,0,1,0,52,negative
4511,outside,Sauberkeit,0,0,0,1,0,52,negative
4512,go,Lage,0,0,0,1,0,47,negative
4513,room,Komfort,0,0,0,1,0,31,positive
4514,breakfast,OTHER,0,0,0,1,0,31,positive
4515,guest,Komfort,0,0,0,0,0,37,positive
4516,communication,Hotelpersonal,0,0,0,0,0,54,negative
4517,staff,Hotelpersonal,0,0,0,0,0,33,positive
4518,access,Lage,0,0,0,0,0,26,positive
4519,staff,Hotelpersonal,0,0,0,1,0,31,positive
4520,hotel,Ausstattung,0,0,0,0,0,21,negative
4521,food,OTHER,0,0,0,0,0,15,positive
4522,rip,Preis-Leistungs-Verhltnis,0,0,0,0,0,54,negative
4523,hotel,Preis-Leistungs-Verhltnis,0,0,0,0,0,59,negative
4524,hotel,Preis-Leistungs-Verhltnis,0,0,0,0,0,23,negative
4525,proofing,Komfort,0,0,0,0,0,34,negative
4526,property,Ausstattung,0,0,0,1,0,63,positive
4527,staff,Hotelpersonal,0,0,0,1,0,63,negative
4528,reception,Hotelpersonal,0,0,0,0,0,36,negative
4529,#crd#,Hotelpersonal,0,0,0,1,0,43,negative
4530,location,Lage,0,0,0,0,0,47,positive
4531,staff,Hotelpersonal,0,0,0,0,0,47,positive
4532,staff,Hotelpersonal,0,0,0,0,0,47,positive
4533,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,46,negative
4534,concierge,Hotelpersonal,0,0,0,1,0,26,positive
4535,concierge,Hotelpersonal,0,0,0,0,0,57,positive
4536,concierge,Hotelpersonal,0,0,0,0,0,57,positive
4537,service,Hotelpersonal,0,0,0,1,0,28,positive
4538,hotel,Ausstattung,0,0,0,0,0,93,positive
4539,room,Komfort,0,0,0,1,0,93,positive
4540,restaurant,Ausstattung,0,0,0,1,0,93,positive
4541,hotel,Ausstattung,0,0,0,0,0,56,positive
4542,room,Komfort,0,0,0,1,0,56,positive
4543,restaurant,Ausstattung,0,0,0,1,0,56,positive
4544,professional,Hotelpersonal,0,0,0,1,0,148,negative
4545,come,OTHER,0,0,0,0,0,23,positive
4546,staff,Hotelpersonal,0,0,0,0,0,35,positive
4547,room,Sauberkeit,0,0,0,0,0,35,positive
4548,go,Hotelpersonal,0,0,0,0,0,72,positive
4549,service,Hotelpersonal,0,0,0,0,0,27,positive
4550,service,Hotelpersonal,0,0,0,0,0,27,positive
4551,bed,Komfort,0,0,0,0,0,14,positive
4552,tablecalender,Komfort,0,0,0,1,0,39,negative
4553,service,Hotelpersonal,0,0,0,0,0,60,positive
4554,room,Komfort,0,0,0,1,0,60,positive
4555,room,Komfort,0,0,0,1,0,60,positive
4556,breakfast,OTHER,0,0,0,0,0,25,positive
4557,charge,Preis-Leistungs-Verhltnis,0,0,0,0,0,114,negative
4558,experience,OTHER,0,0,0,0,0,114,negative
4559,staff,Hotelpersonal,0,0,0,0,0,50,positive
4560,staff,Hotelpersonal,0,0,0,0,0,50,positive
4561,ambiance,Ausstattung,0,0,0,1,0,31,positive
4562,access,OTHER,0,0,0,0,0,50,negative
4563,clean,Sauberkeit,0,0,0,1,0,50,negative
4564,traffic,Lage,0,0,0,0,0,37,negative
4565,hotel,Ausstattung,0,0,0,1,0,47,positive
4566,place,Lage,0,0,0,0,0,47,positive
4567,hotel,Ausstattung,0,0,0,1,0,66,positive
4568,check,OTHER,0,0,0,1,0,32,positive
4569,room,Komfort,0,0,0,1,0,32,positive
4570,buffet,OTHER,0,0,0,0,0,79,positive
4571,breakfast,OTHER,0,0,0,0,0,28,positive
4572,check,OTHER,0,0,0,1,0,30,positive
4573,check,OTHER,0,0,0,1,0,30,positive
4574,airport,Lage,0,0,0,1,0,124,positive
4575,breakfast,OTHER,0,0,0,0,0,124,positive
4576,hassle,Komfort,0,0,0,0,0,40,positive
4577,security,Hotelpersonal,0,0,0,0,0,43,positive
4578,concierge,Hotelpersonal,0,0,0,0,0,32,positive
4579,concierge,Hotelpersonal,0,0,0,0,0,134,positive
4580,plate,Sauberkeit,0,0,0,0,0,87,negative
4581,tissue,Sauberkeit,0,0,0,1,0,113,negative
4582,queue,OTHER,0,0,0,0,0,36,negative
4583,break,OTHER,0,0,0,0,0,21,positive
4584,facility,Ausstattung,0,0,0,1,0,39,negative
4585,cleanness,Komfort,0,0,0,1,0,39,negative
4586,airport,Lage,0,0,0,0,0,17,positive
4587,access,Lage,0,0,0,0,0,28,positive
4588,nothing,OTHER,0,0,0,1,0,23,positive
4589,food,OTHER,0,0,0,1,0,39,positive
