@relation valence

@attribute id numeric
@attribute wordA string
@attribute wordB string
@attribute dependency_type string
@attribute word_distance numeric
@attribute lexicons_min numeric
@attribute lexicons_avg numeric
@attribute lexicons_max numeric
@attribute context_negation numeric
@attribute context_lexicon_avg numeric
@attribute sentence_length numeric
@attribute aspecttype {positive, negative}

@data
3811,great,place,Ausstattung,6,0.0,0.26666666666666666,1.0,0,0,84,positive
3812,plentiful,breakfast,OTHER,24,0.0,0.4166666666666667,1.0,1,0,35,positive
3813,fresh,breakfast,OTHER,14,0.0,0.2833333333333333,1.0,1,0,35,positive
3814,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,72,positive
3815,great,city,Lage,6,0.0,0.26666666666666666,1.0,1,0,72,positive
3816,lovely,rome,Lage,9,0.0,0.43333333333333335,1.0,0,0,73,positive
3817,good,location,Lage,13,0.0,0.43333333333333335,1.0,1,0,73,positive
3818,plenty,restaurant,Lage,10,0.0,0.0,0.0,1,0,73,positive
3819,staff,welcoming,Hotelpersonal,20,0.0,0.0,0.0,1,0,119,negative
3820,tea,nice,OTHER,45,0.0,0.26666666666666666,1.0,0,0,119,negative
3821,coffee,nice,OTHER,40,0.0,0.26666666666666666,1.0,0,0,119,negative
3822,facility,nice,Komfort,33,0.0,0.26666666666666666,1.0,0,0,119,negative
3823,close,station,Lage,21,0.0,0.0,0.0,0,0,41,positive
3824,good,price,Preis-Leistungs-Verhltnis,5,0.0,0.43333333333333335,1.0,0,0,41,positive
3825,good,location,Lage,13,0.0,0.43333333333333335,1.0,0,0,47,positive
3826,close,station,Lage,18,0.0,0.0,0.0,0,0,47,positive
3827,good,position,Lage,5,0.0,0.43333333333333335,1.0,0,0,55,positive
3828,easy,access,Lage,5,0.0,0.19999999999999998,1.0,0,0,55,positive
3829,plenty,choice,OTHER,10,0.0,0.08333333333333333,0.5,1,0,62,positive
3830,adequate,room,Komfort,9,0.0,0.19999999999999998,1.0,0,0,110,positive
3831,bed,comfortable,Komfort,18,0.0,0.2333333333333333,1.0,1,0,110,negative
3832,hard,pillow,Komfort,32,-1.0,-0.07777777777777779,0.3333333333333333,0,0,110,negative
3833,flat,pillow,Komfort,23,0.0,0.05555555555555555,0.3333333333333333,0,0,110,negative
3834,terrible,pillow,Komfort,13,-1.0,-0.1777777777777778,0.6,0,0,110,negative
3835,kind,personnel,Hotelpersonal,5,0.0,0.2333333333333333,1.0,0,0,48,positive
3836,hard,bed,Komfort,21,-1.0,-0.13333333333333333,0.2,0,0,41,negative
3837,hard,pillow,Komfort,13,-1.0,-0.07777777777777779,0.3333333333333333,0,0,41,negative
3838,helpful,staff,Hotelpersonal,8,0.0,0.39999999999999997,1.0,0,0,33,positive
3839,tiny,shower,Komfort,5,0.0,0.0,0.0,0,0,13,positive
3840,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,15,positive
3841,walk,distance,Lage,8,0.0,0.0,0.0,0,0,39,positive
3842,tiny,shower,Komfort,11,0.0,0.0,0.0,0,0,17,positive
3843,adequate,hotel,Ausstattung,9,0.0,0.19999999999999998,1.0,0,0,88,positive
3844,nice,stay,OTHER,5,0.0,0.26666666666666666,1.0,0,0,88,positive
3845,near,transport,Lage,8,0.0,0.0,0.0,0,0,88,positive
3846,near,sight,Lage,14,0.0,0.0,0.0,0,0,88,positive
3847,well,decorate,Komfort,5,0.0,0.16666666666666666,1.0,0,0,31,negative
3848,well,shower,Komfort,14,0.0,0.16666666666666666,1.0,0,0,52,positive
3849,clean,room,Sauberkeit,9,0.0,0.39999999999999997,1.0,0,0,44,positive
3850,pleasant,staff,Hotelpersonal,6,0.0,0.43333333333333335,1.0,1,0,44,positive
3851,nice,picture,Komfort,5,0.0,0.26666666666666666,1.0,0,0,56,positive
3852,quiet,room,Komfort,14,0.0,0.25,1.0,0,0,56,positive
3853,good,choice,OTHER,5,0.0,0.5166666666666667,1.0,0,0,170,positive
3854,small,room,Komfort,9,-0.3333333333333333,-0.05555555555555555,0.0,0,0,109,negative
3855,cramp,bathroom,Komfort,9,-1.0,-0.3,0.2,0,0,109,negative
3856,much,choice,OTHER,13,0.0,0.08333333333333333,0.5,1,0,83,negative
3857,enjoy,stay,OTHER,30,0.0,0.39999999999999997,1.0,0,0,46,positive
3858,good,stay,OTHER,9,0.0,0.43333333333333335,1.0,0,0,46,positive
3859,love,towel,Komfort,11,0.0,0.43333333333333335,1.0,0,0,22,positive
3860,few,choice,OTHER,4,0.0,0.08333333333333333,0.5,0,0,20,negative
3861,central,location,Lage,21,0.0,0.0,0.0,1,0,69,positive
3862,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,69,negative
3863,small,shower,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,69,negative
3864,easily,accessible,Lage,7,0.0,0.3333333333333333,1.0,0,0,174,positive
3865,dodgy,place,Lage,39,0.0,0.06666666666666667,0.4,0,0,174,negative
3866,friendly,staff,Hotelpersonal,9,0.0,0.39999999999999997,1.0,0,0,36,positive
3867,helpful,staff,Hotelpersonal,10,0.0,0.39999999999999997,1.0,0,0,36,positive
3868,slow,internet,WLAN,35,-1.0,-0.16666666666666666,0.0,1,0,118,negative
3869,away,door,Komfort,15,0.0,0.0,0.0,0,0,91,negative
3870,value,high,Preis-Leistungs-Verhltnis,71,0.0,0.0,0.0,1,0,94,negative
3871,weird,spot,Sauberkeit,15,-1.0,-0.2111111111111111,0.4,0,0,80,negative
3872,brownish,spot,Sauberkeit,9,0.0,0.0,0.0,0,0,80,negative
3873,great,location,Lage,13,0.0,0.26666666666666666,1.0,0,0,40,positive
3874,good,coffee,OTHER,11,0.0,0.43333333333333335,1.0,0,0,40,positive
3875,helpful,staff,Hotelpersonal,10,0.0,0.39999999999999997,1.0,0,0,19,positive
3876,tea,provide,OTHER,16,0.0,0.16666666666666666,1.0,1,0,51,negative
3877,bed,comfortable,Komfort,19,0.0,0.2333333333333333,1.0,1,0,36,negative
3878,relax,easy,Komfort,8,0.0,0.19999999999999998,1.0,1,0,26,negative
3879,limited,breakfast,OTHER,14,-1.0,-0.21666666666666667,0.5,1,0,69,negative
3880,no,egg,OTHER,3,0.0,0.03333333333333333,0.2,1,0,69,negative
3881,no,bacon,OTHER,22,0.0,0.03333333333333333,0.2,1,0,77,negative
3882,no,egg,OTHER,14,0.0,0.03333333333333333,0.2,1,0,77,negative
3883,good,location,Lage,30,0.0,0.43333333333333335,1.0,0,0,94,positive
3884,friendly,staff,Hotelpersonal,14,0.0,0.39999999999999997,1.0,0,0,94,positive
3885,good,location,Lage,17,0.0,0.43333333333333335,1.0,0,0,109,positive
3886,friendly,staff,Hotelpersonal,14,0.0,0.39999999999999997,1.0,0,0,109,positive
3887,definitely,recommend,OTHER,11,0.0,0.31666666666666665,1.0,0,0,24,positive
3888,great,room,Komfort,9,0.0,0.26666666666666666,1.0,0,0,71,positive
3889,small,bathroom,Komfort,16,-0.3333333333333333,-0.05555555555555555,0.0,0,0,71,negative
3890,small,bathroom,Komfort,12,-0.3333333333333333,-0.05555555555555555,0.0,0,0,17,negative
3891,great,place,Ausstattung,6,0.0,0.26666666666666666,1.0,0,0,22,positive
3892,bad,bed,Komfort,4,-1.0,-0.2333333333333333,0.6,0,0,22,negative
3893,great,location,Lage,13,0.0,0.26666666666666666,1.0,0,0,39,positive
3894,bad,bed,Komfort,20,-1.0,-0.2333333333333333,0.6,0,0,40,negative
3895,bad,sleep,Komfort,6,-1.0,-0.2333333333333333,0.6,0,0,40,negative
3896,kettle,like,Komfort,6,0.0,0.2333333333333333,1.0,0,0,33,negative
3897,uncomfortable,bed,Komfort,9,-1.0,-0.26666666666666666,0.4,0,0,22,negative
3898,weak,internet,WLAN,36,-1.0,-0.09999999999999999,0.4,1,0,46,negative
3899,accommodate,staff,Hotelpersonal,14,0.0,0.0,0.0,0,0,26,positive
3900,old,hotel,Ausstattung,13,0.0,0.0,0.0,1,0,35,negative
3901,amazing,staff,Hotelpersonal,11,0.0,0.3,1.0,0,0,84,positive
3902,nice,breakfast,OTHER,14,0.0,0.35000000000000003,1.0,0,0,84,positive
3903,toilet,flush,Komfort,14,-0.3333333333333333,0.02777777777777778,0.5,1,0,84,negative
3904,could,clean,Sauberkeit,9,0.0,0.39999999999999997,1.0,0,0,18,negative
3905,good,breakfast,OTHER,20,0.0,0.5166666666666667,1.0,0,0,30,positive
3906,helpful,staff,Hotelpersonal,39,0.0,0.39999999999999997,1.0,0,0,53,positive
3907,friendly,staff,Hotelpersonal,26,0.0,0.39999999999999997,1.0,0,0,53,positive
3908,nice,staff,Hotelpersonal,20,0.0,0.26666666666666666,1.0,0,0,53,positive
3909,dirty,shower,Sauberkeit,16,-1.0,-0.26666666666666666,0.4,0,0,94,negative
3910,toilet,flush,Komfort,14,-0.3333333333333333,0.02777777777777778,0.5,1,0,94,negative
3911,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,15,positive
3912,clean,room,Sauberkeit,6,0.0,0.39999999999999997,1.0,0,0,12,positive
3913,temperature,control,Komfort,19,0.0,0.0,0.0,1,0,44,negative
3914,cold,water,Komfort,5,-1.0,-0.25,0.0,0,0,42,negative
3915,hot,water,Komfort,4,0.0,0.16666666666666666,1.0,0,0,42,negative
3916,good,location,Lage,12,0.0,0.43333333333333335,1.0,0,0,80,positive
3917,close,station,Lage,9,0.0,0.0,0.0,0,0,80,positive
3918,walk,distance,Lage,8,0.0,0.0,0.0,0,0,80,positive
3919,breakfast,well,OTHER,49,0.0,0.25,1.0,1,0,60,negative
3920,plenty,breakfast,OTHER,20,0.0,0.08333333333333333,0.5,1,0,60,positive
3921,air,strong,Komfort,26,0.0,0.2333333333333333,1.0,1,0,32,negative
3922,need,breakfast,OTHER,10,0.0,0.08333333333333333,0.5,1,0,37,negative
3923,good,quality,Preis-Leistungs-Verhltnis,21,0.0,0.43333333333333335,1.0,1,0,56,positive
3924,good,price,Preis-Leistungs-Verhltnis,15,0.0,0.43333333333333335,1.0,1,0,56,positive
3925,good,choice,Ausstattung,5,0.0,0.5166666666666667,1.0,1,0,56,positive
3926,near,location,Lage,12,0.0,0.0,0.0,0,0,99,positive
3927,near,station,RatingOfAspect,22,0.0,0.0,0.0,1,0,99,positive
3928,excellent,location,Lage,29,0.0,0.43333333333333335,1.0,1,0,44,positive
3929,unsafe,area,Lage,40,-1.0,-0.3333333333333333,0.0,1,0,75,negative
3930,dodgy,area,Lage,30,0.0,0.06666666666666667,0.4,0,0,75,negative
3931,great,value,Preis-Leistungs-Verhltnis,6,0.0,0.26666666666666666,1.0,0,0,45,positive
3932,close,station,Lage,18,0.0,0.0,0.0,0,0,45,positive
3933,great,value,Preis-Leistungs-Verhltnis,6,0.0,0.26666666666666666,1.0,0,0,23,positive
3934,easily,accessible,Lage,7,0.0,0.3333333333333333,1.0,0,0,146,positive
3935,easy,find,Lage,8,0.0,0.19999999999999998,1.0,0,0,146,positive
3936,good,breakfast,OTHER,14,0.0,0.5166666666666667,1.0,0,0,24,positive
3937,comfortable,stay,OTHER,12,0.0,0.2333333333333333,1.0,0,0,18,positive
3938,comfortable,room,Komfort,9,0.0,0.2333333333333333,1.0,0,0,43,positive
3939,helpful,staff,Hotelpersonal,11,0.0,0.39999999999999997,1.0,0,0,43,positive
3940,hard,shower,Komfort,23,-1.0,-0.13333333333333333,0.2,1,0,44,negative
3941,small,shower,Komfort,16,-0.3333333333333333,-0.05555555555555555,0.0,0,0,44,negative
3942,near,termini,Lage,5,0.0,0.0,0.0,0,0,24,positive
3943,convenient,termini,Lage,18,0.0,0.3333333333333333,1.0,1,0,62,positive
3944,busy,check,OTHER,8,0.0,0.0,0.0,0,0,35,negative
3945,feel,welcome,Hotelpersonal,5,0.0,0.2333333333333333,1.0,1,0,72,negative
3946,breakfast,option,OTHER,11,0.0,0.25,1.0,0,0,92,negative
3947,near,station,Lage,30,0.0,0.0,0.0,1,0,39,positive
3948,near,restaurant,Lage,8,0.0,0.0,0.0,1,0,39,positive
3949,breakfast,option,OTHER,10,0.0,0.25,1.0,1,0,30,negative
3950,great,place,Ausstattung,6,0.0,0.26666666666666666,1.0,0,0,22,positive
3951,excellent,stay,OTHER,10,0.0,0.43333333333333335,1.0,1,0,92,positive
3952,greet,face,Hotelpersonal,31,0.0,0.03333333333333333,0.2,0,0,38,positive
3953,friendly,face,Hotelpersonal,9,0.0,0.39999999999999997,1.0,0,0,38,positive
3954,home,feel,Komfort,8,0.0,0.0,0.0,0,0,98,positive
3955,excellent,staff,Hotelpersonal,22,0.0,0.43333333333333335,1.0,1,0,48,positive
3956,excellent,service,Komfort,10,0.0,0.43333333333333335,1.0,1,0,48,positive
3957,smile,staff,Hotelpersonal,14,0.0,0.39999999999999997,1.0,1,0,48,positive
3958,near,terminal,Lage,19,-1.0,-0.16666666666666666,0.0,0,0,73,positive
3959,amazing,breakfast,OTHER,8,0.0,0.3833333333333333,1.0,0,0,21,positive
3960,comfort,bed,Komfort,15,0.0,0.39999999999999997,1.0,0,0,22,positive
3961,fabulous,everything,OTHER,15,0.0,0.3,1.0,1,0,75,positive
3962,fabulous,staff,RatingOfAspect,53,0.0,0.3,1.0,1,0,75,positive
3963,helpful,staff,Hotelpersonal,17,0.0,0.39999999999999997,1.0,0,0,88,positive
3964,question,helpful,RatingOfAspect,47,0.0,0.5111111111111111,1.0,0,0,88,positive
3965,help,helpful,RatingOfAspect,23,0.0,0.4666666666666666,1.0,0,0,88,positive
3966,comfortable,room,Komfort,30,0.0,0.2333333333333333,1.0,1,0,44,positive
3967,big,room,Komfort,9,0.0,0.03333333333333333,0.2,1,0,44,positive
3968,rich,breakfast,OTHER,33,0.0,0.31666666666666665,1.0,1,0,39,positive
3969,excellent,breakfast,OTHER,14,0.0,0.5166666666666667,1.0,1,0,39,positive
3970,buffet,good,OTHER,64,-1.0,0.26666666666666666,1.0,0,0,92,negative
3971,tasty,buffet,OTHER,34,-1.0,0.0,1.0,0,0,92,positive
3972,good,buffet,OTHER,25,-1.0,0.26666666666666666,1.0,0,0,92,positive
3973,no,food,OTHER,7,0.0,0.11666666666666665,0.5,1,0,75,negative
3974,only,fish,OTHER,29,0.0,0.0,0.0,0,0,75,negative
3975,tasty,dinner,OTHER,31,0.0,0.3333333333333333,1.0,0,0,79,positive
3976,good,dinner,OTHER,22,0.0,0.6,1.0,0,0,79,positive
3977,could,good,OTHER,9,0.0,0.43333333333333335,1.0,0,0,86,negative
3978,no,food,OTHER,7,0.0,0.11666666666666665,0.5,1,0,75,negative
3979,only,fish,OTHER,29,0.0,0.0,0.0,0,0,75,negative
3980,tasty,dinner,OTHER,31,0.0,0.3333333333333333,1.0,0,0,79,positive
3981,good,dinner,OTHER,22,0.0,0.6,1.0,0,0,79,positive
3982,experience,good,OTHER,15,0.0,0.43333333333333335,1.0,0,0,39,positive
3983,facility,improve,Ausstattung,8,0.0,0.39999999999999997,1.0,1,0,96,negative
3984,service,bring,Komfort,35,0.0,0.0,0.0,0,0,96,negative
3985,wonderful,management,Hotelpersonal,14,0.0,0.5222222222222223,1.0,1,0,40,positive
3986,clean,room,Sauberkeit,13,0.0,0.39999999999999997,1.0,0,0,45,positive
3987,comfortable,bed,Komfort,12,0.0,0.2333333333333333,1.0,0,0,45,positive
3988,breakfast,improve,OTHER,20,0.0,0.48333333333333334,1.0,1,0,48,negative
3989,helpful,staff,Hotelpersonal,16,0.0,0.39999999999999997,1.0,1,0,40,positive
3990,exceptional,lunch,OTHER,13,0.0,0.16666666666666666,1.0,1,0,56,positive
3991,breakfast,improve,OTHER,20,0.0,0.48333333333333334,1.0,0,0,58,negative
3992,wonderful,service,Komfort,13,0.0,0.4666666666666666,1.0,0,0,34,positive
3993,great,staff,Hotelpersonal,6,0.0,0.26666666666666666,1.0,0,0,56,positive
3994,amazing,discount,Preis-Leistungs-Verhltnis,23,0.0,0.3,1.0,1,0,56,positive
3995,road,nice,Lage,35,0.0,0.26666666666666666,1.0,1,0,62,negative
3996,nice,hotel,Ausstattung,11,0.0,0.26666666666666666,1.0,0,0,55,positive
3997,comfy,hotel,Komfort,6,0.0,0.16666666666666666,1.0,0,0,55,positive
3998,near,airport,Lage,5,0.0,0.0,0.0,0,0,55,positive
3999,great,value,Preis-Leistungs-Verhltnis,6,0.0,0.26666666666666666,1.0,0,0,55,positive
4000,nice,hotel,Ausstattung,11,0.0,0.26666666666666666,1.0,0,0,55,positive
4001,comfy,hotel,Komfort,6,0.0,0.16666666666666666,1.0,0,0,55,positive
4002,airport,near,Lage,5,0.0,0.0,0.0,0,0,55,positive
4003,great,value,Preis-Leistungs-Verhltnis,6,0.0,0.26666666666666666,1.0,0,0,55,positive
4004,right,bacon,OTHER,22,0.0,0.16666666666666666,1.0,0,0,33,positive
4005,delicious,breakfast,OTHER,14,0.0,0.4166666666666667,1.0,0,0,25,positive
4006,fluffy,bed,Komfort,8,0.0,0.0,0.0,0,0,16,positive
4007,over,price,Preis-Leistungs-Verhltnis,5,0.0,0.0,0.0,0,0,21,negative
4008,not,help,Hotelpersonal,4,0.0,0.06666666666666667,0.4,1,0,19,negative
4009,over,price,Preis-Leistungs-Verhltnis,5,0.0,0.0,0.0,0,0,117,negative
4010,cheat,feel,OTHER,8,-1.0,-0.2333333333333333,0.6,0,0,27,negative
4011,worth,price,Preis-Leistungs-Verhltnis,10,0.0,0.28888888888888886,1.0,0,0,17,positive
4012,take,advantage,OTHER,6,0.0,0.31666666666666665,1.0,1,0,49,negative
4013,amazing,hospitality,Komfort,8,0.0,0.4666666666666666,1.0,0,0,21,positive
4014,amazing,breakfast,OTHER,14,0.0,0.3833333333333333,1.0,0,0,23,positive
4015,good,location,Lage,12,0.0,0.43333333333333335,1.0,0,0,18,positive
4016,polite,staff,Hotelpersonal,25,0.0,0.3333333333333333,1.0,0,0,33,positive
4017,courteous,staff,Hotelpersonal,11,0.0,0.39999999999999997,1.0,0,0,33,positive
4018,quick,check,OTHER,25,0.0,0.0,0.0,0,0,32,positive
4019,quick,check,OTHER,14,0.0,0.0,0.0,0,0,32,positive
4020,clean,room,Sauberkeit,9,0.0,0.39999999999999997,1.0,0,0,34,positive
4021,fresh,smell,Sauberkeit,8,-1.0,-0.049999999999999996,1.0,0,0,34,positive
4022,enjoy,stay,OTHER,12,0.0,0.39999999999999997,1.0,0,0,18,positive
4023,limited,menu,OTHER,8,-1.0,-0.3,0.2,0,0,21,negative
4024,homely,stay,OTHER,9,0.0,0.0,0.0,0,0,39,positive
4025,quite,comfortable,Komfort,6,0.0,0.2333333333333333,1.0,0,0,39,positive
4026,lovely,place,Ausstattung,7,0.0,0.43333333333333335,1.0,0,0,36,positive
4027,again,stay,OTHER,10,0.0,0.0,0.0,0,0,36,positive
4028,great,staff,Hotelpersonal,10,0.0,0.26666666666666666,1.0,0,0,54,positive
4029,great,dinner,OTHER,28,0.0,0.43333333333333335,1.0,0,0,54,positive
4030,great,breakfast,OTHER,14,0.0,0.35000000000000003,1.0,0,0,54,positive
4031,great,gym,Ausstattung,6,0.0,0.26666666666666666,1.0,0,0,54,positive
4032,love,dinner,OTHER,25,0.0,0.6,1.0,0,0,33,positive
4033,expensive,drink,Preis-Leistungs-Verhltnis,12,-1.0,-0.16666666666666666,0.0,0,0,83,negative
4034,good,experience,OTHER,5,0.0,0.43333333333333335,1.0,0,0,22,positive
4035,good,breakfast,OTHER,30,0.0,0.5166666666666667,1.0,0,0,36,positive
4036,great,staff,Hotelpersonal,17,0.0,0.26666666666666666,1.0,0,0,24,positive
4037,expensive,food,Preis-Leistungs-Verhltnis,19,-1.0,-0.08333333333333333,0.5,1,0,39,negative
4038,good,experience,OTHER,5,0.0,0.43333333333333335,1.0,0,0,22,positive
4039,helpful,staff,Hotelpersonal,28,0.0,0.39999999999999997,1.0,0,0,81,positive
4040,friendly,staff,Hotelpersonal,15,0.0,0.39999999999999997,1.0,0,0,81,positive
4041,compulsory,security,Komfort,13,-0.5,-0.08333333333333333,0.0,0,0,46,negative
4042,omelette,take,OTHER,15,0.0,0.0,0.0,0,0,59,negative
4043,deny,checkin,OTHER,7,-1.0,-0.225,0.4,0,0,45,negative
4044,close,center,Lage,39,0.0,0.16666666666666666,1.0,1,0,47,positive
4045,close,airport,Lage,9,0.0,0.0,0.0,0,0,47,positive
4046,proximity,airport,Lage,39,0.0,0.0,0.0,1,0,78,positive
4047,proximity,center,Lage,28,0.0,0.16666666666666666,1.0,1,0,78,positive
4048,hotel,close,Lage,6,0.0,0.0,0.0,1,0,68,negative
4049,friendly,staff,Hotelpersonal,16,0.0,0.39999999999999997,1.0,0,0,121,positive
4050,great,breakfast,OTHER,18,0.0,0.35000000000000003,1.0,0,0,121,positive
4051,discount,menu,Preis-Leistungs-Verhltnis,55,0.0,0.0,0.0,1,0,101,positive
4052,open,pool,Ausstattung,8,0.0,0.05555555555555555,0.3333333333333333,0,0,70,positive
4053,new,facility,Ausstattung,6,0.0,0.0,0.0,0,0,33,positive
4054,near,airport,Lage,9,0.0,0.0,0.0,0,0,33,positive
4055,nice,sized,Komfort,5,0.0,0.26666666666666666,1.0,0,0,74,positive
4056,good,breakfast,OTHER,12,0.0,0.5166666666666667,1.0,0,0,74,positive
4057,near,airport,Lage,9,0.0,0.0,0.0,0,0,74,positive
4058,helpful,staff,Hotelpersonal,8,0.0,0.39999999999999997,1.0,0,0,15,positive
4059,convenient,location,Lage,13,0.0,0.3333333333333333,1.0,1,0,46,positive
4060,bit,travel,Lage,7,0.0,0.0,0.0,0,0,62,negative
4061,fabulous,stay,OTHER,9,0.0,0.3,1.0,0,0,15,positive
4062,amazing,staff,Hotelpersonal,21,0.0,0.3,1.0,0,0,30,positive
4063,amazing,facility,Ausstattung,11,0.0,0.3,1.0,0,0,30,positive
4064,superb,breakfast,OTHER,10,0.0,0.5833333333333334,1.0,0,0,18,positive
4065,excellent,staff,Hotelpersonal,11,0.0,0.43333333333333335,1.0,1,0,133,positive
4066,great,skill,Hotelpersonal,24,0.0,0.43333333333333335,1.0,0,0,133,positive
4067,comfortable,room,Komfort,29,0.0,0.2333333333333333,1.0,0,0,46,positive
4068,clean,room,Sauberkeit,14,0.0,0.39999999999999997,1.0,0,0,46,positive
4069,#ord#,service,Hotelpersonal,22,0.0,0.0,0.0,0,0,41,positive
4070,#ord#,breakfast,OTHER,10,0.0,0.08333333333333333,0.5,0,0,41,positive
4071,disgusting,smoking,Sauberkeit,25,-1.0,-0.2333333333333333,0.6,0,0,63,negative
4072,slow,check,OTHER,17,-1.0,-0.16666666666666666,0.0,1,0,47,negative
4073,no,system,OTHER,11,0.0,0.03333333333333333,0.2,1,0,47,negative
4074,not,work,Komfort,4,0.0,0.16666666666666666,1.0,1,0,22,negative
4075,comfortable,hotel,Komfort,21,0.0,0.2333333333333333,1.0,0,0,80,positive
4076,close,airport,Lage,27,0.0,0.0,0.0,1,0,80,positive
4077,nice,room,Komfort,31,0.0,0.26666666666666666,1.0,0,0,86,positive
4078,comfortable,room,Komfort,25,0.0,0.2333333333333333,1.0,0,0,86,positive
4079,spacious,room,Komfort,9,0.0,0.3333333333333333,1.0,0,0,86,positive
4080,close,terminal,Lage,35,-1.0,-0.16666666666666666,0.0,1,0,86,positive
4081,bed,soft,Komfort,12,0.0,0.16666666666666666,1.0,0,0,22,negative
4082,bed,good,Komfort,13,0.0,0.43333333333333335,1.0,0,0,31,negative
4083,cheerful,staff,Hotelpersonal,21,0.0,0.39999999999999997,1.0,0,0,40,positive
4084,helpful,staff,Hotelpersonal,8,0.0,0.39999999999999997,1.0,0,0,40,positive
4085,good,everything,OTHER,15,0.0,0.43333333333333335,1.0,0,0,19,positive
4086,excellent,value,Preis-Leistungs-Verhltnis,10,0.0,0.43333333333333335,1.0,1,0,36,positive
4087,wide,variety,OTHER,5,0.0,0.16666666666666666,1.0,0,0,40,positive
4088,friendly,staff,Hotelpersonal,9,0.0,0.39999999999999997,1.0,0,0,14,positive
4089,difficult,door,Komfort,19,-1.0,-0.13333333333333333,0.2,0,0,83,negative
4090,control,work,Komfort,13,0.0,0.16666666666666666,1.0,1,0,83,negative
4091,great,staff,Hotelpersonal,6,0.0,0.26666666666666666,1.0,0,0,28,positive
4092,good,breakfast,OTHER,5,0.0,0.5166666666666667,1.0,0,0,28,positive
4093,expensive,food,Preis-Leistungs-Verhltnis,12,-1.0,-0.08333333333333333,0.5,0,0,21,negative
4094,enjoyable,stay,OTHER,10,0.0,0.16666666666666666,1.0,0,0,19,positive
4095,good,staff,Hotelpersonal,32,0.0,0.43333333333333335,1.0,0,0,43,positive
4096,responsive,staff,Hotelpersonal,15,0.0,0.39999999999999997,1.0,1,0,90,positive
4097,help,concierge,Hotelpersonal,33,0.0,0.06666666666666667,0.4,0,0,82,positive
4098,toilet,faucet,Komfort,43,-0.3333333333333333,-0.05555555555555555,0.0,0,0,100,negative
4099,door,smoothly,Komfort,47,0.0,0.16666666666666666,1.0,1,0,69,negative
4100,heavy,door,Komfort,22,0.0,0.0,0.0,1,0,69,negative
4101,difficult,grip,Komfort,13,-1.0,-0.13333333333333333,0.2,0,0,102,negative
4102,difficult,door,Komfort,10,-1.0,-0.13333333333333333,0.2,0,0,110,negative
4103,insufficient,support,Komfort,13,-1.0,-0.09999999999999999,1.0,1,0,110,negative
4104,comfortable,stay,OTHER,9,0.0,0.2333333333333333,1.0,0,0,26,positive
4105,good,stay,OTHER,5,0.0,0.43333333333333335,1.0,0,0,18,positive
4106,prompt,service,Hotelpersonal,21,0.0,0.16666666666666666,1.0,1,0,51,positive
4107,efficient,service,Hotelpersonal,10,0.0,0.3333333333333333,1.0,1,0,51,positive
4108,comfortable,stay,OTHER,12,0.0,0.2333333333333333,1.0,1,0,51,negative
4109,good,value,Preis-Leistungs-Verhltnis,5,0.0,0.43333333333333335,1.0,0,0,12,positive
4110,comfort,linen,Komfort,19,0.0,0.39999999999999997,1.0,0,0,43,positive
4111,comfort,bed,Komfort,11,0.0,0.39999999999999997,1.0,0,0,43,positive
4112,helpfulness,staff,Hotelpersonal,6,0.0,0.0,0.0,0,0,33,positive
4113,lady,helpful,Hotelpersonal,53,0.0,0.39999999999999997,1.0,0,0,73,negative
