@relation OTHER-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
702642,'RB','very','Very',1,'advmod','quite room , ',false
702643,'RB','quite','quite',1,'advmod','Very room , very ',false
702644,'NN','room','room',1,'tmod','Very quite , very close ',false
702645,',',',',',',0,'punct','Very quite room very close to ',false
702646,'RB','very','very',1,'advmod','quite room , close to Airport ',false
702647,'JJ','close','close',1,'ccomp','room , very to Airport , ',false
702648,'IN','to','to',1,'prep',', very close Airport , well ',false
702649,'NNP','airport','Airport',1,'pobj','very close to , well spread ',false
702650,',',',',',',0,'punct','close to Airport well spread break ',false
702651,'UH','well','well',1,'dep','to Airport , spread break fast ',false
702652,'VB','spread','spread',1,'nsubj','Airport , well break fast . ',false
702653,'VBP','break','break',1,'ROOT',', well spread fast . ',false
702654,'RB','fast','fast',1,'advmod','well spread break . ',false
702655,'.','.','.',0,'punct','spread break fast ',false
703010,'NNP','nice','Nice',1,'nsubj','Stay . ',false
703011,'VB','stay','Stay',1,'ROOT','Nice . ',false
703012,'.','.','.',0,'punct','Nice Stay ',false
703013,'NN','value','Value',1,'ROOT','for the Money ',false
703014,'IN','for','for',1,'prep','Value the Money . ',false
703015,'DT','the','the',1,'det','Value for Money . ',false
703016,'NN','money','Money',1,'pobj','Value for the . ',false
703017,'.','.','.',0,'punct','for the Money ',false
703018,'NNS','room','Rooms',1,'nsubj','are spacious , ',false
703019,'VBP','be','are',1,'cop','Rooms spacious , Fast ',false
703020,'JJ','spacious','spacious',1,'ROOT','Rooms are , Fast internet ',false
703021,',',',',',',0,'punct','Rooms are spacious Fast internet . ',false
703022,'JJ','fast','Fast',1,'amod','are spacious , internet . ',false
703023,'NN','internet','internet',1,'dep','spacious , Fast . ',false
703024,'.','.','.',0,'punct',', Fast internet ',false
703025,'NNP','staff','Staff',1,'nsubj','was helpful Nice ',false
703026,'VBD','be','was',1,'cop','Staff helpful Nice bar ',false
703027,'JJ','helpful','helpful',1,'amod','Staff was Nice bar . ',false
703028,'NNP','nice','Nice',1,'nn','Staff was helpful bar . ',false
703029,'NN','bar','bar',1,'ROOT','was helpful Nice . ',false
703030,'.','.','.',0,'punct','helpful Nice bar ',false
703031,'DT','a','a',1,'det','Bit Far from ',false
703032,'NN','bit','Bit',1,'nn','a Far from airport ',false
703033,'NNP','far','Far',1,'ROOT','a Bit from airport , ',false
703034,'IN','from','from',1,'prep','a Bit Far airport , If ',false
703035,'NN','airport','airport',1,'pobj','Bit Far from , If your ',false
703036,',',',',',',0,'punct','Far from airport If your arrival ',false
703037,'IN','if','If',1,'mark','from airport , your arrival or ',false
703038,'PRP$','your','your',1,'poss','airport , If arrival or deprature ',false
703039,'NN','arrival','arrival',1,'nsubj',', If your or deprature are ',false
703040,'CC','or','or',1,'cc','If your arrival deprature are in ',false
703041,'NN','deprature','deprature',1,'conj','your arrival or are in working ',false
703042,'VBP','be','are',1,'appos','arrival or deprature in working hours ',false
703043,'IN','in','in',1,'prep','or deprature are working hours or ',false
703044,'VBG','work','working',1,'amod','deprature are in hours or during ',false
703045,'NNS','hour','hours',1,'pobj','are in working or during 8 ',false
703046,'CC','or','or',1,'cc','in working hours during 8 am ',false
703047,'IN','during','during',1,'conj','working hours or 8 am - ',false
703048,'CD','0','8',0,'num','hours or during am - 10 ',false
703049,'NN','am','am',1,'pobj','or during 8 - 10 pm ',false
703050,'HYPH','-','-',0,'dep','during 8 am 10 pm . ',false
703051,'CD','0','10',0,'num','8 am - pm . ',false
703052,'NN','pm','pm',1,'dep','am - 10 . ',false
703053,'.','.','.',0,'punct','- 10 pm ',false
703054,'VB','give','Give',1,'ROOT','teh traffice 45-60 ',false
703055,'NN','teh','teh',1,'nn','Give traffice 45-60 min ',false
703056,'NN','traffice','traffice',1,'iobj','Give teh 45-60 min to ',false
703057,'CD','0','45-60',0,'num','Give teh traffice min to arrive ',false
703058,'NN','min','min',1,'dobj','teh traffice 45-60 to arrive to ',false
703059,'TO','to','to',1,'aux','traffice 45-60 min arrive to the ',false
703060,'VB','arrive','arrive',1,'infmod','45-60 min to to the airport ',false
703061,'IN','to','to',1,'prep','min to arrive the airport ',false
703062,'DT','the','the',1,'det','to arrive to airport ',false
703063,'NN','airport','airport',1,'pobj','arrive to the ',false
703799,'JJ','good','Good',1,'ROOT','. ',false
703800,'.','.','.',0,'punct','Good ',false
703801,'NN','nothing','Nothing',1,'ROOT','. ',false
703802,'.','.','.',0,'punct','Nothing ',false
703803,'JJ','noisy','Noisy',1,'amod','room not sound ',false
703804,'NN','room','room',1,'ROOT','Noisy not sound proof ',false
703805,'RB','not','not',1,'neg','Noisy room sound proof specially ',false
703806,'JJ','sound','sound',1,'amod','Noisy room not proof specially u ',false
703807,'NN','proof','proof',1,'dep','room not sound specially u listen ',false
703808,'RB','specially','specially',1,'advmod','not sound proof u listen noise ',false
703809,'TO','u','u',1,'aux','sound proof specially listen noise of ',false
703810,'VB','listen','listen',1,'infmod','proof specially u noise of metroPassing ',false
703811,'NN','noise','noise',1,'dobj','specially u listen of metroPassing by ',false
703812,'IN','of','of',1,'prep','u listen noise metroPassing by and ',false
703813,'VBG','metropassing','metroPassing',1,'csubj','listen noise of by and loud ',false
703814,'IN','by','by',1,'prep','noise of metroPassing and loud music ',false
703815,'CC','and','and',1,'cc','of metroPassing by loud music on ',false
703816,'JJ','loud','loud',1,'amod','metroPassing by and music on the ',false
703817,'NN','music','music',1,'conj','by and loud on the street.check ',false
703818,'IN','on','on',1,'prep','and loud music the street.check in ',false
703819,'DT','the','the',1,'det','loud music on street.check in and ',false
703820,'NN','street.check','street.check',1,'pobj','music on the in and checkout ',false
703821,'IN','in','in',1,'prep','on the street.check and checkout process ',false
703822,'CC','and','and',1,'cc','the street.check in checkout process very ',false
703823,'NN','checkout','checkout',1,'nn','street.check in and process very lousy ',false
703824,'NN','process','process',1,'conj','in and checkout very lousy . ',false
703825,'RB','very','very',1,'advmod','and checkout process lousy . ',false
703826,'JJ','lousy','lousy',1,'pobj','checkout process very . ',false
703827,'.','.','.',0,'punct','process very lousy ',false
704215,'JJ','good','Good',1,'ROOT','. ',false
704216,'.','.','.',0,'punct','Good ',false
704217,'NN','mukhtar','Mukhtar',1,'nsubj','at the reception ',false
704218,'IN','at','at',1,'prep','Mukhtar the reception was ',false
704219,'DT','the','the',1,'det','Mukhtar at reception was really ',false
704220,'NN','reception','reception',1,'pobj','Mukhtar at the was really helpful ',false
704221,'VBD','be','was',1,'cop','at the reception really helpful ... ',false
704222,'RB','really','really',1,'advmod','the reception was helpful ... ',false
704223,'JJ','helpful','helpful',1,'ROOT','reception was really ... ',false
704224,'.','..','...',0,'punct','was really helpful ',false
704225,'JJ','great','great',1,'amod','guy .. ',false
704226,'NN','guy','guy',1,'ROOT','great .. ',false
704227,'.','..','..',0,'punct','great guy ',false
704441,'JJ','excellent','Excellent',1,'ROOT','. ',false
704442,'.','.','.',0,'punct','Excellent ',false
704443,'NNP','masala','Masala',1,'nn','tea for breakfast ',false
704444,'NN','tea','tea',1,'nsubj','Masala for breakfast abd ',false
704445,'IN','for','for',1,'prep','Masala tea breakfast abd a ',false
704446,'NN','breakfast','breakfast',1,'pobj','Masala tea for abd a good ',false
704447,'VBD','abd','abd',1,'ROOT','tea for breakfast a good choice ',false
704448,'DT','a','a',1,'det','for breakfast abd good choice of ',false
704449,'JJ','good','good',1,'amod','breakfast abd a choice of breakfast ',false
704450,'NN','choice','choice',1,'dobj','abd a good of breakfast items ',false
704451,'IN','of','of',1,'prep','a good choice breakfast items . ',false
704452,'NN','breakfast','breakfast',1,'nn','good choice of items . ',false
704453,'NNS','item','items',1,'pobj','choice of breakfast . ',false
704454,'.','.','.',0,'punct','of breakfast items ',false
704455,'DT','no','No',1,'det','bidet in the ',false
704456,'NN','bidet','bidet',1,'ROOT','No in the toilet ',false
704457,'IN','in','in',1,'prep','No bidet the toilet ',false
704458,'DT','the','the',1,'det','No bidet in toilet ',false
704459,'NN','toilet','toilet',1,'pobj','bidet in the ',false
704844,'NNP','worth','Worth',1,'advmod','the money paid ',false
704845,'DT','the','the',1,'det','Worth money paid . ',false
704846,'NN','money','money',1,'nsubj','Worth the paid . ',false
704847,'VBD','pay','paid',1,'ROOT','Worth the money . ',false
704848,'.','.','.',0,'punct','the money paid ',false
704849,'PRP','i','I',1,'nsubj','had requested a ',false
704850,'VBD','have','had',1,'aux','I requested a hard ',false
704851,'VBN','request','requested',1,'ROOT','I had a hard bed ',false
704852,'DT','a','a',1,'det','I had requested hard bed as ',false
704853,'JJ','hard','hard',1,'amod','had requested a bed as I ',false
704854,'NN','bed','bed',1,'dobj','requested a hard as I have ',false
704855,'IN','as','as',1,'mark','a hard bed I have issues ',false
704856,'PRP','i','I',1,'nsubj','hard bed as have issues with ',false
704857,'VBP','have','have',1,'aux','bed as I issues with my ',false
704858,'NNS','issue','issues',1,'nsubj','as I have with my back ',false
704859,'IN','with','with',1,'prep','I have issues my back and ',false
704860,'PRP$','my','my',1,'poss','have issues with back and management ',false
704861,'NN','back','back',1,'pobj','issues with my and management was ',false
704862,'CC','and','and',1,'cc','with my back management was kind ',false
704863,'NN','management','management',1,'conj','my back and was kind to ',false
704864,'VBD','be','was',1,'cop','back and management kind to oblige ',false
704865,'JJ','kind','kind',1,'dep','and management was to oblige . ',false
704866,'TO','to','to',1,'aux','management was kind oblige . ',false
704867,'VB','oblige','oblige',1,'xcomp','was kind to . ',false
704868,'.','.','.',0,'punct','kind to oblige ',false
704869,'NN','staff','Staff',1,'nsubj','in breakfast area ',false
704870,'IN','in','in',1,'prep','Staff breakfast area very ',false
704871,'NN','breakfast','breakfast',1,'nn','Staff in area very helpful ',false
704872,'NN','area','area',1,'pobj','Staff in breakfast very helpful and ',false
704873,'RB','very','very',1,'advmod','in breakfast area helpful and friendly ',false
704874,'JJ','helpful','helpful',1,'ROOT','breakfast area very and friendly ..... ',false
704875,'CC','and','and',1,'cc','area very helpful friendly ..... ',false
704876,'JJ','friendly','friendly',1,'conj','very helpful and ..... ',false
704877,'.','..','.....',0,'punct','helpful and friendly ',false
704878,'TO','to','to',1,'aux','name some .... ',false
704879,'VB','name','name',1,'ROOT','to some .... ',false
704880,'DT','some','some',1,'dobj','to name .... ',false
704881,'.','..','....',0,'punct','to name some ',false
704882,'NN','vinod','vinod',1,'ROOT','.... ',false
704883,'.','..','....',0,'punct','vinod ',false
704884,'CC','ankur','ankur',1,'cc','.. ',false
704885,'.','..','..',0,'ROOT','ankur ',false
704886,'VBD','like','Liked',1,'ROOT','the clean and ',false
704887,'DT','the','the',1,'det','Liked clean and friendly ',false
704888,'JJ','clean','clean',1,'amod','Liked the and friendly staff ',false
704889,'CC','and','and',1,'cc','Liked the clean friendly staff and ',false
704890,'JJ','friendly','friendly',1,'conj','the clean and staff and helpful ',false
704891,'NN','staff','staff',1,'dobj','clean and friendly and helpful too ',false
704892,'CC','and','and',1,'cc','and friendly staff helpful too . ',false
704893,'JJ','helpful','helpful',1,'conj','friendly staff and too . ',false
704894,'RB','too','too',1,'advmod','staff and helpful . ',false
704895,'.','.','.',0,'punct','and helpful too ',false
705589,'JJ','pleasant','Pleasant',1,'amod','stay . ',false
705590,'NN','stay','stay',1,'ROOT','Pleasant . ',false
705591,'.','.','.',0,'punct','Pleasant stay ',false
705592,'JJ','clean','Clean',1,'amod','& fresh room ',false
705593,'CC','&','&',0,'cc','Clean fresh room , ',false
705594,'JJ','fresh','fresh',1,'conj','Clean & room , as ',false
705595,'NN','room','room',1,'ROOT','Clean & fresh , as a ',false
705596,',',',',',',0,'punct','& fresh room as a courtesy ',false
705597,'IN','as','as',1,'prep','fresh room , a courtesy they ',false
705598,'DT','a','a',1,'det','room , as courtesy they upgraded ',false
705599,'NN','courtesy','courtesy',1,'pobj',', as a they upgraded room ',false
705600,'PRP','they','they',1,'nsubj','as a courtesy upgraded room to ',false
705601,'VBD','upgrade','upgraded',1,'rcmod','a courtesy they room to executive ',false
705602,'NN','room','room',1,'dobj','courtesy they upgraded to executive category ',false
705603,'IN','to','to',1,'prep','they upgraded room executive category . ',false
705604,'JJ','executive','executive',1,'amod','upgraded room to category . ',false
705605,'NN','category','category',1,'pobj','room to executive . ',false
705606,'.','.','.',0,'punct','to executive category ',false
705607,'NNP','nice','Nice',1,'nn','food & good ',false
705608,'NN','food','food',1,'nn','Nice & good sleep ',false
705609,'CC','&','&',0,'cc','Nice food good sleep ',false
