@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
895,'good hotel andheri east work ','good breakfast selection ','. view terrible see abandon construction site filth pestilence room , well slum dwelling . high - density housing block right outside room anyone see inside . large group check lot noise lobby day night . hotel inform guest large group present time check , large group really ruin experience individual guest couple . finally chef breakfast unable cater i vegan , even though i send message several day advance dietary restriction . ','','',0.11612903225806452,0,0,0,0,0,0,0.048589341692789965,8.3
896,'exceptional ','clean . polite professional staff . heartily appreciate ','. ? fs awesome . negative . ','','',0.25,0,0,0,0,0,0,2.206896551724138,9.6
897,'good ','service restaurant breakfast horrible . deliver 0 time wrong order also much delay water coffee ','','','',0.65,0,0,0,0,0,0,0.0,7.9
898,'great comfortable hotel stopover ','friendly staff convenient location great breakfast spread ','','','',0.13636363636363635,0,0,0,0,0,0,0.0,9.2
899,'great stay . ','like staff attitude . look fresh extremely helpful always smile . staff hotel also accommodate smile make big difference . say enjoy service request nuisance . particular jay joshi front office helpful . ask late check promptly grant . check around 0 pm . jay next morning 0 check . helpful , sign duty night everything smile . walk away charge card courtesy inform leave presence although walk 0 step away . people would take card walk away . i make request staff member i meet lift receive warm smile immediate acceptance . breakfast table . hotel waiter especially buffet service avoid eye contact . #ord# time i waiter actually want get thing . i hope able keep staff continue maintain excellent attitude show keep good work . ','hell nt health faucet bidet toilet . india . use water . cold country may use water . even japan water option . please put health faucet toilet . limit colonial mind set . frown us use hand eat food country . well let make use water . ','','',0.16,0,0,0,0,0,0,3.270718232044199,7.9
900,'good stay value money ','good location , friendly staff , value money ','','','',0.18947368421052632,0,0,0,0,0,0,0.0,7.9
901,'excellent staff , superb breakfast , comfortable room , value money . ','breakfast great . staff really warm helpful ; krishna ridhima reception , raju restaurant , security entrance .. make feel home . ','approach road outside mess due ongoing work could go stroll outside . beyond control hotel management . ','','',0.2125,0,0,0,0,0,0,1.3404255319148937,9.6
902,'okay ','s expensive value money ','','','',0.0,0,0,0,0,0,0,0.0,7.1
903,'exceptional ','professional friendly staff way usual standard . perfect room equipment ','price service meal could align city price . exact amount , need know pay 0x car ordinary company . apply meal compare top restaurant . case value doesn ? ft reflect price . maybe however hotel able explain / sell guest . ','','',0.25,0,0,0,0,0,0,0.22493224932249323,9.6
904,'wonderful ','','','','',0.7,0,0,0,0,0,0,0.0,9.2
905,'pleasant stay ! ','bed nice ; water pressure shower ( #ord# floor ) good ; attentive staff . ','re-enter credential wifi every 0 hour period .. make activate entire book stay ! ','','',0.1625,0,0,0,0,0,0,0.831858407079646,8.3
906,'confortable stay ','good staff executive lounge good ','','','',0.0,0,0,0,0,0,0,0.0,9.6
907,'good ','poor service , time omlette would come table , would cold , ask well omlette , get inside wet omplette , seem hotel ready service overseas client . need yoru staff get indian client friendly ','','','',0.65,0,0,0,0,0,0,0.0,7.1
908,'remember ever . ','prompt service . ','place fridge senior citizen convenience . ','','',0.0,0,0,0,0,0,0,0.27586206896551724,8.8
909,'exceptional ','good friendly staff ! great service . breakfast well worth money . would surely come back ','','','',0.25,0,0,0,0,0,0,0.0,9.6
910,'good ','great hotel , good room , bathroom , friendly staff .. r good except chef tell kheer split milk respond plain face us though bring fresh one.breakfast buffet food could good .. many thing get cold . though wht order room service good ','','','',0.65,0,0,0,0,0,0,0.0,7.1
911,'impeccable stay ','everything i always enjoy stay ','applicable ','','',0.2857142857142857,0,0,0,0,0,0,2.8,9.2
912,'hotel clean good food ','hospitality ','','','',0.34375,0,0,0,0,0,0,0.0,9.6
913,'exceptional ','food excellent ','','','',0.25,0,0,0,0,0,0,0.0,9.6
914,'good ','great breakfast ','uncomfortable bed ','','',0.65,0,0,0,0,0,0,0.8888888888888888,7.5
915,'fantasic service ! ','service ','food ','','',0.0,0,0,0,0,0,0,1.6,8.3
916,'good ','pool , food ','','','',0.65,0,0,0,0,0,0,0.0,7.1
917,'good ','breakfast good view room ','could little less expensive ','','',0.26,0,0,0,0,0,0,1.5757575757575757,8.8
918,'exceptional ','room amazing thankful upgrade daughter birthday ','','','',0.25,0,0,0,0,0,0,0.0,9.6
919,'exceptional ','everything good ','','','',0.25,0,0,0,0,0,0,0.0,9.6
920,'good ','convenient ','great location service ','','',0.37142857142857144,0,0,0,0,0,0,0.39285714285714285,8.3
921,'good hotel ','nice room , rather cosy clean , interesting glass wall room shower room . nice spa area , nice pool . close airport . interesting lobby bar . good breakfast nice staff . fast check - check - ','area around hotel nice . price lobby bar could attractive . ','','',0.26,0,0,0,0,0,0,2.5319148936170213,8.8
922,'everything fantastic nothing complain . ','everything ','nothing ','','',0.0090909090909091,0,0,0,0,0,0,1.375,9.6
923,'nice business hotel ','nice breakfast ','bar . everything order sell . beer way price . europe poor quality . ','','',0.16,0,0,0,0,0,0,0.15841584158415842,7.9
924,'good relaxing , staff pleasant helpful ','staff pleasant helpful ','. attention detail must observe clean . shower clean . mold shower ','','',0.19,0,0,0,0,0,0,0.3761467889908257,7.5
925,'great ','breakfast ','like everything ','','',0.16,0,0,0,0,0,0,0.5882352941176471,9.6
926,'nice location near airport far exhibition centre ','service ','nothing ','','',0.05714285714285715,0,0,0,0,0,0,1.0,7.5
927,'good hotel convenient locaion airport . peaceful oasis busy city ','excellent staff major asset hotel . particular ginni restaurant krishna reception desk ','','','',0.140625,0,0,0,0,0,0,0.0,9.2
928,'clean hotel , good staff espicially mr bharat gupta reception . ','staff , safety , cleanness , pool ','hotel location expect . breakfast international contain alot local food ','','',0.11627906976744186,0,0,0,0,0,0,0.31,9.2
929,'business visit nothing add . ','bed comfortable . ','nothing special ','','',0.014705882352941176,0,0,0,0,0,0,1.625,7.1
930,'excellent ','service staff hotel kind helpful ','fine ','','',0.65,0,0,0,0,0,0,6.333333333333333,8.8
931,'overall satisfied ','bed , breakfast , steam room ','furniture old room needed good detail clean light room dark light bar close guest time enough seat lobby due convention go everyday ','','',0.34285714285714286,0,0,0,0,0,0,0.1518324607329843,7.5
932,'good professional hotel . stay 0 hour . ','0 hour access lounge . ','expensive night ','','',0.1285714285714286,0,0,0,0,0,0,1.1666666666666667,8.8
933,'excellent ','like hotel location comfort ','airport pickup hotel bad make walk around airport driver let wait 0 min hot sun atlast i take taxi hotel i get usual apologize hotel staff ? fs ','','',0.65,0,0,0,0,0,0,0.1581196581196581,8.8
934,'exceptional ','buffet exceplenty staff help ','. i could find fault . ','','',0.25,0,0,0,0,0,0,2.185185185185185,9.6
935,'beautiful hotel , great staff , right price . ','booking i ask usually quiet room , i require far elevator window face loud noisy building construction 0 h , try night i ask new room i get immediately 0 queen bed instead king bed . aware noise complain guest , manager introduce new room check , professional . i agree change , bad small window face swimming pool , silent i wish . room perfect bathroom , really nice . ','happen quite frequently hotel rent garden area near pool private celebration , sometime dj set end 0 - 0 , receive early notice room apology . s 0 year i spend week hotel i used , significant problem night , furthermore possible solution hate indian music room orient opposite side building , moment work would face prevent strategy . nespresso coffee machine room would great benefit guest . ','','',0.18571428571428572,0,0,0,0,0,0,1.0362068965517242,9.6
936,'pleasant stay definitely go back . ','reception staff helpful help us get free use meeting room executive lounge room updating . free pick airport . restaurant staff nice pleasant , . ','outside surrounding clean tidy . get nowhere go shopping dining . ','','',0.09285714285714286,0,0,0,0,0,0,2.0505050505050506,8.3
937,'wonderful ','excellent breakfast room ','','','',0.7,0,0,0,0,0,0,0.0,9.2
938,'excellent . willing go extra mile . guest 0 % priority ','customer service ','lack communication arrival chicken burger ?? ','','',0.08367346938775509,0,0,0,0,0,0,0.3090909090909091,9.6
939,'excellent ','breakfast friendly staff ','','','',0.65,0,0,0,0,0,0,0.0,8.8
940,'ideal airport access ','staff attentive ','','','',0.07692307692307693,0,0,0,0,0,0,0.0,9.2
941,'bad hotel ','food fine ','rip ( foreigner beware charge etc ) ','','',-0.10769230769230768,0,0,0,0,0,0,0.25925925925925924,7.1
942,'among 0 star hotel i stay - ripoff . ','cleain faily organised ','hotel ripoff . hotel shuttle 0 airport , less 0 km away , 0 minute , cost rs0 . pay wife ( i expect free wifi 0 star hotel ) ? i refrain askng extra toilet paper could charge fortune . pay amount expect service , squeeze every opportunity . homework well . noisy , poor sound proofing ','','',0.0,0,0,0,0,0,0,0.08673469387755102,7.1
943,'excellent property , reception staff welcoming . ','reception arrival poor . #crd# even pick baggage . ','','','',0.08387096774193549,0,0,0,0,0,0,0.0,8.8
944,'good location helpful friendly staff ','location hotel ','i consider hotel value money ','','',0.33636363636363636,0,0,0,0,0,0,0.5531914893617021,7.5
945,'good ','concierge excellent . concierge person naned siraj go beyond ! excellent customer service ','','','',0.65,0,0,0,0,0,0,0.0,7.5
946,'great hotel comfortable room , great restaurant , check bill check - ! ','great hotel , comfortable room , excellent restaurant ! ','overcharge 0 % check , sort , professional would get away i double check ! ','','',0.08363636363636363,0,0,0,0,0,0,0.375,8.8
947,'great .. would surly come back ','friendly staff , clean room . go little extra partner get cake valentine ? fs day ','','','',0.03157894736842106,0,0,0,0,0,0,0.0,9.2
948,'good service smile ','bed cozy ','magazineno tablecalender room ','','',0.3125,0,0,0,0,0,0,0.325,7.9
949,'wonderful ','good service , room well appointed spacious . breakfast good ','unfortunately charge twice room try get refund mar experience ','','',0.7,0,0,0,0,0,0,0.7304347826086957,9.2
950,'enjoy . ','staff , general , cordial help . ambiance also pleasant . short - come hotel require cosey sit arrangement allow business discussion guest necessarily need use restaurant . ','location .. access hotel crowded clean . traffic location issue . ','','',0.34285714285714286,0,0,0,0,0,0,2.6530612244897958,7.5
951,'excellent hotel , well place airport . ','excellent hotel 0 minute airport depend traffic . 0 minute #crd# way , 0 minute return . stay #crd# night early flight london . take hotel car option / airport unless want pay 0 rp + tax . easy check , excellent room . buffet look good want sandwich eat late . #crd# us would ample . american size . breakfast equally good . easy , efficient check - . walk 0 meter load wait taxi get airport . local taxi cost 0rp . ','nothing ','','',0.1285714285714286,0,0,0,0,0,0,73.875,9.2
952,'good ','convenient airport pick drop passenger well clean specious room breakfast amazing ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,8.3
953,'pleasant , comfortable hassle free . ','security good without intrusive . concierge helpful . every ride order ola driver difficulty find location , concierge guide hotel every time . ','attention minor thing make difference unclean light switch plate . discard tissue paper front elevator hour , pick high rank employee pass . ','','',0.19090909090909092,0,0,0,0,0,0,1.0452261306532664,8.3
954,'good ','arrangement breakfast .. long queue get table .. hotel ? ft handle crowd ','','','',0.65,0,0,0,0,0,0,0.0,7.5
955,'good ','break fast good ','facility cleanness need improvement ','','',0.65,0,0,0,0,0,0,0.5,7.1
956,'excellent . near airport . easy access place ','gd ','nothing much dislike ','','',0.10270270270270271,0,0,0,0,0,0,0.4583333333333333,9.2
957,'good ','quality food excellent ','update fact pool bar facility right construction . traffic area abysmal . ','','',0.65,0,0,0,0,0,0,0.2805755395683453,7.5
