@relation Komfort-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
588382,',',',',',',0,'punct','Super location cheap , you ',false
588383,'JJ','cheap','cheap',1,'amod','Super location , , you get ',false
588384,',',',',',',0,'punct','location , cheap you get what ',false
588385,'PRP','you','you',1,'nsubj',', cheap , get what you ',false
588386,'VBP','get','get',1,'ROOT','cheap , you what you pay ',false
588387,'WP','what','what',1,'dep',', you get you pay for ',false
588388,'PRP','you','you',1,'nsubj','you get what pay for . ',false
588389,'VBP','pay','pay',1,'ccomp','get what you for . ',false
588390,'IN','for','for',1,'dep','what you pay . ',false
588391,'.','.','.',0,'punct','you pay for ',false
588392,'JJ','good','Good',1,'amod','value for money ',false
588393,'NN','value','value',1,'ROOT','Good for money . ',false
588394,'IN','for','for',1,'prep','Good value money . ',false
588395,'NN','money','money',1,'pobj','Good value for . ',false
588396,'.','.','.',0,'punct','value for money ',false
588397,'VB','didn','Didn',1,'ROOT','? ',false
588398,'.','?','?',0,'punct','Didn ',false
588399,'NN','ft','ft',1,'nsubj','cost a fortune ',false
588400,'VBD','cost','cost',1,'ROOT','ft a fortune so ',false
588401,'DT','a','a',1,'det','ft cost fortune so you ',false
588402,'NN','fortune','fortune',1,'dobj','ft cost a so you need ',false
588403,'IN','so','so',1,'dep','cost a fortune you need to ',false
588404,'PRP','you','you',1,'nsubj','a fortune so need to expect ',false
588405,'VBP','need','need',1,'ccomp','fortune so you to expect simple ',false
588406,'TO','to','to',1,'aux','so you need expect simple basic ',false
588407,'VB','expect','expect',1,'xcomp','you need to simple basic facilities ',false
588408,'JJ','simple','simple',1,'amod','need to expect basic facilities . ',false
588409,'JJ','basic','basic',1,'amod','to expect simple facilities . ',false
588410,'NNS','facility','facilities',1,'dobj','expect simple basic . ',false
588411,'.','.','.',0,'punct','simple basic facilities ',false
588412,'DT','the','The',1,'det','location to Termini ',false
588413,'NN','location','location',1,'nsubj','The to Termini was ',false
588414,'IN','to','to',1,'prep','The location Termini was fantastic ',false
588415,'NNP','termini','Termini',1,'pobj','The location to was fantastic therefore ',false
588416,'VBD','be','was',1,'cop','location to Termini fantastic therefore it ',false
588417,'JJ','fantastic','fantastic',1,'ROOT','to Termini was therefore it ? ',false
588418,'RB','therefore','therefore',1,'advmod','Termini was fantastic it ? ',false
588419,'PRP','it','it',1,'dep','was fantastic therefore ? ',false
588420,'.','?','?',0,'punct','fantastic therefore it ',false
588421,'NNS','f','fs',1,'nn','location is definitely ',false
588422,'NN','location','location',1,'nsubj','fs is definitely its ',false
588423,'VBZ','be','is',1,'cop','fs location definitely its best ',false
588424,'RB','definitely','definitely',1,'advmod','fs location is its best feature ',false
588425,'PRP$','its','its',1,'poss','location is definitely best feature . ',false
588426,'JJS','good','best',1,'amod','is definitely its feature . ',false
588427,'NN','feature','feature',1,'ROOT','definitely its best . ',false
588428,'.','.','.',0,'punct','its best feature ',false
588429,'NNP','breakfast','Breakfast',1,'nsubj','was adequate but ',false
588430,'VBD','be','was',1,'cop','Breakfast adequate but quite ',false
588431,'JJ','adequate','adequate',1,'ROOT','Breakfast was but quite basic ',false
588432,'CC','but','but',1,'cc','Breakfast was adequate quite basic best ',false
588433,'RB','quite','quite',1,'advmod','was adequate but basic best to ',false
588434,'JJ','basic','basic',1,'amod','adequate but quite best to go ',false
588435,'JJS','good','best',1,'conj','but quite basic to go early ',false
588436,'TO','to','to',1,'aux','quite basic best go early ',false
588437,'VB','go','go',1,'infmod','basic best to early ',false
588438,'RB','early','early',1,'advmod','best to go ',false
589140,'NNP','rome','Rome',1,'nsubj','is a fascinating ',false
589141,'VBZ','be','is',1,'cop','Rome a fascinating city ',false
589142,'DT','a','a',1,'det','Rome is fascinating city . ',false
589143,'JJ','fascinating','fascinating',1,'amod','Rome is a city . ',false
589144,'NN','city','city',1,'ROOT','is a fascinating . ',false
589145,'.','.','.',0,'punct','a fascinating city ',false
589146,'DT','the','The',1,'det','location was good ',false
589147,'NN','location','location',1,'nsubj','The was good , ',false
589148,'VBD','be','was',1,'cop','The location good , very ',false
589149,'JJ','good','good',1,'ROOT','The location was , very clean ',false
589150,',',',',',',0,'punct','location was good very clean ',false
589151,'RB','very','very',1,'advmod','was good , clean ',false
589152,'JJ','clean','clean',1,'dep','good , very ',false
589448,'RB','very','Very',1,'advmod','Good . ',false
589449,'JJ','good','Good',1,'ROOT','Very . ',false
589450,'.','.','.',0,'punct','Very Good ',false
589451,'NNP','room','Room',1,'nsubj','was small but ',false
589452,'VBD','be','was',1,'cop','Room small but the ',false
589453,'JJ','small','small',1,'ROOT','Room was but the beds ',false
589454,'CC','but','but',1,'cc','Room was small the beds were ',false
589455,'DT','the','the',1,'det','was small but beds were comfy ',false
589456,'NNS','bed','beds',1,'nsubj','small but the were comfy and ',false
589457,'VBD','be','were',1,'cop','but the beds comfy and the ',false
589458,'JJ','comfy','comfy',1,'conj','the beds were and the shower ',false
589459,'CC','and','and',1,'cc','beds were comfy the shower was ',false
589460,'DT','the','the',1,'det','were comfy and shower was nice ',false
589461,'NN','shower','shower',1,'nsubj','comfy and the was nice . ',false
589462,'VBD','be','was',1,'cop','and the shower nice . ',false
589463,'JJ','nice','nice',1,'conj','the shower was . ',false
589464,'.','.','.',0,'punct','shower was nice ',false
589465,'JJ','great','Great',1,'amod','location , right ',false
589466,'NN','location','location',1,'ROOT','Great , right beside ',false
589467,',',',',',',0,'punct','Great location right beside the ',false
589468,'RB','right','right',1,'dep','Great location , beside the main ',false
589469,'IN','beside','beside',1,'prep','location , right the main train ',false
589470,'DT','the','the',1,'det',', right beside main train station ',false
589471,'JJ','main','main',1,'amod','right beside the train station . ',false
589472,'NN','train','train',1,'nn','beside the main station . ',false
589473,'NN','station','station',1,'pobj','the main train . ',false
589474,'.','.','.',0,'punct','main train station ',false
589475,'JJ','quiet','Quiet',1,'ROOT','enough at night ',false
589476,'RB','enough','enough',1,'advmod','Quiet at night but ',false
589477,'IN','at','at',1,'prep','Quiet enough night but loads ',false
589478,'NN','night','night',1,'pobj','Quiet enough at but loads of ',false
589479,'CC','but','but',1,'cc','enough at night loads of restaurants ',false
589480,'NNS','load','loads',1,'conj','at night but of restaurants near ',false
589481,'IN','of','of',1,'prep','night but loads restaurants near by ',false
589482,'NNS','restaurant','restaurants',1,'pobj','but loads of near by . ',false
589483,'IN','near','near',1,'prep','loads of restaurants by . ',false
589484,'RB','by','by',1,'pobj','of restaurants near . ',false
589485,'.','.','.',0,'punct','restaurants near by ',false
590172,'``','','',0,'ROOT','It does what ',false
590173,'PRP','it','It',1,'nsubj',' does what is ',false
590174,'VBZ','do','does',1,'null',' It what is says ',false
590175,'WP','what','what',1,'nsubj',' It does is says on ',false
590176,'VBZ','be','is',1,'ccomp','It does what says on the ',false
590177,'VBZ','say','says',1,'ccomp','does what is on the tin ',false
590178,'IN','on','on',1,'prep','what is says the tin  ',false
590179,'DT','the','the',1,'det','is says on tin  . ',false
590180,'NN','tin','tin',1,'pobj','says on the  . ',false
590181,'','','',0,'punct','on the tin . ',false
590182,'.','.','.',0,'punct','the tin  ',false
590183,'DT','the','The',1,'det','room was clean ',false
590184,'NN','room','room',1,'nsubj','The was clean and ',false
590185,'VBD','be','was',1,'cop','The room clean and the ',false
590186,'JJ','clean','clean',1,'ROOT','The room was and the breakfast ',false
590187,'CC','and','and',1,'cc','room was clean the breakfast was ',false
590188,'DT','the','the',1,'det','was clean and breakfast was good ',false
590189,'NN','breakfast','breakfast',1,'nsubj','clean and the was good . ',false
590190,'VBD','be','was',1,'cop','and the breakfast good . ',false
590191,'JJ','good','good',1,'conj','the breakfast was . ',false
590192,'.','.','.',0,'punct','breakfast was good ',false
590193,'RB','very','Very',1,'advmod','convenient location if ',false
590194,'JJ','convenient','convenient',1,'amod','Very location if you ',false
590195,'NN','location','location',1,'ROOT','Very convenient if you need ',false
590196,'IN','if','if',1,'mark','Very convenient location you need to ',false
590197,'PRP','you','you',1,'nsubj','convenient location if need to get ',false
590198,'VBP','need','need',1,'advcl','location if you to get to ',false
590199,'TO','to','to',1,'aux','if you need get to the ',false
590200,'VB','get','get',1,'xcomp','you need to to the train ',false
590201,'IN','to','to',1,'prep','need to get the train station ',false
590202,'DT','the','the',1,'det','to get to train station or ',false
590203,'NN','train','train',1,'nn','get to the station or if ',false
590204,'NN','station','station',1,'pobj','to the train or if you ',false
590205,'CC','or','or',1,'cc','the train station if you are ',false
590206,'IN','if','if',1,'mark','train station or you are getting ',false
590207,'PRP','you','you',1,'nsubj','station or if are getting the ',false
590208,'VBP','be','are',1,'aux','or if you getting the shuttle ',false
590209,'VBG','get','getting',1,'conj','if you are the shuttle bus ',false
590210,'DT','the','the',1,'det','you are getting shuttle bus from ',false
590211,'NN','shuttle','shuttle',1,'nn','are getting the bus from the ',false
590212,'NN','bus','bus',1,'dobj','getting the shuttle from the airport ',false
590213,'IN','from','from',1,'prep','the shuttle bus the airport . ',false
590214,'DT','the','the',1,'det','shuttle bus from airport . ',false
590215,'NN','airport','airport',1,'pobj','bus from the . ',false
590216,'.','.','.',0,'punct','from the airport ',false
590217,'JJ','terrible','Terrible',1,'amod','towels and the ',false
590218,'NNS','towel','towels',1,'ROOT','Terrible and the room ',false
590219,'CC','and','and',1,'cc','Terrible towels the room is ',false
590220,'DT','the','the',1,'det','Terrible towels and room is exceptionally ',false
590221,'NN','room','room',1,'nsubj','towels and the is exceptionally small ',false
590222,'VBZ','be','is',1,'cop','and the room exceptionally small . ',false
590223,'RB','exceptionally','exceptionally',1,'advmod','the room is small . ',false
590224,'JJ','small','small',1,'conj','room is exceptionally . ',false
590225,'.','.','.',0,'punct','is exceptionally small ',false
590226,'NNP','air','Air',1,'nn','con is nt ',false
590227,'NNP','con','con',1,'nsubj','Air is nt the ',false
590228,'VBZ','be','is',1,'cop','Air con nt the most ',false
590229,'RB','not','nt',1,'neg','Air con is the most efficient ',false
590230,'DT','the','the',1,'det','con is nt most efficient system ',false
590231,'RBS','most','most',1,'advmod','is nt the efficient system I ',false
590232,'JJ','efficient','efficient',1,'amod','nt the most system I have ',false
590233,'NN','system','system',1,'ROOT','the most efficient I have ever ',false
590234,'PRP','i','I',1,'nsubj','most efficient system have ever seen ',false
590235,'VBP','have','have',1,'aux','efficient system I ever seen . ',false
590236,'RB','ever','ever',1,'advmod','system I have seen . ',false
590237,'VBN','see','seen',1,'rcmod','I have ever . ',false
590238,'.','.','.',0,'punct','have ever seen ',false
591100,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
591101,'.','.','.',0,'punct','Pleasant ',false
591102,'JJ','good','Good',1,'amod','location Great staff ',false
591103,'NN','location','location',1,'nn','Good Great staff Nice ',false
591104,'JJ','great','Great',1,'amod','Good location staff Nice room ',false
591105,'NN','staff','staff',1,'nn','Good location Great Nice room Nice ',false
591106,'NNP','nice','Nice',1,'nn','location Great staff room Nice building ',false
591107,'NN','room','room',1,'nn','Great staff Nice Nice building . ',false
591108,'NNP','nice','Nice',1,'nn','staff Nice room building . ',false
591109,'NN','building','building',1,'ROOT','Nice room Nice . ',false
591110,'.','.','.',0,'punct','room Nice building ',false
591111,'NNP','safe','Safe',1,'nsubj','did nt work ',false
591112,'VBD','do','did',1,'aux','Safe nt work and ',false
591113,'RB','not','nt',1,'neg','Safe did work and was ',false
591114,'VB','work','work',1,'ccomp','Safe did nt and was nt ',false
591115,'CC','and','and',1,'cc','did nt work was nt fixed ',false
591116,'VBD','be','was',1,'auxpass','nt work and nt fixed even ',false
591117,'RB','not','nt',1,'neg','work and was fixed even when ',false
591118,'VBN','fix','fixed',1,'conj','and was nt even when mentioned ',false
591119,'RB','even','even',1,'advmod','was nt fixed when mentioned Shower ',false
591120,'WRB','when','when',1,'advmod','nt fixed even mentioned Shower was ',false
591121,'VBN','mention','mentioned',1,'advcl','fixed even when Shower was difficult ',false
591122,'NNP','shower','Shower',1,'nsubj','even when mentioned was difficult , ',false
591123,'VBD','be','was',1,'cop','when mentioned Shower difficult , temperature ',false
591124,'JJ','difficult','difficult',1,'ccomp','mentioned Shower was , temperature kept ',false
