@relation Lage

@attribute id numeric
@attribute words string
@attribute lemmas string
@attribute pos string
@attribute bigrams string
@attribute tagwordset1 string
@attribute tagwordset2 string
@attribute tagwordset3 string
@attribute tagwordset4 string
@attribute tagwordset5 string
@attribute tagwordset6 string
@attribute tagwordset7 string
@attribute tagwordset8 string
@attribute aspecttype {true, false}

@data
34324,'value money ','value money ','NN NN ','_value_for _money_. ',0,0,0,0,0,0,0,0,false
34325,'hotel is clean ','hotel be clean ','NN VBZ JJ ','_hotel_is _is_very _clean_. ',0,0,0,0,0,0,0,0,false
34326,'rooms are spacious bed is comfortable ','room be spacious bed be comfortable ','NNS VBP JJ NN VBZ JJ ','_rooms_are _are_spacious _spacious_and _bed_is _is_comfortable _comfortable_. ',0,0,0,0,0,0,0,0,false
34327,'pool is good size ','pool be good size ','NNP VBZ JJ NN ','_pool_is _is_of _good_size _size_. ',0,0,0,0,0,0,0,0,false
34328,'food is good is breakfast ','food be good be breakfast ','NN VBZ JJ VBZ NN ','_food_is _is_very _good_and _is_the _breakfast_. ',0,0,0,0,0,0,0,0,false
34329,'request interconnecting room was adhered ','request interconnecting room be adhere ','NN JJ NN VBD VBN ','_request_for _interconnecting_room _room_was _was_not _adhered_to ',0,0,0,0,0,0,0,0,false
34330,'was traveling family son being autistic boy had tough time going room check ','be travel family son be autistic boy have tough time go room check ','VBD VBG NN NN VBG JJ NN VBD JJ NN VBG NN VB ','_was_traveling _traveling_with _family_and _son_being _being_an _autistic_boy _boy_i _had_a _tough_time _time_going _going_from _room_to _check_on ',0,0,0,0,0,0,0,0,false
34331,'had made request had booked room ','have make request have book room ','VBD VBN NN VBD VBN NN ','_had_made _made_the _request_when _had_booked _booked_the _room_. ',0,0,0,0,0,0,0,0,false
34332,'rooms booked are eligible marriott rewards ','room book be eligible marriott reward ','NNS VBN VBP JJ NNP NNS ','_rooms_booked _booked_through _are_not _eligible_for _marriott_rewards _rewards_. ',0,0,0,0,0,0,0,0,false
34333,'is something stop going ','be something stop go ','VBZ NN VB VBG ','_is_something _something_which _stop_me _going_through ',0,0,0,0,0,0,0,0,false
34390,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
34391,'everything s fine wifi lower expectations ','everything s fine wifi low expectation ','NN VBZ JJ NNS JJR NNS ','_everything_s _s_just _fine_except _wifi_, _lower_than _expectations_. ',0,0,0,0,0,0,0,0,false
34392,'breakfast has everything want ','breakfast have everything want ','NNP VBZ NN VBP ','_breakfast_has _has_everything _everything_you _want_. ',0,0,0,0,0,0,0,0,false
34418,'convenient place bit expensive ','convenient place bit expensive ','JJ NN NN JJ ','_convenient_place _place_but _bit_expensive _expensive_. ',0,0,0,0,0,0,0,0,false
34419,'clean comfortable room ','clean comfortable room ','JJ JJ NN ','_clean_and _comfortable_room _room_. ',0,0,0,0,0,0,0,0,false
34420,'high pressure shower water ','high pressure shower water ','JJ NN NN NN ','_high_pressure _pressure_of _shower_water _water_. ',0,0,0,0,0,0,0,0,false
34421,'airport transfer service is expensive ','airport transfer service be expensive ','NN NN NN VBZ JJ ','_airport_transfer _transfer_service _service_is _is_too _expensive_. ',0,0,0,0,0,0,0,0,false
34422,'costs 3000rs go ','cost 0rs go ','VBZ NNS NN ','_costs_3000rs _3000rs_for _go_and ',0,0,0,0,0,0,0,0,false
34454,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
34455,'everything hotel ','everything hotel ','NN NN ','_everything_in _hotel_. ',0,0,0,0,0,0,0,0,false
34456,'hotel was crowded ','hotel be crowded ','NN VBD JJ ','_hotel_was _was_crowded ',0,0,0,0,0,0,0,0,false
34482,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34483,'view room dirty construction site ','view room dirty construction site ','VBP NN JJ NN NN ','_view_room _room_with _dirty_construction _construction_site _site_. ',0,0,0,0,0,0,0,0,true
34484,'water logging green layered growth ','water log green layered growth ','NNP VBG JJ JJ NN ','_water_logging _logging_with _green_layered _layered_growth _growth_. ',0,0,0,0,0,0,0,0,false
34485,'open curtains ','open curtain ','VB NNS ','_open_curtains _curtains_. ',0,0,0,0,0,0,0,0,false
34486,'looked crowded managed ','look crowded manage ','VBN JJ VBN ','_looked_over _crowded_but _managed_. ',0,0,0,0,0,0,0,0,false
34518,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
34519,'thumbs public relations ','thumb public relation ','NNS JJ NNS ','_thumbs_for _public_relations _relations_. ',0,0,0,0,0,0,0,0,false
34520,'bidet room toilet is recommended ','bidet room toilet be recommend ','VBN NN NN VBZ VBN ','_bidet_in _room_s _toilet_is _is_highly _recommended_. ',0,0,0,0,0,0,0,0,false
34544,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34545,'is typical courtyard hotel nothing complain terms rooms service breakfast buffet was good terms spread quality ','be typical courtyard hotel nothing complain term room service breakfast buffet be good term spread quality ','VBZ JJ NNP NN NN VB NNS NNS NN NN NN VBD JJ NNS NN NN ','_is_a _typical_courtyard _courtyard_hotel _hotel_so _nothing_to _complain_in _terms_of _rooms_, _service_etc. _breakfast_buffet _buffet_was _was_quite _good_too _terms_of _spread_and _quality_. ',0,0,0,0,0,0,0,0,false
34546,'expensive is courtyard ','expensive be courtyard ','JJ VBZ NN ','_expensive_for _is_essentially _courtyard_. ',0,0,0,0,0,0,0,0,false
34547,'vivanta seemed better value money ','vivanta seem good value money ','NNP VBD JJR NN NN ','_vivanta_seemed _seemed_better _better_value _value_for _money_. ',0,0,0,0,0,0,0,0,false
34574,'good stay overall ','good stay overall ','JJ VB JJ ','_good_stay _stay_overall _overall_. ',0,0,0,0,0,0,0,0,false
34575,'staff friendly helpful ','staff friendly helpful ','NNP JJ JJ ','_staff_very _friendly_and _helpful_. ',0,0,0,0,0,0,0,0,false
34576,'pillows smelled ','pillow smell ','NNS VBD ','_pillows_smelled _smelled_.... ',0,0,0,0,0,0,0,0,false
34598,'valie money ','valie money ','NNP NNP ','_valie_for _money_. ',0,0,0,0,0,0,0,0,false
34599,'food is good specially breakfast mojo ','food be good specially breakfast mojo ','NN VBZ NNP NNP NNP NNP ','_food_is _is_good _good_specially _specially_breakfast _breakfast_at _mojo_. ',0,0,0,0,0,0,0,0,false
34600,'improve room service good need little improvement have call times order have do d followup ','improve room service good need little improvement have call times order have do d followup ','VB NNP NNP NNP VBP JJ NN VBP VB NNP NN VBP VB NN NN ','_improve_room _room_service _service_- _good_but _need_little _little_improvement _improvement_, _have_to _call_2/3 _times_to _order_n _have_to _do_d _d_followup ',0,0,0,0,0,0,0,0,false
34624,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34625,'airport ','airport ','NN ','_airport_. ',0,0,0,0,0,0,0,0,true
34626,'meeting room small group available ','meet room small group available ','VBG NN JJ NN JJ ','_meeting_room _room_for _small_group _group_not _available_. ',0,0,0,0,0,0,0,0,false
34627,'were pax was told smaller meeting take pax ','be pax be tell small meeting take pax ','VBD NN VBD VBN JJR NN VB NN ','_were_6 _pax_and _was_told _told_that _smaller_meeting _meeting_could _take_3 _pax_. ',0,0,0,0,0,0,0,0,false
34654,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34655,'breakfast was good spread ','breakfast be good spread ','NN VBD JJ NN ','_breakfast_was _was_a _good_spread _spread_. ',0,0,0,0,0,0,0,0,false
34656,'staff was helpful everything ','staff be helpful everything ','NNP VBD JJ NN ','_staff_was _was_really _helpful_about _everything_. ',0,0,0,0,0,0,0,0,false
34688,'be expensive booking bit additional service cost more ','be expensive booking bit additional service cost more ','VB JJ NN NN JJ NN VB JJR ','_be_not _expensive_while _booking_but _bit_of _additional_service _service_will _cost_you _more_. ',0,0,0,0,0,0,0,0,false
34689,'breakfast is great ','breakfast be great ','NNP VBZ JJ ','_breakfast_is _is_great _great_. ',0,0,0,0,0,0,0,0,false
34690,'many choices sunny helpful staff momo restaurant ','many choice sunny helpful staff momo restaurant ','JJ NNS JJ JJ NN NNP NN ','_many_choices _choices_and _sunny_and _helpful_staff _staff_in _momo_restaurant _restaurant_. ',0,0,0,0,0,0,0,0,false
34691,'front desk staff was helpful stayed march chose hotel staying nights ','front desk staff be helpful stay march choose hotel stay night ','JJ NN NN VBD JJ VBD NNP VBD NN VBG NNS ','_front_desk _desk_staff _staff_was _was_less _helpful_than _stayed_here _march_, _chose_this _hotel_again _staying_8 _nights_. ',0,0,0,0,0,0,0,0,false
34692,'am disappointed time ','be disappointed time ','VBP JJ NN ','_am_very _disappointed_this _time_. ',0,0,0,0,0,0,0,0,false
34693,'got free wifi service called room service waited several minutes phone someone picked ','get free wifi service call room service wait several minute phone someone pick ','VBD JJ NN NN VBD NN NN VBD JJ NNS NN NN VBD ','_got_free _free_wifi _wifi_service _service_after _called_the _room_service _service_and _waited_several _several_minutes _minutes_on _phone_before _someone_picked _picked_up ',0,0,0,0,0,0,0,0,false
34694,'were charged using executive lounge time were allowed meet visitors complained confirmed leave pm ','be charge use executive lounge time be allow meet visitor complain confirm leave pm ','VBD VBN VBG JJ NN NN VBD VBN VB NNS VBD VBD VB NN ','_were_charged _charged_for _using_executive _executive_lounge _lounge_this _time_and _were_not _allowed_to _meet_two _visitors_there _complained_and _confirmed_that _leave_before _pm_. ',0,0,0,0,0,0,0,0,false
34695,'booked car hotel pune charged usd car was common toyota driver speak english sentence ','book car hotel pune charge usd car be common toyota driver speak english sentence ','VBD NN NN NNP VBD NN NN VBD JJ NNP NN VB NNP NN ','_booked_a _car_in _hotel_to _pune_and _charged_us _usd_while _car_was _was_a _common_toyota _toyota_and _driver_can _speak_english _english_sentence _sentence_. ',0,0,0,0,0,0,0,0,false
34748,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
34749,'everything excelent ','everything excelent ','NN NN ','_everything_excelent _excelent_. ',0,0,0,0,0,0,0,0,false
34750,'dint have bidet ','dint have bidet ','NN VBP VBN ','_dint_have _have_bidet _bidet_. ',0,0,0,0,0,0,0,0,false
34751,'are based asia ','be base asia ','VBP VBN NN ','_are_based _based_in _asia_. ',0,0,0,0,0,0,0,0,false
34752,'asian prefer t.paper bidet ','asian prefer t.paper bidet ','JJ VBP NN NN ','_asian_prefer _prefer_t.paper _t.paper_with _bidet_. ',0,0,0,0,0,0,0,0,false
34753,'europen prefer t.paper ','europen prefer t.paper ','NNP VBP NN ','_europen_prefer _prefer_t.paper _t.paper_. ',0,0,0,0,0,0,0,0,false
34792,'airport good place business travel ','airport good place business travel ','NN JJ NN NN NN ','_airport_, _good_place _place_for _business_travel _travel_. ',0,0,0,0,0,0,0,0,true
34793,'loved food pool steam room ','love food pool steam room ','VBD NN NN NN NN ','_loved_the _food_the _pool_the _steam_room _room_. ',0,0,0,0,0,0,0,0,false
34794,'liked wide spread available buffet ','like wide spread available buffet ','VBD JJ NN JJ NN ','_liked_the _wide_spread _spread_available _available_on _buffet_. ',0,0,0,0,0,0,0,0,false
34795,'approach hotel was impressive much construction ','approach hotel be impressive much construction ','NN NN VBD JJ JJ NN ','_approach_to _hotel_was _was_not _impressive_, _much_construction ',0,0,0,0,0,0,0,0,true
34828,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34829,'nice clean room ','nice clean room ','NNP JJ NN ','_nice_and _clean_room _room_. ',0,0,0,0,0,0,0,0,false
34830,'excellent pool nice gym ','excellent pool nice gym ','JJ NN JJ NN ','_excellent_pool _pool_and _nice_gym _gym_. ',0,0,0,0,0,0,0,0,false
34831,'breakfast spread ','breakfast spread ','NN VBD ','_breakfast_spread _spread_wasn ',0,0,0,0,0,0,0,0,false
34832,'ft inspired ','ft inspire ','NN VBN ','_ft_very _inspired_. ',0,0,0,0,0,0,0,0,false
34833,'one followed request couple bottles water day checkout ','#crd# followed request couple bottle water day checkout ','NN VBD NN NN NNS NN NN NN ','_one_followed _followed_through _request_for _couple_of _bottles_of _water_on _day_of _checkout_. ',0,0,0,0,0,0,0,0,false
34870,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34871,'hospitable staff ','hospitable staff ','JJ NN ','_hospitable_staff _staff_. ',0,0,0,0,0,0,0,0,false
34872,'rooms be cleaner ','room be clean ','NNS VB JJR ','_rooms_can _be_more ',0,0,0,0,0,0,0,0,false
34896,'upmarket hotel great being close airport ','upmarket hotel great be close airport ','JJ NN JJ VBG JJ NN ','_upmarket_hotel _hotel_, _great_for _being_close _close_to _airport_. ',0,0,0,0,0,0,0,0,true
34897,'excellent breakfast choice iron room upmarket ','excellent breakfast choice iron room upmarket ','JJ NN NN NN NN JJ ','_excellent_breakfast _breakfast_choice _choice_, _iron_in _room_, _upmarket_. ',0,0,0,0,0,0,0,0,false
34898,'have been quicker room service ','have be quick room service ','VB VBN JJR NN NN ','_have_been _been_quicker _quicker_with _room_service _service_. ',0,0,0,0,0,0,0,0,false
34899,'surrounding area is business related ','surround area be business relate ','VBG NN VBZ NN VBN ','_surrounding_area _area_is _is_business _business_related _related_only ',0,0,0,0,0,0,0,0,false
34924,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
34925,'super breakfast staffs good location ','super breakfast staff good location ','NN NN VBZ JJ NN ','_super_breakfast _breakfast_kind _staffs_good _good_location ',0,0,0,0,0,0,0,0,true
34946,'beautiful hotel excellent staff ','beautiful hotel excellent staff ','JJ NN JJ NN ','_beautiful_hotel _hotel_, _excellent_staff _staff_... ',0,0,0,0,0,0,0,0,false
34947,'courteous polite ','courteous polite ','JJ JJ ','_courteous_and _polite_. ',0,0,0,0,0,0,0,0,false
34948,'great food ','great food ','JJ NN ','_great_food _food_. ',0,0,0,0,0,0,0,0,false
34949,'friendly staff ','friendly staff ','JJ NN ','_friendly_staff _staff_. ',0,0,0,0,0,0,0,0,false
34950,'toilets did have health faucets ','toilet do have health faucet ','NNS VBD VB NN NNS ','_toilets_did _did_not _have_health _health_faucets ',0,0,0,0,0,0,0,0,false
34982,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34983,'house keeping coming am check consumption done bar room ','house keep come am check consumption do bar room ','NNP VBG VBG NN VB NN VBN NN NN ','_house_keeping _keeping_coming _coming_at _am_to _check_if _consumption_done _done_at _bar_in _room_. ',0,0,0,0,0,0,0,0,false
34984,'accepted early morning come knock door check ','accept early morning come knock door check ','VBN JJ NN VB VB NN VB ','_accepted_so _early_morning _morning_to _come_and _knock_door _door_and _check_. ',0,0,0,0,0,0,0,0,false
35020,'caring staff maintained new property ','care staff maintain new property ','VBG NN VBN JJ NN ','_caring_staff _staff_and _maintained_new _new_property _property_. ',0,0,0,0,0,0,0,0,false
35021,'warm caring staff efficient front desk staff ','warm caring staff efficient front desk staff ','JJ JJ NN JJ NN NN NN ','_warm_and _caring_staff _staff_- _efficient_front _front_desk _desk_staff _staff_. ',0,0,0,0,0,0,0,0,false
35022,'took less minutes settle room helpful restaurant staff ','take less minute settle room helpful restaurant staff ','VBD JJR NNS VB NN JJ NN NN ','_took_us _less_than _minutes_to _settle_in _room_- _helpful_restaurant _restaurant_staff _staff_. ',0,0,0,0,0,0,0,0,false
35023,'buffet breakfast staff served bringing food table ','buffet breakfast staff serve bring food table ','NN NN NN VBD VBG NN NN ','_buffet_breakfast _breakfast_, _staff_served _served_us _bringing_the _food_for _table_. ',0,0,0,0,0,0,0,0,false
35024,'isolated section breakfast area had pork bacon ','isolate section breakfast area have pork bacon ','VBN NN NN NN VBD NN NN ','_isolated_section _section_of _breakfast_area _area_had _had_pork _pork_bacon _bacon_. ',0,0,0,0,0,0,0,0,false
35025,'staff offered new disposable utensils make feel comfortable assured kitchens are separate ','staff offer new disposable utensil make feel comfortable assured kitchen be separate ','NN VBD JJ JJ NNS VB VB JJ JJ NNS VBP JJ ','_staff_offered _offered_us _new_and _disposable_utensils _utensils_to _make_us _feel_comfortable _comfortable_and _assured_that _kitchens_are _are_separate _separate_. ',0,0,0,0,0,0,0,0,false
35026,'son left new dress room staff couriered address demanding anything ','son leave new dress room staff couriered address demand anything ','NNP VBD JJ NN NN NN VBD NN VBG NN ','_son_left _left_a _new_dress _dress_in _room_, _staff_couriered _couriered_it _address_not _demanding_us _anything_! ',0,0,0,0,0,0,0,0,false
35027,'caring ','care ','VBG ','_caring_!! ',0,0,0,0,0,0,0,0,false
35028,'drastic difference hotel premises ','drastic difference hotel premise ','JJ NN NN NNS ','_drastic_difference _difference_once _hotel_premises _premises_. ',0,0,0,0,0,0,0,0,false
35029,'location good ','location good ','NNP JJ ','_location_not _good_. ',0,0,0,0,0,0,0,0,true
35086,'wholesome place ','wholesome place ','JJ NN ','_wholesome_place _place_. ',0,0,0,0,0,0,0,0,false
35087,'best breakfast spreads ','good breakfast spread ','JJS NN NNS ','_best_breakfast _breakfast_spreads _spreads_. ',0,0,0,0,0,0,0,0,false
35088,'busy restaurant right morning bit waiting ','busy restaurant right morning bit wait ','JJ NN NN NN NN VBG ','_busy_restaurant _restaurant_right _right_since _morning_, _bit_of _waiting_always ',0,0,0,0,0,0,0,0,false
35108,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
35109,'expensive compare location ','expensive compare location ','JJ NN NN ','_expensive_compare _compare_to ',0,0,0,0,0,0,0,0,false
