@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
877,'good ','breakfast good spread . staff really helpful everything ','','+other  +hotelpersonal  ','',0.65,0.1375,0.0,1.0,0.0,0.0,0.0,0.0,7.1
878,'may expensive booking every bit additional service cost . ','breakfast great . many choice always sunny helpful staff momo restaurant . ','front desk staff less helpful stay march , i choose hotel stay 0 night . however , i disappointed time . get free wifi service call room service wait several minute phone someone pick . charge use executive lounge time allow meet #crd# visitor #ord# i complain confirm would leave 0 pm . book car hotel pune charge us around 0 usd car common toyota driver barely speak english sentence . ','+preis-leistungs-verhltnis  +preis-leistungs-verhltnis  +other  +other  +hotelpersonal  +hotelpersonal  ',' -hotelpersonal +wlan  -other  ',-0.019230769230769232,0.10909090909090909,0.02246753246753247,1.0,1.0,0.0,-0.4,0.15038759689922482,8.3
879,'exceptional ','everything excelent ','. dint bidet . base asia . asian prefer t.paper bidet . europen prefer t.paper . ','','',0.25,0.14285714285714285,0.5714285714285714,1.0,1.0,0.0,0.0,0.20618556701030927,9.6
880,'close airport , good place business travel ','love food pool steam room . also like wide spread available buffet ','approach hotel impressive , much construction ','+lage  +ausstattung  +ausstattung  +ausstattung  +other  +other  ','-ausstattung  -lage  ',0.09285714285714286,0.09294871794871797,0.03076923076923077,1.0,1.0,0.0,0.0,1.375,9.6
881,'good ','nice clean room . excellent pool nice gym ','breakfast spread wasn ? ft inspire . #crd# followed request couple bottle water day checkout . ','+komfort  +sauberkeit  +ausstattung  +ausstattung  ',' -hotelpersonal ',0.37142857142857144,0.275268817204301,0.1,1.0,1.0,0.0,-0.2,0.352112676056338,8.3
882,'good ','hospitable staff ','room clean ','+hotelpersonal  ',' -sauberkeit ',0.65,0.14285714285714285,0.34285714285714286,1.0,1.0,0.0,0.0,0.6538461538461539,7.5
883,'upmarket hotel , great close airport ','excellent breakfast choice , iron room , upmarket ','. could quick room service . surround area business relate ','+ausstattung  +lage  +other  +komfort  ',' -hotelpersonal ',0.05161290322580645,0.11176470588235295,0.0,1.0,0.5,0.0,0.0,0.7058823529411765,9.2
884,'wonderful ','super breakfast kind staff good location ','','+other  +hotelpersonal  +lage  ','',0.7,0.32105263157894737,0.0,1.0,0.0,0.0,0.0,0.0,9.2
885,'beautiful hotel , excellent staff .. courteous polite . great food . ','extremely friendly staff . ','toilet health faucet ','+ausstattung  +hotelpersonal  +other  +hotelpersonal  ','  ',0.27209302325581397,0.1846153846153846,-0.02564102564102564,1.0,0.0,0.0,0.0,0.7222222222222222,9.2
886,'good ','house keep come 0 check consumption bar room . accept early morning come knock door check ','','-hotelpersonal  ','',0.65,-0.008791208791208791,0.0,0.2,0.0,0.0,0.0,0.0,7.5
887,'notably care staff well maintain new property ','notably warm caring staff - efficient front desk staff . take us less 0 minute settle room - helpful restaurant staff . although buffet breakfast , staff serve us bring food us table . #crd# isolate section breakfast area pork bacon . staff offer us new disposable utensil make us feel comfortable assured kitchen separate . - son leave new dress room , staff couriered address demand us anything ! care !! ','drastic difference outside hotel premise . location good . ','+hotelpersonal  +ausstattung  +ausstattung  +hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal  +komfort   +hotelpersonal +hotelpersonal  ',' -lage ',0.096,0.025967741935483866,0.005161290322580645,1.0,1.0,-0.2,0.0,7.0675675675675675,9.2
888,'overall wholesome place ','#crd# good breakfast spread . busy restaurant right since morning , hence bit wait always ','','+ausstattung  +other  -ausstattung  ','',0.15384615384615385,0.05373134328358208,0.0,1.0,0.0,0.0,0.0,0.0,7.1
889,'good ','pretty expensive compare location ','','-preis-leistungs-verhltnis  ','',0.65,0.03684210526315789,0.0,1.0,0.0,0.0,0.0,0.0,7.9
890,'exceptional ','cleanliness courteous staff ','','+hotelpersonal  ','',0.25,0.275,0.0,1.0,0.0,0.0,0.0,0.0,9.6
891,'i would recommend coworker stay hotel . ','staff excellent . make feel welcome . ','','+other  +hotelpersonal  +komfort  ','',0.055882352941176466,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,7.5
892,'good ','staff always job helpfully ','nothing much around . hand close airport .. ','+hotelpersonal  ',' -lage +lage  ',0.65,0.022727272727272728,0.0,0.5,0.0,0.0,0.0,0.581081081081081,7.9
893,'good ','i think wifi free charge much ','',' -wlan -preis-leistungs-verhltnis  ','',0.65,0.032432432432432434,0.0,1.0,0.0,0.0,0.0,0.0,7.9
894,'good ','staff nice quick response . food fantastic . location quite convenience 0 minute international airport . domino pizza near hotel . i stay i go mumbai ','pillow cover quite dirty . i find hair pillow i use . i ask change cover . staff come quickly still problem . i use scarf cover pillow instead . please improve cleanliness pillow bedding . ','+hotelpersonal  +hotelpersonal  +other  +lage  +lage  +other  ','-sauberkeit  -sauberkeit  +hotelpersonal   -sauberkeit ',0.37142857142857144,0.04244604316546763,0.019664268585131896,1.0,1.0,0.0,-0.4,0.8453237410071942,8.3
895,'good hotel andheri east work ','good breakfast selection ','. view terrible see abandon construction site filth pestilence room , well slum dwelling . high - density housing block right outside room anyone see inside . large group check lot noise lobby day night . hotel inform guest large group present time check , large group really ruin experience individual guest couple . finally chef breakfast unable cater i vegan , even though i send message several day advance dietary restriction . ','+ausstattung  +other  ','-lage  -lage  -lage  -lage  -lage  -komfort  -other  -hotelpersonal  ',0.11612903225806452,0.23846153846153847,-0.42820512820512824,1.0,1.0,0.0,-0.6,0.048589341692789965,8.3
896,'exceptional ','clean . polite professional staff . heartily appreciate ','. ? fs awesome . negative . ','+hotelpersonal  +hotelpersonal  +other  ','-other  ',0.25,0.2838709677419355,0.01290322580645161,1.0,1.0,0.0,-0.4,2.206896551724138,9.6
897,'good ','service restaurant breakfast horrible . deliver 0 time wrong order also much delay water coffee ','','-hotelpersonal  -other  -hotelpersonal  ','',0.65,-0.06417910447761194,0.0,0.5,0.0,-0.6,0.0,0.0,7.9
898,'great comfortable hotel stopover ','friendly staff convenient location great breakfast spread ','','+ausstattung  +komfort  +hotelpersonal  +lage  +other  ','',0.13636363636363635,0.26,0.0,1.0,0.0,0.0,0.0,0.0,9.2
899,'great stay . ','like staff attitude . look fresh extremely helpful always smile . staff hotel also accommodate smile make big difference . say enjoy service request nuisance . particular jay joshi front office helpful . ask late check promptly grant . check around 0 pm . jay next morning 0 check . helpful , sign duty night everything smile . walk away charge card courtesy inform leave presence although walk 0 step away . people would take card walk away . i make request staff member i meet lift receive warm smile immediate acceptance . breakfast table . hotel waiter especially buffet service avoid eye contact . #ord# time i waiter actually want get thing . i hope able keep staff continue maintain excellent attitude show keep good work . ','hell nt health faucet bidet toilet . india . use water . cold country may use water . even japan water option . please put health faucet toilet . limit colonial mind set . frown us use hand eat food country . well let make use water . ','+other  +hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal      +hotelpersonal  +hotelpersonal  ',' -komfort  -komfort  -komfort ',0.16,0.04545880149812733,-0.004798689138576779,1.0,1.0,-0.2,-0.8,3.270718232044199,7.9
900,'good stay value money ','good location , friendly staff , value money ','','+other  +preis-leistungs-verhltnis  +lage  +hotelpersonal  +preis-leistungs-verhltnis  ','',0.18947368421052632,0.21428571428571427,0.0,1.0,0.0,0.0,0.0,0.0,7.9
901,'excellent staff , superb breakfast , comfortable room , value money . ','breakfast great . staff really warm helpful ; krishna ridhima reception , raju restaurant , security entrance .. make feel home . ','approach road outside mess due ongoing work could go stroll outside . beyond control hotel management . ','+hotelpersonal  +other  +komfort  +preis-leistungs-verhltnis  +other  +hotelpersonal  +hotelpersonal  +komfort  ','-lage   -lage ',0.2125,0.048305084745762714,-0.0022598870056497185,1.0,1.0,0.0,-0.4,1.3404255319148937,9.6
902,'okay ','s expensive value money ','',' -preis-leistungs-verhltnis ','',0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.1
903,'exceptional ','professional friendly staff way usual standard . perfect room equipment ','price service meal could align city price . exact amount , need know pay 0x car ordinary company . apply meal compare top restaurant . case value doesn ? ft reflect price . maybe however hotel able explain / sell guest . ','+hotelpersonal  +hotelpersonal  +hotelpersonal  +komfort  ',' -preis-leistungs-verhltnis  -other ',0.25,0.16891891891891891,0.07702702702702703,1.0,1.0,0.0,-0.2,0.22493224932249323,9.6
904,'wonderful ','','','+hotelpersonal  +hotelpersonal  +hotelpersonal  +other  +other  ','',0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
905,'pleasant stay ! ','bed nice ; water pressure shower ( #ord# floor ) good ; attentive staff . ','re-enter credential wifi every 0 hour period .. make activate entire book stay ! ','+other  +komfort  +komfort  +hotelpersonal  ','-wlan  ',0.1625,0.08805970149253732,0.014925373134328358,1.0,1.0,-0.2,0.0,0.831858407079646,8.3
906,'confortable stay ','good staff executive lounge good ','','+other  +hotelpersonal  ','',0.0,0.13823529411764707,0.0,1.0,0.0,0.0,0.0,0.0,9.6
907,'good ','poor service , time omlette would come table , would cold , ask well omlette , get inside wet omplette , seem hotel ready service overseas client . need yoru staff get indian client friendly ','','-hotelpersonal  -other  -hotelpersonal  ','',0.65,0.016546762589928057,0.0,1.0,0.0,-0.4,0.0,0.0,7.1
908,'remember ever . ','prompt service . ','place fridge senior citizen convenience . ','+other  +hotelpersonal  ',' -komfort ',0.0,0.1,0.3,1.0,1.0,0.0,0.0,0.27586206896551724,8.8
909,'exceptional ','good friendly staff ! great service . breakfast well worth money . would surely come back ','','+hotelpersonal  +hotelpersonal  +hotelpersonal  +other  +preis-leistungs-verhltnis  ','',0.25,0.196969696969697,0.0,1.0,0.0,0.0,0.0,0.0,9.6
910,'good ','great hotel , good room , bathroom , friendly staff .. r good except chef tell kheer split milk respond plain face us though bring fresh one.breakfast buffet food could good .. many thing get cold . though wht order room service good ','','+ausstattung  +komfort  +komfort  +hotelpersonal  +other   -other -other  ','',0.65,0.06797752808988763,0.0,1.0,0.0,0.0,0.0,0.0,7.1
911,'impeccable stay ','everything i always enjoy stay ','applicable ','+other  +other  ','',0.2857142857142857,0.096,0.0,1.0,0.0,0.0,0.0,2.8,9.2
912,'hotel clean good food ','hospitality ','','+sauberkeit  +other  ','',0.34375,0.25,0.0,1.0,0.0,0.0,0.0,0.0,9.6
913,'exceptional ','food excellent ','','+other  ','',0.25,0.23846153846153847,0.0,1.0,0.0,0.0,0.0,0.0,9.6
914,'good ','great breakfast ','uncomfortable bed ','+other  ','-komfort  ',0.65,0.3,-0.2285714285714286,1.0,0.0,0.0,-0.4,0.8888888888888888,7.5
915,'fantasic service ! ','service ','food ','','',0.0,0.0,0.125,0.0,0.5,0.0,0.0,1.6,8.3
916,'good ','pool , food ','','','',0.65,0.08333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,7.1
917,'good ','breakfast good view room ','could little less expensive ','+other  +lage  ',' -preis-leistungs-verhltnis ',0.26,0.0911764705882353,-0.029411764705882353,1.0,0.0,0.0,0.0,1.5757575757575757,8.8
918,'exceptional ','room amazing thankful upgrade daughter birthday ','','+komfort  ','',0.25,0.155,0.0,1.0,0.0,0.0,0.0,0.0,9.6
919,'exceptional ','everything good ','','+other  ','',0.25,0.26,0.0,1.0,0.0,0.0,0.0,0.0,9.6
920,'good ','convenient ','great location service ','','+hotelpersonal  +lage  ',0.37142857142857144,0.5,0.4,1.0,1.0,0.0,0.0,0.39285714285714285,8.3
921,'good hotel ','nice room , rather cosy clean , interesting glass wall room shower room . nice spa area , nice pool . close airport . interesting lobby bar . good breakfast nice staff . fast check - check - ','area around hotel nice . price lobby bar could attractive . ','+ausstattung  +komfort  +sauberkeit  +komfort  +ausstattung  +ausstattung  +lage  +ausstattung  +other  +hotelpersonal  +other  +other  ',' -lage  -preis-leistungs-verhltnis ',0.26,0.12943722943722946,0.01948051948051948,1.0,1.0,-0.4,-0.4,2.5319148936170213,8.8
922,'everything fantastic nothing complain . ','everything ','nothing ','+other  +other  ','',0.0090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.375,9.6
923,'nice business hotel ','nice breakfast ','bar . everything order sell . beer way price . europe poor quality . ','+ausstattung  +other  ','-other  -preis-leistungs-verhltnis -preis-leistungs-verhltnis -other  ',0.16,0.3,-0.014285714285714282,1.0,0.5,0.0,-0.4,0.15841584158415842,7.9
924,'good relaxing , staff pleasant helpful ','staff pleasant helpful ','. attention detail must observe clean . shower clean . mold shower ','+hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal  ',' -sauberkeit -sauberkeit  ',0.19,0.22727272727272727,0.2636363636363636,1.0,1.0,0.0,0.0,0.3761467889908257,7.5
925,'great ','breakfast ','like everything ','','+other  ',0.16,0.125,0.35,0.5,1.0,0.0,0.0,0.5882352941176471,9.6
926,'nice location near airport far exhibition centre ','service ','nothing ','+lage  +lage   +lage ','',0.05714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5
927,'good hotel convenient locaion airport . peaceful oasis busy city ','excellent staff major asset hotel . particular ginni restaurant krishna reception desk ','','+ausstattung  +lage  +komfort  +hotelpersonal  ','-lage  ',0.140625,0.046052631578947366,0.0,1.0,0.0,0.0,0.0,0.0,9.2
928,'clean hotel , good staff espicially mr bharat gupta reception . ','staff , safety , cleanness , pool ','hotel location expect . breakfast international contain alot local food ','+sauberkeit  +hotelpersonal  ',' -lage  -other ',0.11627906976744186,0.024242424242424242,0.09090909090909091,0.3333333333333333,1.0,0.0,0.0,0.31,9.2
929,'business visit nothing add . ','bed comfortable . ','nothing special ','+komfort  ','',0.014705882352941176,0.0875,0.0625,1.0,1.0,0.0,0.0,1.625,7.1
930,'excellent ','service staff hotel kind helpful ','fine ','+hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal  ','',0.65,0.11176470588235293,0.041176470588235294,1.0,1.0,0.0,0.0,6.333333333333333,8.8
931,'overall satisfied ','bed , breakfast , steam room ','furniture old room needed good detail clean light room dark light bar close guest time enough seat lobby due convention go everyday ','  ','-komfort   -sauberkeit -komfort  -ausstattung   -ausstattung ',0.34285714285714286,0.02631578947368421,0.2973684210526316,0.5,1.0,0.0,-0.4,0.1518324607329843,7.5
932,'good professional hotel . stay 0 hour . ','0 hour access lounge . ','expensive night ','+ausstattung  +ausstattung  +ausstattung  ','-preis-leistungs-verhltnis  ',0.1285714285714286,-0.02631578947368421,-0.05263157894736842,0.0,0.0,0.0,0.0,1.1666666666666667,8.8
933,'excellent ','like hotel location comfort ','airport pickup hotel bad make walk around airport driver let wait 0 min hot sun atlast i take taxi hotel i get usual apologize hotel staff ? fs ','+komfort  +lage  ','-other  ',0.65,0.19999999999999998,0.05526315789473685,1.0,1.0,0.0,-0.6,0.1581196581196581,8.8
