@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
34718,'we were charged for using executive lounge this time and were not allowed to meet two visitors there at first until i complained and confirmed that we would leave before 5:30 pm . ','we be charge for use executive lounge this time and be not allow to meet #crd# visitor there at #ord# until i complain and confirm that we would leave before 0 pm . ','_we_were _were_charged _charged_for _for_using _using_executive _executive_lounge _lounge_this _this_time _time_and _and_were _were_not _not_allowed _allowed_to _to_meet _meet_two _two_visitors _visitors_there _there_at _at_first _first_until _until_i _i_complained _complained_and _and_confirmed _confirmed_that _that_we _we_would _would_leave _leave_before _before_5:30 _5:30_pm _pm_. ','_we_be _be_charge _charge_for _for_use _use_executive _executive_lounge _lounge_this _this_time _time_and _and_be _be_not _not_allow _allow_to _to_meet _meet_#crd# _#crd#_visitor _visitor_there _there_at _at_#ord# _#ord#_until _until_i _i_complain _complain_and _and_confirm _confirm_that _that_we _we_would _would_leave _leave_before _before_0 _0_pm _pm_. ','_PRP_VBD _VBD_VBN _VBN_IN _IN_VBG _VBG_JJ _JJ_NN _NN_DT _DT_NN _NN_CC _CC_VBD _VBD_RB _RB_VBN _VBN_TO _TO_VB _VB_CD _CD_NNS _NNS_RB _RB_IN _IN_RB _RB_IN _IN_PRP _PRP_VBD _VBD_CC _CC_VBD _VBD_IN _IN_PRP _PRP_MD _MD_VB _VB_IN _IN_CD _CD_NN _NN_. ',false
34719,'we booked a car in the hotel to pune and they charged us around 200 usd while the car was a common toyota and the driver can barely speak english sentence . ','we book a car in the hotel to pune and they charge us around 0 usd while the car be a common toyota and the driver can barely speak english sentence . ','_we_booked _booked_a _a_car _car_in _in_the _the_hotel _hotel_to _to_pune _pune_and _and_they _they_charged _charged_us _us_around _around_200 _200_usd _usd_while _while_the _the_car _car_was _was_a _a_common _common_toyota _toyota_and _and_the _the_driver _driver_can _can_barely _barely_speak _speak_english _english_sentence _sentence_. ','_we_book _book_a _a_car _car_in _in_the _the_hotel _hotel_to _to_pune _pune_and _and_they _they_charge _charge_us _us_around _around_0 _0_usd _usd_while _while_the _the_car _car_be _be_a _a_common _common_toyota _toyota_and _and_the _the_driver _driver_can _can_barely _barely_speak _speak_english _english_sentence _sentence_. ','_PRP_VBD _VBD_DT _DT_NN _NN_IN _IN_DT _DT_NN _NN_IN _IN_NNP _NNP_CC _CC_PRP _PRP_VBD _VBD_PRP _PRP_RB _RB_CD _CD_NN _NN_IN _IN_DT _DT_NN _NN_VBD _VBD_DT _DT_JJ _JJ_NNP _NNP_CC _CC_DT _DT_NN _NN_MD _MD_RB _RB_VB _VB_NNP _NNP_NN _NN_. ',false
34766,'exceptional . ','exceptional . ','_exceptional_. ','_exceptional_. ','_JJ_. ',false
34767,'everything excelent . ','everything excelent . ','_everything_excelent _excelent_. ','_everything_excelent _excelent_. ','_NN_NN _NN_. ',false
34768,'dint have bidet . ','dint have bidet . ','_dint_have _have_bidet _bidet_. ','_dint_have _have_bidet _bidet_. ','_NN_VBP _VBP_VBN _VBN_. ',false
34769,'you are based in asia . ','you be base in asia . ','_you_are _are_based _based_in _in_asia _asia_. ','_you_be _be_base _base_in _in_asia _asia_. ','_PRP_VBP _VBP_VBN _VBN_IN _IN_NN _NN_. ',false
34770,'asian prefer t.paper with bidet . ','asian prefer t.paper with bidet . ','_asian_prefer _prefer_t.paper _t.paper_with _with_bidet _bidet_. ','_asian_prefer _prefer_t.paper _t.paper_with _with_bidet _bidet_. ','_JJ_VBP _VBP_NN _NN_IN _IN_NN _NN_. ',false
34771,'europen prefer t.paper . ','europen prefer t.paper . ','_europen_prefer _prefer_t.paper _t.paper_. ','_europen_prefer _prefer_t.paper _t.paper_. ','_NNP_VBP _VBP_NN _NN_. ',false
34804,'close to airport , good place for business travel . ','close to airport , good place for business travel . ','_close_to _to_airport _airport_, _,_good _good_place _place_for _for_business _business_travel _travel_. ','_close_to _to_airport _airport_, _,_good _good_place _place_for _for_business _business_travel _travel_. ','_RB_IN _IN_NN _NN_, _,_JJ _JJ_NN _NN_IN _IN_NN _NN_NN _NN_. ',false
34805,'loved the food the pool the steam room . ','love the food the pool the steam room . ','_loved_the _the_food _food_the _the_pool _pool_the _the_steam _steam_room _room_. ','_love_the _the_food _food_the _the_pool _pool_the _the_steam _steam_room _room_. ','_VBD_DT _DT_NN _NN_DT _DT_NN _NN_DT _DT_NN _NN_NN _NN_. ',false
34806,'also liked the wide spread available on buffet . ','also like the wide spread available on buffet . ','_also_liked _liked_the _the_wide _wide_spread _spread_available _available_on _on_buffet _buffet_. ','_also_like _like_the _the_wide _wide_spread _spread_available _available_on _on_buffet _buffet_. ','_RB_VBD _VBD_DT _DT_JJ _JJ_NN _NN_JJ _JJ_IN _IN_NN _NN_. ',false
34807,'the approach to hotel was not impressive , too much construction ','the approach to hotel be not impressive , too much construction ','_the_approach _approach_to _to_hotel _hotel_was _was_not _not_impressive _impressive_, _,_too _too_much _much_construction ','_the_approach _approach_to _to_hotel _hotel_be _be_not _not_impressive _impressive_, _,_too _too_much _much_construction ','_DT_NN _NN_IN _IN_NN _NN_VBD _VBD_RB _RB_JJ _JJ_, _,_RB _RB_JJ _JJ_NN ',false
34846,'very good . ','very good . ','_very_good _good_. ','_very_good _good_. ','_RB_JJ _JJ_. ',false
34847,'nice and clean room . ','nice and clean room . ','_nice_and _and_clean _clean_room _room_. ','_nice_and _and_clean _clean_room _room_. ','_NNP_CC _CC_JJ _JJ_NN _NN_. ',false
34848,'excellent pool and nice gym . ','excellent pool and nice gym . ','_excellent_pool _pool_and _and_nice _nice_gym _gym_. ','_excellent_pool _pool_and _and_nice _nice_gym _gym_. ','_JJ_NN _NN_CC _CC_JJ _JJ_NN _NN_. ',false
34849,'the breakfast spread wasn ? ','the breakfast spread wasn ? ','_the_breakfast _breakfast_spread _spread_wasn _wasn_? ','_the_breakfast _breakfast_spread _spread_wasn _wasn_? ','_DT_NN _NN_VBD _VBD_RB _RB_. ',false
34850,'ft very inspired . ','ft very inspire . ','_ft_very _very_inspired _inspired_. ','_ft_very _very_inspire _inspire_. ','_NN_RB _RB_VBN _VBN_. ',false
34851,'no one followed through on my request for a couple of bottles of water on the day of my checkout . ','no #crd# followed through on my request for a couple of bottle of water on the day of my checkout . ','_no_one _one_followed _followed_through _through_on _on_my _my_request _request_for _for_a _a_couple _couple_of _of_bottles _bottles_of _of_water _water_on _on_the _the_day _day_of _of_my _my_checkout _checkout_. ','_no_#crd# _#crd#_followed _followed_through _through_on _on_my _my_request _request_for _for_a _a_couple _couple_of _of_bottle _bottle_of _of_water _water_on _on_the _the_day _day_of _of_my _my_checkout _checkout_. ','_DT_NN _NN_VBD _VBD_RP _RP_IN _IN_PRP$ _PRP$_NN _NN_IN _IN_DT _DT_NN _NN_IN _IN_NNS _NNS_IN _IN_NN _NN_IN _IN_DT _DT_NN _NN_IN _IN_PRP$ _PRP$_NN _NN_. ',false
34879,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
34880,'hospitable staff . ','hospitable staff . ','_hospitable_staff _staff_. ','_hospitable_staff _staff_. ','_JJ_NN _NN_. ',false
34881,'rooms can be more cleaner ','room can be more clean ','_rooms_can _can_be _be_more _more_cleaner ','_room_can _can_be _be_more _more_clean ','_NNS_MD _MD_VB _VB_RBR _RBR_JJR ',false
34908,'upmarket hotel , great for being close to the airport . ','upmarket hotel , great for be close to the airport . ','_upmarket_hotel _hotel_, _,_great _great_for _for_being _being_close _close_to _to_the _the_airport _airport_. ','_upmarket_hotel _hotel_, _,_great _great_for _for_be _be_close _close_to _to_the _the_airport _airport_. ','_JJ_NN _NN_, _,_JJ _JJ_IN _IN_VBG _VBG_JJ _JJ_IN _IN_DT _DT_NN _NN_. ',false
34909,'excellent breakfast choice , iron in the room , very upmarket . ','excellent breakfast choice , iron in the room , very upmarket . ','_excellent_breakfast _breakfast_choice _choice_, _,_iron _iron_in _in_the _the_room _room_, _,_very _very_upmarket _upmarket_. ','_excellent_breakfast _breakfast_choice _choice_, _,_iron _iron_in _in_the _the_room _room_, _,_very _very_upmarket _upmarket_. ','_JJ_NN _NN_NN _NN_, _,_NN _NN_IN _IN_DT _DT_NN _NN_, _,_RB _RB_JJ _JJ_. ',false
34910,'could have been quicker with room service . ','could have be quick with room service . ','_could_have _have_been _been_quicker _quicker_with _with_room _room_service _service_. ','_could_have _have_be _be_quick _quick_with _with_room _room_service _service_. ','_MD_VB _VB_VBN _VBN_JJR _JJR_IN _IN_NN _NN_NN _NN_. ',false
34911,'surrounding area is business related only ','surround area be business relate only ','_surrounding_area _area_is _is_business _business_related _related_only ','_surround_area _area_be _be_business _business_relate _relate_only ','_VBG_NN _NN_VBZ _VBZ_NN _NN_VBN _VBN_RB ',false
34930,'wonderful . ','wonderful . ','_wonderful_. ','_wonderful_. ','_JJ_. ',false
34931,'super breakfast kind staffs good location ','super breakfast kind staff good location ','_super_breakfast _breakfast_kind _kind_staffs _staffs_good _good_location ','_super_breakfast _breakfast_kind _kind_staff _staff_good _good_location ','_NN_NN _NN_RB _RB_VBZ _VBZ_JJ _JJ_NN ',false
34961,'beautiful hotel , excellent staff ... ','beautiful hotel , excellent staff .. ','_beautiful_hotel _hotel_, _,_excellent _excellent_staff _staff_... ','_beautiful_hotel _hotel_, _,_excellent _excellent_staff _staff_.. ','_JJ_NN _NN_, _,_JJ _JJ_NN _NN_. ',false
34962,'very courteous and polite . ','very courteous and polite . ','_very_courteous _courteous_and _and_polite _polite_. ','_very_courteous _courteous_and _and_polite _polite_. ','_RB_JJ _JJ_CC _CC_JJ _JJ_. ',false
34963,'great food . ','great food . ','_great_food _food_. ','_great_food _food_. ','_JJ_NN _NN_. ',false
34964,'extremely friendly staff . ','extremely friendly staff . ','_extremely_friendly _friendly_staff _staff_. ','_extremely_friendly _friendly_staff _staff_. ','_RB_JJ _JJ_NN _NN_. ',false
34965,'toilets did not have health faucets ','toilet do not have health faucet ','_toilets_did _did_not _not_have _have_health _health_faucets ','_toilet_do _do_not _not_have _have_health _health_faucet ','_NNS_VBD _VBD_RB _RB_VB _VB_NN _NN_NNS ',false
34991,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
34992,'house keeping coming at 8.00 am to check if any consumption done at bar in room . ','house keep come at 0 am to check if any consumption do at bar in room . ','_house_keeping _keeping_coming _coming_at _at_8.00 _8.00_am _am_to _to_check _check_if _if_any _any_consumption _consumption_done _done_at _at_bar _bar_in _in_room _room_. ','_house_keep _keep_come _come_at _at_0 _0_am _am_to _to_check _check_if _if_any _any_consumption _consumption_do _do_at _at_bar _bar_in _in_room _room_. ','_NNP_VBG _VBG_VBG _VBG_IN _IN_CD _CD_NN _NN_TO _TO_VB _VB_IN _IN_DT _DT_NN _NN_VBN _VBN_IN _IN_NN _NN_IN _IN_NN _NN_. ',false
34993,'just not accepted so early morning to come and knock door and check . ','just not accept so early morning to come and knock door and check . ','_just_not _not_accepted _accepted_so _so_early _early_morning _morning_to _to_come _come_and _and_knock _knock_door _door_and _and_check _check_. ','_just_not _not_accept _accept_so _so_early _early_morning _morning_to _to_come _come_and _and_knock _knock_door _door_and _and_check _check_. ','_RB_RB _RB_VBN _VBN_RB _RB_JJ _JJ_NN _NN_TO _TO_VB _VB_CC _CC_VB _VB_NN _NN_CC _CC_VB _VB_. ',false
35050,'notably caring staff and well maintained new property . ','notably care staff and well maintain new property . ','_notably_caring _caring_staff _staff_and _and_well _well_maintained _maintained_new _new_property _property_. ','_notably_care _care_staff _staff_and _and_well _well_maintain _maintain_new _new_property _property_. ','_RB_VBG _VBG_NN _NN_CC _CC_RB _RB_VBN _VBN_JJ _JJ_NN _NN_. ',false
35051,'notably warm and caring staff - efficient front desk staff . ','notably warm and caring staff - efficient front desk staff . ','_notably_warm _warm_and _and_caring _caring_staff _staff_- _-_efficient _efficient_front _front_desk _desk_staff _staff_. ','_notably_warm _warm_and _and_caring _caring_staff _staff_- _-_efficient _efficient_front _front_desk _desk_staff _staff_. ','_RB_JJ _JJ_CC _CC_JJ _JJ_NN _NN_HYPH _HYPH_JJ _JJ_NN _NN_NN _NN_NN _NN_. ',false
35052,'it took us less than 10 minutes to settle in our room - helpful restaurant staff . ','it take us less than 0 minute to settle in our room - helpful restaurant staff . ','_it_took _took_us _us_less _less_than _than_10 _10_minutes _minutes_to _to_settle _settle_in _in_our _our_room _room_- _-_helpful _helpful_restaurant _restaurant_staff _staff_. ','_it_take _take_us _us_less _less_than _than_0 _0_minute _minute_to _to_settle _settle_in _in_our _our_room _room_- _-_helpful _helpful_restaurant _restaurant_staff _staff_. ','_PRP_VBD _VBD_PRP _PRP_JJR _JJR_IN _IN_CD _CD_NNS _NNS_TO _TO_VB _VB_IN _IN_PRP$ _PRP$_NN _NN_HYPH _HYPH_JJ _JJ_NN _NN_NN _NN_. ',false
35053,'although buffet breakfast , the staff served us bringing the food for us to the table . ','although buffet breakfast , the staff serve us bring the food for us to the table . ','_although_buffet _buffet_breakfast _breakfast_, _,_the _the_staff _staff_served _served_us _us_bringing _bringing_the _the_food _food_for _for_us _us_to _to_the _the_table _table_. ','_although_buffet _buffet_breakfast _breakfast_, _,_the _the_staff _staff_serve _serve_us _us_bring _bring_the _the_food _food_for _for_us _us_to _to_the _the_table _table_. ','_IN_NN _NN_NN _NN_, _,_DT _DT_NN _NN_VBD _VBD_PRP _PRP_VBG _VBG_DT _DT_NN _NN_IN _IN_PRP _PRP_IN _IN_DT _DT_NN _NN_. ',false
35054,'one isolated section of the breakfast area had pork bacon . ','#crd# isolate section of the breakfast area have pork bacon . ','_one_isolated _isolated_section _section_of _of_the _the_breakfast _breakfast_area _area_had _had_pork _pork_bacon _bacon_. ','_#crd#_isolate _isolate_section _section_of _of_the _the_breakfast _breakfast_area _area_have _have_pork _pork_bacon _bacon_. ','_CD_VBN _VBN_NN _NN_IN _IN_DT _DT_NN _NN_NN _NN_VBD _VBD_NN _NN_NN _NN_. ',false
35055,'the staff offered us new and disposable utensils to make us feel comfortable and assured that the kitchens are separate . ','the staff offer us new and disposable utensil to make us feel comfortable and assured that the kitchen be separate . ','_the_staff _staff_offered _offered_us _us_new _new_and _and_disposable _disposable_utensils _utensils_to _to_make _make_us _us_feel _feel_comfortable _comfortable_and _and_assured _assured_that _that_the _the_kitchens _kitchens_are _are_separate _separate_. ','_the_staff _staff_offer _offer_us _us_new _new_and _and_disposable _disposable_utensil _utensil_to _to_make _make_us _us_feel _feel_comfortable _comfortable_and _and_assured _assured_that _that_the _the_kitchen _kitchen_be _be_separate _separate_. ','_DT_NN _NN_VBD _VBD_PRP _PRP_JJ _JJ_CC _CC_JJ _JJ_NNS _NNS_TO _TO_VB _VB_PRP _PRP_VB _VB_JJ _JJ_CC _CC_JJ _JJ_IN _IN_DT _DT_NNS _NNS_VBP _VBP_JJ _JJ_. ',false
35056,'- my son left a new dress in the room , the staff couriered it to our address not demanding us anything ! ','- my son leave a new dress in the room , the staff couriered it to our address not demand us anything ! ','_-_my _my_son _son_left _left_a _a_new _new_dress _dress_in _in_the _the_room _room_, _,_the _the_staff _staff_couriered _couriered_it _it_to _to_our _our_address _address_not _not_demanding _demanding_us _us_anything _anything_! ','_-_my _my_son _son_leave _leave_a _a_new _new_dress _dress_in _in_the _the_room _room_, _,_the _the_staff _staff_couriered _couriered_it _it_to _to_our _our_address _address_not _not_demand _demand_us _us_anything _anything_! ','_HYPH_PRP$ _PRP$_NNP _NNP_VBD _VBD_DT _DT_JJ _JJ_NN _NN_IN _IN_DT _DT_NN _NN_, _,_DT _DT_NN _NN_VBD _VBD_PRP _PRP_IN _IN_PRP$ _PRP$_NN _NN_RB _RB_VBG _VBG_PRP _PRP_NN _NN_. ',false
35057,'very caring !! ','very care !! ','_very_caring _caring_!! ','_very_care _care_!! ','_RB_VBG _VBG_. ',false
35058,'drastic difference once outside the hotel premises . ','drastic difference once outside the hotel premise . ','_drastic_difference _difference_once _once_outside _outside_the _the_hotel _hotel_premises _premises_. ','_drastic_difference _difference_once _once_outside _outside_the _the_hotel _hotel_premise _premise_. ','_JJ_NN _NN_RB _RB_IN _IN_DT _DT_NN _NN_NNS _NNS_. ',false
35059,'location not so good . ','location not so good . ','_location_not _not_so _so_good _good_. ','_location_not _not_so _so_good _good_. ','_NNP_RB _RB_RB _RB_JJ _JJ_. ',false
35095,'overall a wholesome place . ','overall a wholesome place . ','_overall_a _a_wholesome _wholesome_place _place_. ','_overall_a _a_wholesome _wholesome_place _place_. ','_RB_DT _DT_JJ _JJ_NN _NN_. ',false
35096,'one of the best breakfast spreads . ','#crd# of the good breakfast spread . ','_one_of _of_the _the_best _best_breakfast _breakfast_spreads _spreads_. ','_#crd#_of _of_the _the_good _good_breakfast _breakfast_spread _spread_. ','_CD_IN _IN_DT _DT_JJS _JJS_NN _NN_NNS _NNS_. ',false
